"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:14:02.507Z";"Søgaard, Jacob";"";"2292743900";"";"dtu";"2012";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"Master of Science in Engineering|Master of Science in Mathematical Modelling and Computation|Mat. modellering|kandidat";"Master of Science in Engineering|Master of Science in Mathematical Modelling and Computation|Mat. modellering|kandidat";"Master of Science in Engineering|Master of Science in Mathematical Modelling and Computation|Mat. modellering|kandidat";"und";"56d754e2bf19455102001e95";"";"56d754e2bf19455102001e95";"DTU Department of Electrical and Photonics Engineering";"sorbit";"sorbit";"Distributed Video Coding|Distribueret Video Kodning"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:10:44.257Z";"Tcherniak, Denis";"";"2292739806";"";"dtu";"2014";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Elektrotek.|Master of Science in Electrical Engineering|Master of Science in Engineering|kandidat";"Elektrotek.|Master of Science in Electrical Engineering|Master of Science in Engineering|kandidat";"Elektrotek.|Master of Science in Electrical Engineering|Master of Science in Engineering|kandidat";"und";"56d754c7bf19455102001150";"";"56d754c7bf19455102001150";"DTU Department of Space Research and Space Technology";"sorbit";"sorbit";"Design and Implementation of a Miniature Altimeter Radar|Design og implementering af miniature radarhøjdemaler"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:09:55.073Z";"Kaniecki, Maciej Tadeusz";"";"2292741717";"";"dtu";"2013";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"Elektrotek.|Master of Science in Electrical Engineering|Master of Science in Engineering|kandidat";"Elektrotek.|Master of Science in Electrical Engineering|Master of Science in Engineering|kandidat";"Elektrotek.|Master of Science in Electrical Engineering|Master of Science in Engineering|kandidat";"und";"56d754d2bf1945510200171d";"";"56d754d2bf1945510200171d";"DTU Department of Space Research and Space Technology";"sorbit";"sorbit";"Evaluating ground penetrating radar technology for Maersk Oil and Gas applications|Evaluating ground penetrating radar technology for Maersk Oil and Gas applications"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:14:02.085Z";"Bollhorn, Peter";"";"2292744189";"";"dtu";"2012";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Byggetek.|Master of Science in Civil Engineering|Master of Science in Engineering|kandidat";"Byggetek.|Master of Science in Civil Engineering|Master of Science in Engineering|kandidat";"Byggetek.|Master of Science in Civil Engineering|Master of Science in Engineering|kandidat";"und";"56d754e4bf19455102001fab";"";"56d754e4bf19455102001fab";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Design and implementation of consistent 3D frame analysis program|Design og implementering af konsistent 3D rammeprogram"
"";"dtu|dtupub|third_party";"";"2025-11-26T01:14:23.594Z";"Bornemann, Frederik Bjørling";"";"2875727794";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"6926534a27387d7ce8506230";"";"6926534a27387d7ce8506230";"DTU Department of Wind and Energy Systems";"sorbit";"sorbit";"Veer and shear induced loads for large wind turbine rotors|Veer- og shear-pavirkede belastninger for store vindmøllerotorer"
"";"dtu|dtupub|third_party";"";"2026-01-01T01:21:47.434Z";"Debnath, Uma";"";"2876597840";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"6955c95a1a25bf45ffed6f26";"";"6955c95a1a25bf45ffed6f26";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Responsible Use of Generative AI for Academic Writing|Ansvarlig brug af generativ AI til akademisk skrivning"
"";"dtu|dtupub|third_party";"Fibers & Nonlinear Optics, COM, Technical University of Denmark|Fibers & Nonlinear Optics, COM•DTU Department of Communications, Optics & Materials, Technical University of Denmark|Systems, COM•DTU Department of Communications, Optics & Materials, Technical University of Denmark";"2022-01-03T18:56:40.475Z";"Larsen, Jie Cheng";"";"2392815293";"";"";"2005";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3215010df4c820fe13f";"";"5a02e3215010df4c820fe13f";"";"etd";"etd";"Measurement of nonlinear refractive index in waveguides"
"This thesis documents the development of a optimization method that improves the user perceived performance of browsing the web on a device connected to the internet using a data network with low throughput and high latency. This is done by developing a new protocol, called CS-HTTP. The protocol allows that the content to be transferred can be compressed using both a specialized form of delta compression and general lossless compression. To better utilize the available throughput of the used data network the protocol supports pipelining of requests and that responses can be returned in any order. To measure improvement in user perceived performance a test framework is implemented. This test framework allows comparable and reproducible tests of different alterations to a system consisting of a user-agent simulator, originserver simulator and, if needed, a gateway-server simulator. Using the test framework it is shown that the optimization method developed offers significantly reduced transfer time and data transfer, thereby clearly improving the user perceived performance.";"dtu|dtupub|third_party";"[affiliation name could not be established]|Intelligent Signal Processing, Department of Informatics and Mathematical Modeling, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:30.028Z";"Oettinger, Jacob";"";"2392818452";"";"dtu";"2008";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e35d5010df4c820feda5";"";"5a02e35d5010df4c820feda5";"";"etd";"etd";"Improved User Perceived Performance Through Client-State Aware Gateway"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|Operations Management, Department of Management Engineering, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:09.287Z";"Birgisson, Valur";"";"2392817125";"";"";"2011";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3445010df4c820fe872";"";"5a02e3445010df4c820fe872";"Technical University of Denmark (DTU)";"etd";"etd";"Optimizing of Pot Lining Procedures: fortrolig"
"A transport system of a shipping company is composed of a set of different rotations that are served by its fleet of vessels. The transport market is volatile highly competitive forcing the companies to constantly adjust and improve their systems to better serve their markets. This thesis aims to find a solution method that can be useful for the planners of shipping companies when planning complex systems of rotations. In the first part several different solutions approaches are explored with out success. The final approach is based on set-partitioning and is in line with the procedures currently used by the planners of Eimskip and Containerships. The solution approach is considerably more work intensive then what was hoped to achieve but at the same time is likely to be beneficial for experienced planners. Using this method enables them to explore the effectiveness of their ideas, to make adjustments of the system and to find new rotations that will improve the quality of the over all system. The idea is based on designing a number of feasible rotations. Then using set-partitioning to select the best combination and time start dates for each rotation so that all constraints are met. The selected set of rotations is finally checked for capacities. At this point this method differs from most other solution approaches as the flow of containers is not directly considered except in the constraints of the set-partitioning model and then finally at the end of the process to verify its feasibility. This method requires considerable work to be done by the planer but at the same time is able to deliver solutions and gives feedback on possible improvements to the system. Acknowledgments When it was time to start thinking about a thesis project I was clear on only one thing. I wanted to tackle a real life project. With out the help of the people that work and live in the real world this would not be possible. I there for want to start by thanking the grate people at Eimskip PRO for their grate patients and understanding. Johann and Ingvar, thank you for answering my questions and giving my free access to your staff and your information systems. To the two Birgirs, Leo and Davíð thanks for all the inside information and data. I met the same good will with the staff of Containerships. There Andris Velninis supplied my with all the data asked for and answered a wealth of questions. Thanks for that! The thesis is the final opportunity to learn while still supported by the professors and lectures of the university. Thanks for your help Allan Larsen and Michael Berliner Pedersen, and not the least for your patience with my some times hard to understand e-mails and formulations. The Glaucus team, Allan Olsen and Anders N. Nielsen deserves my gratitude for running my data all too many times and informing me on the workings of their interesting software, Glaucus. Last but not least I would like to thank Haraldur Guðmundsson for proofreading the text and giving great comments on the setup of this thesis.";"dtu|dtupub|third_party";"[affiliation name could not be established]|Logistics & ITS, Department of Transport, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:56:31.691Z";"Finnbogason, Ivar Freyr";"";"2392814930";"";"";"2010";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e31a5010df4c820fdfd1";"";"5a02e31a5010df4c820fdfd1";"Technical University of Denmark (DTU)";"etd";"etd";"The Container Ship Scheduling Problem: A Praqctical Approach"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|Intelligent Energy Systems Programme, Risø National Laboratory for Sustainable Energy, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:32.156Z";"Madsen Engel, Trine";"";"2392818676";"";"dtu";"2011";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Intelligente energisystemer|Intelligent energy systems";"Intelligent energy systems|Intelligente energisystemer";"Intelligente energisystemer|Intelligent energy systems";"und";"5a02e3625010df4c820fee89";"";"5a02e3625010df4c820fee89";"Technical University of Denmark (DTU)";"etd";"etd";"Optimal udnyttelse af el-distributionsnettet - Metoder til anvendelse af restkapacitet til fleksibelt forbrug"
"";"dtu|dtupub|third_party";"";"2025-08-26T00:09:40.352Z";"Bruun, Frederik Jakob Eskildsen|Hasselris, Cornelius Valentin";"";"2873266515";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"68acfb4361b2e38f09bd6079";"";"68acfb4361b2e38f09bd6079";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Clustering for Microscopical Patterns in Retail Spending Behavior: Leveraging Wealth Depletion Index for Comprehensive Financial Analysis|Clustering af mikroskopiske mønstre og forbrugsvaner hos privatkunder: Anvendelse af Wealth Depletion index til omfattende finansiel analyse."
"";"dtu|dtupub|third_party";"";"2025-08-27T00:10:18.101Z";"Porsbjerg, Emma Therese";"";"2873308639";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"68ae4ceabbc1568f0926d1cb";"";"68ae4ceabbc1568f0926d1cb";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Lunar 3D Construction Printing: Establishing a processability window for laser processing of regolith simulants|3D-konstruktionprintning pa manen: Etablering af et procesvindue for laserbearbejdning af regolith-simulant"
"";"dtu|dtupub|third_party";"";"2025-08-26T08:20:56.235Z";"Besora, Pablo Sánchez-Izquierdo";"";"2869371582";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"67d624e75e123a9415497706";"";"67d624e75e123a9415497706";"DTU Department of Health Technology";"sorbit";"sorbit";"Integration of structural bioinformatics and molecular dynamics for the understanding of drug resistance mechanisms in cancer proteins|Integration af strukturel bioinformatik og molekylær dynamik til forstaelse af lægemiddelresistensmekanismer i cancerproteiner"
"";"dtu|dtupub|third_party";"";"2025-04-02T00:10:37.722Z";"Raun, Ellen";"";"2870028619";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"67ec807dc1876a12f3052cf8";"";"67ec807dc1876a12f3052cf8";"DTU Department of Health Technology";"sorbit";"sorbit";"An In Vitro Ischemia Model for Studying Environmental Stressors in Human Pluripotent Stem Cell-derived Cardiomyocytes|En in vitro iskæmimodel til undersøgelse af miljømæssige stressfaktorer i humane pluripotente stamcelle-afledte kardiomyocytter"
"";"dtu|dtupub|third_party";"";"2025-02-01T01:33:38.642Z";"Fallesen, Caroline Bjørch";"";"2856878450";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"679d746fabd7f915d2a6809d";"";"679d746fabd7f915d2a6809d";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"A Visual Studio Code Extension for Editing Swarm Protocols|En Visual Studio Code Udvidelse til Redigering af Swarm Protokol Specifikationer"
"";"dtu|dtupub|third_party";"";"2025-03-27T06:33:47.401Z";"Balki, Phanindra";"";"2869913426";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"67e4a58734b8cf12974b039d";"";"67e4a58734b8cf12974b039d";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Design and development of an automatic real-time membrane replacement mechanism for vat photopolymerization|Design og udvikling af en automatisk mekanisme til udskiftning af membraner i realtid til karfotopolymerisering"
