"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2023-09-13T00:09:27.498Z";"Saleh, Sabrina";"";"2728303053";"";"dtu";"2023";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"6500fdb66c540301932dc272";"";"6500fdb66c540301932dc272";"DTU Department of Health Technology";"sorbit";"sorbit";"Novel biological cell scaffolds for mammalian endothelial cells|Nye biologiske cellestillaser for pattedyrendotelceller."
"";"dtu|dtupub|third_party";"";"2022-01-11T08:43:11.696Z";"Pedrero, Andrea Hernandez";"";"2439978332";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5bbb10f9d9001d09c462dd83";"";"5bbb10f9d9001d09c462dd83";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Energy optimization of process industry|Energioptimering for procesindustri"
"";"dtu|dtupub|third_party";"";"2022-01-10T09:51:53.458Z";"Lund, Line Egerod";"";"2702148700";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"619b88a744bb231614d4e75a";"";"619b88a744bb231614d4e75a";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Natural language processing and knowledge graphs for the identification of novel drug targets|Sprogteknologi og vidensgrafer til identificering af nye lægemidler"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:56.739Z";"Jacobsen, Egill Ingi";"";"2595757850";"";"dtu";"2020";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5f269faed9001d016b4e22d3";"";"5f269faed9001d016b4e22d3";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"GPU Ray Tracing for Virtual Reality|GPU Ray Tracing til Virtual Reality"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:11.451Z";"Johansen, Emil Østergård";"";"2392824646";"";"dtu";"2017";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02f49c5010df23a010c831";"";"5a02f49c5010df23a010c831";"DTU Department of Electrical Engineering";"sorbit";"sorbit";"In-the-ear portable arterial blood oxygen and pulse rate estimation device|In-the-ear bærbar arteriel oxygenniveau- og hjertefrekvens-estimerings enhed"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:58.450Z";"Frias, Carlos Coppo";"";"2679238847";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"605b2c2dd9001d016554ff7e";"";"605b2c2dd9001d016554ff7e";"DTU Department of Wind and Energy Systems";"sorbit";"sorbit";"Development of a machine learning algorithm providing virtual sensor solutions for turbine control purposes|Udvikling af machine learning algoritmer der leverer virtuelsensor løsninger til vindmøllekontrol"
"";"dtu|dtupub|third_party";"";"2024-02-28T01:24:21.890Z";"Vaitkute, Kamile";"";"2733712401";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"65de87feda22cc0174ef025e";"";"65de87feda22cc0174ef025e";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Integrating design and systems science in the roadmap towards a sustainable agri-food system: a process model|Integrering af design og systemvidenskab i en roadmap mod et bæredygtigt landbrugsfødevaresystem: en procesmodel"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:12.945Z";"Lomholdt, Niels Frithjof";"";"2436419308";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b3cab585010df0180324431";"";"5b3cab585010df0180324431";"DTU Department of Chemical and Biochemical Engineering";"sorbit";"sorbit";"Dynamic modeling of a Continuous Freeze-Drying Process|Dynamisk modellering af en kontinuert frysetørringsproces"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:50.781Z";"Larsen, Anne Cathrine";"";"2292736180";"";"dtu";"2015";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Design og inn.|Master of Science in Design and Innovation|Master of Science in Engineering|kandidat";"Design og inn.|Master of Science in Design and Innovation|Master of Science in Engineering|kandidat";"Design og inn.|Master of Science in Design and Innovation|Master of Science in Engineering|kandidat";"und";"56d754b5bf19455102000630";"";"56d754b5bf19455102000630";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Prototyping as a Development Tool with a Focus on Designing in Wood|Prototyping som udviklingsværktøj med fokus pa design i træ."
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:52.066Z";"Rasmussen, Mai-Britt Dedenroth|Jensen, Rie";"";"2292736165";"";"dtu";"2015";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Master of Science in Engineering|Master of Science in Transportation and Logistics|Transp. og logistik|kandidat";"Master of Science in Engineering|Master of Science in Transportation and Logistics|Transp. og logistik|kandidat";"Master of Science in Engineering|Master of Science in Transportation and Logistics|Transp. og logistik|kandidat";"und";"56d754b5bf19455102000622";"";"56d754b5bf19455102000622";"DTU Department of Transport";"sorbit";"sorbit";"Upgrade of Regional Railway Lines|Opgradering af regionalbaner"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:23.939Z";"Marcher, Jette Louise";"";"2597319626";"";"dtu";"2020";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5f58b8aed9001d01706cbc66";"";"5f58b8aed9001d01706cbc66";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Development of a life-cycle-based tool for environmental screening of wind turbines|Udvikling af et livscyklusbaseret værktøj til miljømæssig screening af vindmølleturbiner"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:19.082Z";"Zia, Qamar";"";"2453302266";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d6a55ffd9001d452b76863d";"";"5d6a55ffd9001d452b76863d";"DTU Department of Electrical Engineering";"sorbit";"sorbit";"Investigation of microgrid stability and interaction between synchronous condenser and converter|Investigation of microgrid stability and interaction between synchronous condenser and converter"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:32.583Z";"Feldmann, Kevin Creutzberg";"";"2445583072";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5ca737f7d9001d48605f3ca6";"";"5ca737f7d9001d48605f3ca6";"DTU Department of Chemical and Biochemical Engineering";"sorbit";"sorbit";"Analyzing process operation constraints in industrial spray drying|Undersøgelser af operations begrænsninger for industrielle spraytørrings processer"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:08:32.218Z";"Buckland, Peter William";"";"2292742962";"";"dtu";"2012";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"Kemisk/biokemisk tek.|Master of Science in Chemical and Biochemical Engineering|Master of Science in Engineering|kandidat";"Kemisk/biokemisk tek.|Master of Science in Chemical and Biochemical Engineering|Master of Science in Engineering|kandidat";"Kemisk/biokemisk tek.|Master of Science in Chemical and Biochemical Engineering|Master of Science in Engineering|kandidat";"und";"56d754dbbf19455102001b5f";"";"56d754dbbf19455102001b5f";"DTU Department of Chemical and Biochemical Engineering";"sorbit";"sorbit";"Evaluation and application of factorial design in the development of a production process for a pharmaceutical product|'Vurdering og anvendelse af faktorielt forsøgsdesign i udvikling af en fremstillingsproces for et nyt lægemiddel'"
"";"dtu|dtupub|third_party";"";"2022-01-11T08:42:54.833Z";"Muraro, Giacomo";"";"2438083976";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b6195925010df0180324d43";"";"5b6195925010df0180324d43";"DTU Department of Micro- and Nanotechnology";"sorbit";"sorbit";"Time Domain Simulation for MEMS Microspeaker Design|Simulation af MEMS højttaler i tidsdomænet"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:18.308Z";"Winther, Mads";"";"2305633352";"";"dtu";"2016";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Anvendt kemi|Master of Science in Advanced and Applied Chemistry|Master of Science in Engineering|kandidat";"Anvendt kemi|Master of Science in Advanced and Applied Chemistry|Master of Science in Engineering|kandidat";"Anvendt kemi|Master of Science in Advanced and Applied Chemistry|Master of Science in Engineering|kandidat";"und";"575ea608e6f951534a00df81";"";"575ea608e6f951534a00df81";"DTU Department of Chemistry";"sorbit";"sorbit";"Enantioselective Synthesis of (+)- Sieboldine A|Enantioselektiv Syntese af (+)-Sieboldine A"
"";"dtu|dtupub|third_party";"";"2022-01-06T23:54:27.366Z";"Bernitt, Christian Linander";"";"2497546631";"";"dtu";"2020";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5e60ec9bd9001d016338acc5";"";"5e60ec9bd9001d016338acc5";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Planning and optimisation of vehicle routes for a package delivery company|Planlægning og optimering af ruter for en pakkeleveringsvirksomhed"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:12.293Z";"Dubovcová, Barbora";"";"2305633501";"";"dtu";"2016";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Fødevareteknologi|Master of Science in Engineering|Master of Science in Food Technology|kandidat";"Fødevareteknologi|Master of Science in Engineering|Master of Science in Food Technology|kandidat";"Fødevareteknologi|Master of Science in Engineering|Master of Science in Food Technology|kandidat";"und";"575ea7a1e6f951534a00f23e";"";"575ea7a1e6f951534a00f23e";"DTU DTU National Food Institute";"sorbit";"sorbit";"Inactivation of microorganisms on granular food products and model substrates by non-thermal plasma discharge|Inaktivering af mikroorganismer pa fødevarer ved hjælp af kold plasma"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:51.465Z";"Ahkami, Mehrdad";"";"2292735529";"";"dtu";"2015";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Master of Science in Engineering|Master of Science in Petroleum Engineering|Olie- og gastek.|kandidat";"Master of Science in Engineering|Master of Science in Petroleum Engineering|Olie- og gastek.|kandidat";"Master of Science in Engineering|Master of Science in Petroleum Engineering|Olie- og gastek.|kandidat";"und";"56d754b1bf19455102000420";"";"56d754b1bf19455102000420";"DTU Department of Chemical and Biochemical Engineering";"sorbit";"sorbit";"Smart waterflooding of petroleum reservoirs: verifying the models with experimental data|Smart vandinjektion i oliereservoirer: Test af modeller i sammenligningen med eksperimentalle data"
"";"dtu|dtupub|third_party";"";"2022-01-11T08:43:44.930Z";"Károlyi, Árpád";"";"2371641941";"";"dtu";"2017";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Bygningsdesign|Master of Science in Architectural Engineering|Master of Science in Engineering|kandidat";"Bygningsdesign|Master of Science in Architectural Engineering|Master of Science in Engineering|kandidat";"Bygningsdesign|Master of Science in Architectural Engineering|Master of Science in Engineering|kandidat";"und";"594a51c65010df0b9c74083f";"";"594a51c65010df0b9c74083f";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Investigation of cleanroom and airlock design in pharmaceutical industry|Undersøgelse af renrum og luftsluse design i medicinalindustrien"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:41.247Z";"Baez, Dager Israel Borvaran";"";"2443553221";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5c52e61ad9001d01677a4dcb";"";"5c52e61ad9001d01677a4dcb";"DTU Department of Wind and Energy Systems";"sorbit";"sorbit";"Evaluation of the meterological conditions leading to high vertical Wind shear under offshore conditions|Evaluering af de meterologiske forhold der fører til høj vertikal vindgradienter offshore"
"";"dtu|dtupub|third_party";"";"2022-01-11T08:43:51.665Z";"Harboe, Morten";"";"2451139193";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d417765d9001d32f558c37e";"";"5d417765d9001d32f558c37e";"DTU Department of Chemical and Biochemical Engineering";"sorbit";"sorbit";"Pneumatic transport of bulk solids|Pneumatisk transport af faststof"
"";"dtu|dtupub|third_party";"";"2024-03-20T01:09:51.935Z";"Stasinou, Savvina";"";"2734506029";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"65fa375fa1d1191e2e3e6617";"";"65fa375fa1d1191e2e3e6617";"DTU Department of Environmental and Resource Engineering";"sorbit";"sorbit";"Valorization of oat fiber byproduct: Case study of Oatly|Valorisering af havrefiberbiprodukt: Casestudie af Oatly."
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:53.537Z";"Nielsen, Henrik Juul";"";"2451190019";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d480ee7d9001d1f8a6c4168";"";"5d480ee7d9001d1f8a6c4168";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Optimisation of knowledge workplaces with new layout and technology|Optimering af vidensarbejdspladser med ny indretning og teknologi"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:15:25.857Z";"Hansen, Rune Engelberth";"";"2292737225";"";"dtu";"2015";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Konst. og mekanik|Master of Science in Engineering|Master of Science in Engineering Design and Applied Mechanics|kandidat";"Konst. og mekanik|Master of Science in Engineering|Master of Science in Engineering Design and Applied Mechanics|kandidat";"Konst. og mekanik|Master of Science in Engineering|Master of Science in Engineering Design and Applied Mechanics|kandidat";"und";"56d754babf19455102000921";"";"56d754babf19455102000921";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Analysis of process variables influence on the reproducibility of sand casting processes|Analyse af procesvariable der pavirker ensartethed i sandstøbning."
"";"dtu|dtupub|third_party";"";"2024-02-28T01:24:31.726Z";"Shen, Danli";"";"2733713132";"";"dtu";"2024";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"65de882dc449120174d2924e";"";"65de882dc449120174d2924e";"DTU DTU National Food Institute";"sorbit";"sorbit";"Two step integrated approach using proteomics & bioinformatic tools for identifying potential allergens in novel foods|To-trins integreret tilgang til identifikation af potentielle allergener i nye fødevarer ved brug af proteomics og bioinformatiske værktøjer"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:42.526Z";"Nydahl, Tine Kliim";"";"2371966988";"";"dtu";"2017";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Farmateknologi|Master of Science in Engineering|Master of Science in Pharmaceutical Design and Engineering|kandidat";"Farmateknologi|Master of Science in Engineering|Master of Science in Pharmaceutical Design and Engineering|kandidat";"Farmateknologi|Master of Science in Engineering|Master of Science in Pharmaceutical Design and Engineering|kandidat";"und";"5958d2615010df45a12b351c";"";"5958d2615010df45a12b351c";"DTU Department of Biotechnology and Biomedicine";"sorbit";"sorbit";"Exploring the use of mitochondrial DNA barcoding in determining the geographic origin of Plasmodium falciparum by comparing populations from diverse geographical areas|Udforskning af brugen af mitokondriel DNA barcoding til bestemmelse af geografisk oprindelse af Plasmodium falciparum ved sammenligning af populationer fra forskellige geografiske omrader"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:38.204Z";"Cannistra, Riccardo";"";"2444215407";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5c752d2ad9001d016d4b58a4";"";"5c752d2ad9001d016d4b58a4";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"The Role of Divisive Topics in Network Structure|Polariserende Emners Indvirkning pa Netværksstruktur"
