"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub";"";"2022-01-06T11:11:35.645Z";"";"";"2462094556";"";"dtu";"1886";"";"";"";"";"other";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1349";"";"";"893-893";"";"British Medical Journal";"British Medical Journal";"";"2";"";"";"";"";"eng";"5d7e8efcd9001d01b8dce456";"";"5d7e8efcd9001d01b8dce456";"British Medical Association";"jstor";"jstor";"Medico-Legal And Medico-Ethical"
"";"dtu|dtupub";"";"2022-01-05T22:23:04.367Z";"";"";"2458639617";"";"dtu";"1981";"";"";"";"";"other";"dtu|dtu_electronic|dtupub_external";"";"";"";"10";"";"";"701-769";"";"Bioscience";"Bioscience";"";"31";"";"";"";"";"eng";"5d7d9cb9d9001d01b898fb24";"";"5d7d9cb9d9001d01b898fb24";"American Institute of Biological Sciences";"jstor";"jstor";"Front Matter"
"";"dtu|dtupub";"";"2022-01-04T07:21:15.781Z";"Brumbaugh, G. Edwin";"";"2475818077";"";"";"1968";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"2";"";"";"259-260";"";"Pennsylvania Magazine of History and Biography|Pennsylvania Magazine of History and Biography|Pa Mag Hist Biogr|Penn Mag Hist Biog|Pennsylvania Magazine of History and Biography|Pennsylvania Magazine of History and Biography";"Pa Mag Hist Biogr|Penn Mag Hist Biog|Pennsylvania Magazine of History and Biography";"00314587|000131|000092|000002|000000";"92";"";"";"";"";"eng";"5d7be98bd9001d01b851d138";"";"5d7be98bd9001d01b851d138";"The Historical Society of Pennsylvania";"jstor";"jstor";"Moravian Architecture and Town Planning, Bethlehem, Pennsylvania, and Other Eighteenth-Century American Settlements"
"";"dtu|dtupub";"Dalhousie University, Halifax, NS, Canada";"2022-01-07T21:34:04.934Z";"Benedict, J. M.|Simpson, C.|Fernandez, C. V.";"";"2357544702";"";"dtu";"2004";"";"10.1200/jco.2004.22.90140.6123";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"14_suppl";"";"";"6123-6123";"";"Journal of Clinical Oncology|Journal of Clinical Oncology|Jco|J Cl Oncol|J Clin Oncol|J. Clin. Oncol|Jco";"J Cl Oncol|J Clin Oncol|J. Clin. Oncol|Jco|Journal of Clinical Oncology";"0732183x|000095|000022|000014|000000";"22";"";"";"";"";"eng";"5cb55f59d9001d01a4762642";"";"5cb55f59d9001d01a4762642";"";"crossref";"crossref";"Parental perceptions of the informed consent process in pediatric bone marrow transplantation (BMT)"
"";"dtupub";"";"2022-01-11T09:16:38.324Z";"Lewis, D. H.|Kneisel, R. C.|Ponder, B. W.";"";"2377117236";"";"dtu";"1973";"";"10.1021/ma60035a002";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"5";"";"";"660-663";"";"Macromolecules|Macromolecules|Macromolecules|Macromolec";"Macromolec|Macromolecules";"00249297|000126|000006|000005|000000";"6";"";"";"";"";"eng";"5caf5f08d9001d027b7ffdfb";"";"5caf5f08d9001d027b7ffdfb";"";"crossref";"crossref";"Free-Radical Polymerization of 1-Ferrocenyl-1,3-butadiene and 1-Phenyl-1,3-butadiene. Reactivity Ratios and Q and e Values"
"";"dtupub";"";"2022-01-10T01:01:17.929Z";"Ishigami, Hideaki|Matsumura, Tomoaki|Kasamatsu, Shingo|Taida, Takashi|Okimoto, Kenichiro|Saito, Keiko|Maruoka, Daisuke|Nakagawa, Tomoo|Katsuno, Tatsuro|Arai, Makoto";"";"2739281637";"";"dtu";"2017";"";"10.1016/S0016-5085(17)30879-X";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"5";"";"";"S168";"";"Gastroenterology|Gastroenterology|Gastroenterology|Gastroenty";"Gastroenterology|Gastroenty";"00165085|000082|000152|000005|000181";"152";"";"";"";"";"eng";"5cc31cbed9001d62a2916039";"";"5cc31cbed9001d62a2916039";"";"crossref";"crossref";"Endoscopy-Guided Evaluation of Duodenal Mucosal Permeability in Functional Dyspepsia"
"";"dtu|dtupub";"";"2021-12-21T11:24:35.054Z";"Tadayoni, R.|Technical University of Denmark";"";"2351779312";"pbook";"dtu";"2003";"";"";"";"";"book";"dtu_printed|dtupub_printed";"";"";"";"";"";"";"30 p.";"";"";"";"";"77";"";"";"";"";"eng";"58945ed48040e5ab45036758";"";"58945ed48040e5ab45036758";"Technical University of Denmark, Center for Tele-Information,";"pbook_dtu";"pbook_dtu";"The Danish Model for Transition to Digital Terrestrial TV"
"";"dtupub";"";"2022-01-08T05:34:31.352Z";"Jones, M. Thomas|Zeller, Darrell E.";"";"59858256";"";"dtu";"1968";"";"10.1063/1.1669618";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"7";"";"";"3341-3342";"";"Journal of Chemical Physics";"Journal of Chemical Physics";"00219606|000131|000048|000007|000000";"48";"";"";"";"";"und";"5adb1ada5010df6c7c1503f2|5cb9c134d9001d01a41ab371";"";"5adb1ada5010df6c7c1503f2";"American Institute of Physics";"aip|crossref";"aip|crossref";"Ion Pairing of the 1‐Nitro‐4‐trifluoromethoxybenzene Anion Radical"
"The first synthesis of an indolo[4,3-fg] morphan system has been achieved through a route involving the acid-catalyzed cyclization of a 3-(tetrahydro-2-pyridyl)indoline. A procedure for the reduction of 3-(tetrahydropyridyl) indoles to the corresponding, indolines, consisting in the formation of the tetrahydropyridine-borane complex followed by treatment with ethanolic hydrochloric acid. is established.";"dtupub";"Department of Organic and Pharmaceutical Chemistry, Faculty of Pharmacy. University of Barcelona, 08028-BarcelonaSpain";"2022-01-08T00:52:55.514Z";"Bonjoch, Josep|Boncompte, Fontsanta|Casamitjana, Núria|Bosch, Joan";"";"2240358886";"";"dtu";"1986";"";"10.1016/S0040-4020(01)82110-4";"";"";"article";"dtu|dtu_electronic|dtu_printed|dtupub_printed";"";"";"";"42";"";"";"6693-6702";"";"Tetrahedron";"Tetrahedron";"00404020|000113|000042|000042|000000";"42";"";"";"";"";"eng";"5cb61b81d9001d01a4972ba9|5343850cd14f76e67a34a1bf";"";"5343850cd14f76e67a34a1bf";"";"crossref|elsevier";"crossref|elsevier";"Benzomorphan related compounds"
"";"dtupub";"";"2022-01-10T08:11:50.335Z";"Dahan, Étienne";"";"2581230229";"";"";"2014";"";"10.1016/j.douler.2014.08.002";"";"";"article";"dtu_external|dtupub_external";"";"";"";"5";"";"";"258";"";"Douleurs : Evaluation - Diagnostic - Traitement|Douleurs|Douleurs : Evaluation - Diagnostic - Traitement|Douleurs";"Douleurs|Douleurs : Evaluation - Diagnostic - Traitement";"16245687|000085|000015|000005|000000";"15";"";"";"";"";"fre";"5cc4681cd9001d62a2bf6b37";"";"5cc4681cd9001d62a2bf6b37";"";"crossref";"crossref";"Fumer des « joints » pour soulager les douleurs rhumatismales : regards croisés entre l’opinion publique et la communauté scientifique"
"Objectives: To investigate associations between multimorbidity, socio-demographic and health behaviour factors, and their interactions (multimorbidity and these factors) with all-cause mortality among Thai adults. Methods: Associations between multimorbidity (coexistence of two + chronic diseases) and mortality between 2005 and 2019 were investigated among Thai Cohort Study (TCS) participants (n = 87,151). Kaplan-Meier survival curves estimated and compared survival times. Multivariate Cox proportional hazards models examined associations between risk factors, and interactions between multimorbidity, these factors, and survival. Results: 1,958 cohort members died between 2005 and 2019. The risk of death was 43% higher for multimorbid people. In multivariate Cox proportional hazard models, multimorbidity/number of chronic conditions, age, long sleep duration, smoking and drinking were all independent factors that increased mortality risk. Women, urbanizers, university education, over 20,000-baht personal monthly income and soybean products consumption lowered risk. The interactions between multimorbidity and these variables (except for female, urbanizers and soybeans intake) also had significant (p Conclusion: The results emphasise the importance of healthy lifestyle and reduced intake of alcohol and tobacco, in reducing premature mortality, especially when suffering from multimorbidity.";"dtu|dtupub";"";"2025-02-08T17:23:36.658Z";"Feng, Xiyu|Sarma, Haribondhu|Seubsman, Sam-Ang|Sleigh, Adrian|Kelly, Matthew";"";"2867202107";"";"dtu";"2023";"";"10.3389/ijph.2023.1606137.s001";"";"";"data";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Public Nutrition Intervention|Public Health and Health Services not elsewhere classified|Public Policy|Thai Cohort Study|all-cause mortality|lifestyle behaviour|multimorbidity|socio-demographics status";"Public Health and Health Services not elsewhere classified|Public Nutrition Intervention|Public Policy|Thai Cohort Study|all-cause mortality|lifestyle behaviour|multimorbidity|socio-demographics status";"Public Nutrition Intervention|Public Health and Health Services not elsewhere classified|Public Policy|Thai Cohort Study|all-cause mortality|lifestyle behaviour|multimorbidity|socio-demographics status";"";"67a79318e7566344ee9a821b";"";"67a79318e7566344ee9a821b";"";"public_figshare_archive";"public_figshare_archive";"DataSheet1_The Impact of Multimorbidity on All-Cause Mortality: A Longitudinal Study of 87,151 Thai Adults.docx"
"";"dtupub";"";"2022-01-25T14:20:39.700Z";"";"";"2705488187";"";"dtu";"2022";"";"10.7320/FlMedit31SI.495";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"Special Issue";"";"";"";"";"Flora Mediterranea|Flora Mediterranea|Fl. Medit";"Fl. Medit|Flora Mediterranea";"11204052|000077|000031|000001|000000";"31";"";"";"";"";"und";"61eff19bcf536915f2e20240";"";"61eff19bcf536915f2e20240";"";"crossref";"crossref";"Juncus fontanesii (Juncaceae), a new species for Trentino (Central Alps, northern Italy)"
"";"dtu|dtupub";"China University of Geosciences Beijing 100083 China";"2022-01-07T11:24:10.774Z";"MA, Shuai|DI, Yongjun|ZHANG, Da|ABSAI, Vatuva|YAN, Pengcheng";"";"274380669";"";"dtu";"2014";"";"10.1111/1755-6724.12374_37";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"s2";"";"";"576-577";"";"Acta Geologica Sinica - English Edition|Acta Geologica Sinica-english Edition|Acta Geologica Sinica (eng)|Act Geo S E|Acta Geol Sin Engl|Acta Geol Sin Engl Ed|Acta Geol Sin-engl|Acta Geol. Sin.-engl. Ed|Acta Geologica Sinica English Edition|Di Zhi Xue Bao （ Ying Wen Ban ）|Dizhi Xuebao (yingwenban)|Eng|Engl|地質學報(英文版)|地質學報（英文版）|地质学报 (英文版)|地质学报（英文版）";"Act Geo S E|Acta Geol Sin Engl|Acta Geol Sin Engl Ed|Acta Geol Sin-engl|Acta Geol. Sin.-engl. Ed|Acta Geologica Sinica (eng)|Acta Geologica Sinica - English Edition|Acta Geologica Sinica English Edition|Acta Geologica Sinica-english Edition|Di Zhi Xue Bao （ Ying Wen Ban ）|Dizhi Xuebao (yingwenban)|Eng|Engl|地質學報(英文版)|地質學報（英文版）|地质学报 (英文版)|地质学报（英文版）";"10009515|000085|000088|000002|000000";"88";"";"";"";"";"eng";"5cb53759d9001d01a46ddb1e";"";"5cb53759d9001d01a46ddb1e";"";"crossref";"crossref";"Characteristics of Makeng Iron Deposit in Southwestern Fujian Province, Implications for the Skarn Deposit of Magmatic Origin"
"";"dtupub";"";"2025-01-24T02:52:36.779Z";"Kilic, B.|Parlar, K.|Ozturk, A.|Karup, S.|Karaahmetli, K.|Guler, Y.|Ugurlu, S.";"";"2856624385";"";"";"2024";"";"10.1136/annrheumdis-2024-eular.5900";"";"";"article";"dtu_external|dtupub_external";"";"";"";"";"";"";"2056-2057";"";"Annals of the Rheumatic Diseases|Annals of the Rheumatic Diseases|Annals of the Rheumatic Diseases|Ann Rheum D|Ann Rheum Dis|Ann. Rheum. Dis";"Ann Rheum D|Ann Rheum Dis|Ann. Rheum. Dis|Annals of the Rheumatic Diseases";"00034967|000075|000083|000000|000181";"83";"";"";"";"";"eng";"679300745e5f9b1576106a69";"";"679300745e5f9b1576106a69";"";"crossref";"crossref";"AB1406 ANAKINRA IN THE MANAGEMENT OF ADULT-ONSET STILL’S DISEASE: A SINGLE-CENTER EXPERIENCE"
"";"dtu|dtupub";"";"2022-01-05T23:23:39.688Z";"THUNBERG, T.";"";"2235420643";"";"";"2009";"";"10.1111/j.0954-6820.1938.tb09023.x";"";"";"article";"dtu_external|dtupub_external";"";"";"";"S90";"";"";"122-133";"";"Acta Medica Scandinavica|Acta Medica Scandinavica|Acta Med Scand";"Acta Med Scand|Acta Medica Scandinavica";"00016101|000090|000095|001890|000000";"95";"";"";"";"";"eng";"5c7e6e09d9001d3a4333aa7d";"";"5c7e6e09d9001d3a4333aa7d";"";"crossref";"crossref";"Eine Mikrogramm-Methode zur Bestimmung von Bernsteinsäure"
