"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"The locations of the TM segments inside the membrane proteins are the consequence of a cascade of several events: the localizing of the nascent chain to the membrane, its insertion through the translocon, and the conformation adopted to reach its stable state inside the lipid bilayer. Even though the hydrophobic h-region of signal peptides and a typical TM segment are both composed of mostly hydrophobic side chains, the translocon has the ability to determine whether a given segment is to be inserted into the membrane. Our goal is to acquire robust biological insights into the influence of the translocon on membrane insertion of helices, obtained from the in silico discrimination between signal peptides and transmembrane segments of bitopic proteins. Therefore, by exploiting this subtle difference, we produce an optimized scale that evaluates the tendency of each amino acid to form sequences destined for membrane insertion by the translocon. The learning phase of our approach is conducted on carefully chosen data and easily converges on an optimal solution called the PMIscale (Potential Membrane Insertion scale). Our study leads to two striking results. Firstly, with a very simple sliding-window prediction method, PMIscale enables an efficient discrimination between signal peptides and signal anchors. Secondly, PMIscale is also able to identify TM segments and to localize them within protein sequences. Despite its simplicity, the localization method based on PMIscale nearly attains the highest level of TM topography prediction accuracy as the current state-of-the-art prediction methods. These observations confirm the prominent role of the translocon in the localization of TM segments and suggest several biological hypotheses about the physical properties of the translocon.";"dtupub";"INRA, UR1268 Biopolymères Interactions et Assemblages, Nantes F-44316, France. dominique.tessier@nantes.inra.fr.";"2022-01-06T22:18:21.233Z";"Tessier, Dominique|Laroum, Sami|Duval, Béatrice|Rath, Emma M|Church, W Bret|Hao, Jin-Kao";"";"267831683";"tdm_oa";"dtu";"2014";"";"10.1186/1471-2105-15-156";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1";"";"";"156";"";"Bmc Bioinformatics|Bmc Bioinformatics|Bmc Bioinformatics|Bmc Bioinf|Bmc Bioinformatics";"Bmc Bioinf|Bmc Bioinformatics";"14712105|000085|000015|000000|000000";"15";"";"Translocon|Transmembrane helix prediction|Local search algorithm|Initialization|SIGNAL (programming language)|Algorithms|Amino Acid Sequence|Amino Acids|Computer Simulation|Membrane Proteins|Protein Structure, Secondary|Protein Sorting Signals|Hydrophobic and Hydrophilic Interactions";"Algorithms|Amino Acid Sequence|Amino Acids|Computer Simulation|Hydrophobic and Hydrophilic Interactions|Initialization|Local search algorithm|Membrane Proteins|Protein Sorting Signals|Protein Structure, Secondary|SIGNAL (programming language)|Translocon|Transmembrane helix prediction";"Translocon|Transmembrane helix prediction|Local search algorithm|Initialization|SIGNAL (programming language)|Algorithms|Amino Acid Sequence|Amino Acids|Computer Simulation|Membrane Proteins|Protein Structure, Secondary|Protein Sorting Signals|Hydrophobic and Hydrophilic Interactions";"eng";"56d7637c22dd878b1e00174f|5c53eab732adad02f15caa8b|673cd3698b8a3e27a8738ac9|54b7aba34a613c5f3b067d09|5c4861f6d9001d01a04fa1a7";"0000-0003-1503-7693|0000-0002-1400-4163|0000-0002-8430-5236|0000-0002-8033-5518|0000-0001-8813-4377";"54b7aba34a613c5f3b067d09";"BioMed Central";"pubmedc|openalex|pubmed|crossref";"pubmedc|unpaywall|openalex|pubmed|crossref";"In silico evaluation of the influence of the translocon on partitioning of membrane segments"
"Eighty-three probable halo giants have been identified in Stock's recently published objective-prism survey of an intermediate galactic latitude field. Approximate radial velocities derived from the objective-prism plates yield a velocity dispersion of 98±8 km sec-1 for these stars.";"dtupub";"Space Telescope Science Institute|Central Michigan University";"2022-01-06T10:17:55.259Z";"Osborn, Wayne|MacConnell, D. J.";"";"265631939";"";"dtu";"1987";"";"10.1086/132119";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"1317";"";"Publications of the Astronomical Society of the Pacific|Publications of the Astronomical Society of the Pacific|Pasp|Astronomical Society of the Pacific Publications|Pub Ast S P|Publ Astron Soc Pac|Publ. Astron. Soc. Pac";"Astronomical Society of the Pacific Publications|Pasp|Pub Ast S P|Publ Astron Soc Pac|Publ. Astron. Soc. Pac|Publications of the Astronomical Society of the Pacific";"00046280|000112|000099|000000|000000";"99";"";"Prism|Radial velocity|Velocity dispersion";"Prism|Radial velocity|Velocity dispersion";"Prism|Radial velocity|Velocity dispersion";"eng";"673cd367d7e2bd27a83d5b89|5c5324f532adad02f1127b44|5cbe3372d9001d01a4984514";"0000-0002-2258-1753";"5cbe3372d9001d01a4984514";"Institute of Physics";"openalex|crossref";"openalex|unpaywall|crossref";"Probable new halo stars toward L = 360 deg, B = +30 deg"
"Obesity is a complex phenomenon without a single cause that needs comprehensive understanding and integrated intervention.However, few researches have considered the media exposure, SES, lifestyle factors and their contributions to the national problem of overweight and obesity comprehensively.To study the determinants of adults being overweight or obese, a secondary analysis with national representative sample (ABC News/Time Magazine Obesity Poll) was performed.Respondents were asked to rate their media exposures, behaviors of healthy diets and physical activities in their lives.The research results reaffirmed that sedentary lifestyle (e.g., hours of watching television and physical inactivity) in combination with dietary behavior of eating fat condensed food (e.g., frequent visits of fast food restaurant) have increased probabilities to be overweight and obese.";"dtu|dtupub|third_party";"State University of New York at Oswego";"2025-02-24T10:22:55.418Z";"Jung, Taejin";"";"2860633574";"";"dtu";"2008";"";"10.2174/1874916x00802010067";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1";"";"";"67-73";"";"Open Communication Journal|Open Communication Journal|Open Communication Journal";"Open Communication Journal";"1874916x|000091|000002|000001|000000";"2";"";"Sedentary lifestyle|Unhealthy food";"Sedentary lifestyle|Unhealthy food";"Sedentary lifestyle|Unhealthy food";"eng";"673cd36844e74027a81dd384";"";"673cd36844e74027a81dd384";"Bentham Science Publishers";"openalex";"openalex";"Gaining Weight: How Media Exposure, Socioeconomic Status, Sedentary Lifestyle and Dietary Habits Work Together - A Secondary Analysis of a Nationally Representative Study"
"Molecular biological studies of the host invasion mechanisms and possible virulence-related factors of dermatophytes have just begun. The identification of individual genes and large-scale investigations of transcripts expressed under different experimental culture conditions have provided useful information on the structure, expression, and regulation of the genes of major dermatophyte species such as Trichophyton rubrum. The next goal of dermatophytosis research will be to elucidate the functions and roles of the identified fungal genes during the infection process. It will also be necessary to investigate the host immune responses to fungal gene expression and regulation during infection. For such research, genetic manipulation techniques for dermatophytes, such as exogenous gene transfer into fungal cells and targeted gene disruption, are indispensable. However, such methods are not yet well established. We have developed an efficient dermatophyte genetic manipulation system using T. mentagrophytes. Here, we present our current research findings, mainly with regard to the system for exogenous gene transfer into T. mentagrophytes cells.";"dtupub";"Teikyo University Institute of Medical Mycology, Tokyo, Japan.";"2022-01-11T04:03:18.017Z";"Yamada, Tsuyoshi";"";"2572857079";"";"dtu";"2008";"";"10.3314/jjmm.49.293";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"4";"";"";"293-297|293-7";"";"Nihon Ishinkin Gakkai Zasshi|日本医真菌学会総会プログラム・抄録集|Nihon Ishinkin Gakkai Zasshi";"Nihon Ishinkin Gakkai Zasshi|日本医真菌学会総会プログラム・抄録集";"09164804|000091|000049|000004|000000";"49";"";"Dermatomycoses|Arthrodermataceae|Humans|Transformation, Genetic";"Arthrodermataceae|Dermatomycoses|Humans|Transformation, Genetic";"Dermatomycoses|Arthrodermataceae|Humans|Transformation, Genetic";"jpn";"673cd36754821b27a8c93f46|54b714491e453692034f3352|5cb6b1d7d9001d01a4b0acf6";"0000-0002-1394-5455";"54b714491e453692034f3352";"The Japanese Society for Medical Mycology";"openalex|pubmed|crossref";"openalex|pubmed|crossref";"Molecular approach to pathology of and immunity against dermatophytes"
"First Page";"dtupub";"University of Helsinki|University of Jyväskylä";"2022-01-03T06:41:17.521Z";"Cronström, C.|Mickelsson, J.";"";"2427625219";"";"dtu";"1986";"";"10.1063/1.527349";"";"";"other";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1";"";"";"419-419";"";"Journal of Mathematical Physics";"Journal of Mathematical Physics";"00222488|000113|000027|000001|000000";"27";"";"";"";"";"und";"5ae459a05010df518a5ff671|673cd36bfbec6b27a87a0dbe|5c536d0132adad02f12d7a08|5cb0130ed9001d027baaa984";"0000-0003-0649-7380";"5ae459a05010df518a5ff671";"American Institute of Physics";"aip|openalex|crossref";"aip|openalex|unpaywall|crossref";"Erratum: On topological boundary characteristics in nonabelian gauge theory [J. Math. Phys. 24, 2528 (1983)]"
"";"dtu|dtupub";"";"2022-01-10T07:42:40.594Z";"Hallgrimsson, S";"";"2685464519";"tdm_oa";"dtu";"1977";"";"10.1186/1297-9686-9-1-126b";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1";"";"";"126-126";"";"Annales De Génétique Et De Sélection Animale|Annales De Génétique Et De Sélection Animale|Ann Genet Sel Anim";"Ann Genet Sel Anim|Annales De Génétique Et De Sélection Animale";"00034002|000122|000009|000001|000000";"9";"";"Animal culture|SF1-1100|Genetics|QH426-470|Reproductive physiology|Full Article|Iceland Sheep|Reproductive Efficiency|Reproductive Performance";"Animal culture|Full Article|Genetics|Iceland Sheep|QH426-470|Reproductive Efficiency|Reproductive Performance|Reproductive physiology|SF1-1100";"Animal culture|SF1-1100|Genetics|QH426-470|Reproductive physiology|Full Article|Iceland Sheep|Reproductive Efficiency|Reproductive Performance";"eng";"5d050a8ad9001d394c3c2b7e|531dd273cd01441a0a007f16|56cf0554ac1c12383200769d|673cd3694a7f3327a847c842|662c43c476dc7d0105fc9a7d";"";"56cf0554ac1c12383200769d";"BioMed Central";"crossref|doaj|pubmedc|openalex|nature";"crossref|doaj|pubmedc|openalex|nature";"Reproductive efficiency of iceland sheep II. Prolificacy and reproductive performance of adult ewes"
"This paper discusses the relevance of the asymptotic behavior of the coefficients of asymptotic power series for the study of Stokes phenomena. By way of illustration a connection problem is considered in the theory of linear difference equations.";"dtupub";"University of Groningen";"2022-01-09T22:02:42.609Z";"Immink, G. K.";"";"2436813275";"";"dtu";"1991";"";"10.1137/0522033";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"2";"";"";"524-542";"";"Siam Journal on Mathematical Analysis|Siam Journal on Mathematical Analysis|Siam J. Math. Anal|Siam J Math|Siam J Math Anal|Siam J. Math. Anal";"Siam J Math|Siam J Math Anal|Siam J. Math. Anal|Siam Journal on Mathematical Analysis";"00361410|000108|000022|000002|000000";"22";"";"Asymptotic Analysis|Asymptotic expansion|Asymptotology|Relevance";"Asymptotic Analysis|Asymptotic expansion|Asymptotology|Relevance";"Asymptotic Analysis|Asymptotic expansion|Asymptotology|Relevance";"eng";"5c6df55ad9001d478d598551|673cd35a47623f27a81fb251|5cb37c11d9001d01c5395893";"";"5cb37c11d9001d01c5395893";"Society for Industrial & Applied Mathematics (SIAM)";"openalex|crossref";"unpaywall|openalex|crossref";"On the Asymptotic Behavior of the Coefficients of Asymptotic Power Series and Its Relevance to Stokes Phenomena"
"";"dtupub";"Department of Radiology, Klinikum Ingolstadt, Ingolstadt, Germany. dierk.vorwerk@klinikum-ingolstadt.de";"2022-01-07T15:40:54.231Z";"Vorwerk, Dierk";"";"2560676346";"";"dtu";"2009";"";"10.1007/s00270-008-9475-5";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"2";"";"";"205";"";"Cardiovascular and Interventional Radiology|Cardiovascular and Interventional Radiology|Cardiovasc Intervent Radiol|Cardio in R|Cardiovasc Inter Rad|Cardiovasc Interv Radiol|Cardiovasc Interven Radiol|Cardiovasc Intervent Radiol|Cardiovasc. Interv. Radiol|Cardiovascular and Interventional Radiology";"Cardio in R|Cardiovasc Inter Rad|Cardiovasc Interv Radiol|Cardiovasc Interven Radiol|Cardiovasc Intervent Radiol|Cardiovasc. Interv. Radiol|Cardiovascular and Interventional Radiology";"01741551|000090|000032|000002|000000";"32";"";"Cardiac Surgical Procedures|Humans|Vascular Patency|Atherectomy|Cardiology|Imaging / Radiology|Medicine & Public Health|Nuclear Medicine|Ultrasound|Balloon Angioplasty|Anastomotic Stricture|Popliteal Artery|Calcify Plaque|Nitinol Stents|Interventional neuroradiology|Verisimilitude|Viewpoints";"Anastomotic Stricture|Atherectomy|Balloon Angioplasty|Calcify Plaque|Cardiac Surgical Procedures|Cardiology|Humans|Imaging / Radiology|Interventional neuroradiology|Medicine & Public Health|Nitinol Stents|Nuclear Medicine|Popliteal Artery|Ultrasound|Vascular Patency|Verisimilitude|Viewpoints";"Cardiac Surgical Procedures|Humans|Vascular Patency|Atherectomy|Cardiology|Imaging / Radiology|Medicine & Public Health|Nuclear Medicine|Ultrasound|Balloon Angioplasty|Anastomotic Stricture|Popliteal Artery|Calcify Plaque|Nitinol Stents|Interventional neuroradiology|Verisimilitude|Viewpoints";"eng";"54b7197525bab9230a50f64b|548084060b2ed09c150915f2|600b05abd9001d01960add70|673cd35921cca027a8327e56";"0000-0003-3159-3382";"54b7197525bab9230a50f64b";"Springer-Verlag";"pubmed|springer|nature|openalex";"pubmed|springer|nature|openalex";"Challenging the myth: directional atherectomy--a reply"
"A Gestão de Resíduos de Serviço de Saúde pode ser considerada como sendo um processo complexo de transformação, tanto no manejo efetivo destes resíduos em todas as etapas do processo, por parte de todos os profissionais diretamente ligados a ele, como na cultura organizacional que é necessária para a sua efetividade. O estabelecimento de um Plano de Gerenciamento de Resíduos de Serviço de Saúde em uma unidade hospitalar é fundamental para se minimizar os potenciais riscos à saúde da população e ao meio ambiente. O presente trabalho visa analisar o PGRSS implantado no Hospital Militar da Área de Brasília, procurando caracterizar sua estrutura e os tipos de serviços prestados à família militar da Guarnição de Brasília, com o objetivo de propor inovações e melhorias no mesmo, a fim de permitir o aprimoramento da gestão dos resíduos produzidos neste hospital, contribuindo assim para a melhoria da saúde da população e para preservação do meio ambiente.";"dtu|dtupub";"Hospital Militar Central|Secretaria Municipal de Cultura";"2022-01-08T12:02:51.805Z";"Santos, Weberson Roldão dos|Henkes, Jairo Afonso";"";"2583693327";"";"dtu";"2013";"";"10.19177/rgsa.v2e12013135-185";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1";"";"";"185";"";"Revista Gestão and Sustentabilidade Ambiental|R. Gest. Sust. Ambient";"R. Gest. Sust. Ambient|Revista Gestão and Sustentabilidade Ambiental";"22388753|000086|000002|000001|000000";"2";"";"";"";"";"und";"5cb9645fd9001d01a408b6dc|673cd355c5a22027a83043e8";"0000-0002-3762-471X";"5cb9645fd9001d01a408b6dc";"Universidade do Sul de Santa Catarina";"crossref|openalex";"crossref|openalex";"Gerenciamento de resíduos do Hospital Militar de Área de Brasília"
"In this essay, I first describe some examples of curiosity-based, basic research inspired by Lewin's famous dictum that there is nothing so practical as a good…theory. Then, I describe several examples of recent intervention studies that leverage basic research to make the world a better place. Next, in the spirit of Lewin, I suggest that there is nothing so practical as a good…design—and describe “state of the art” quasi-experimental designs to evaluate tobacco control policies and suggest the sort of designs one might employ to evaluate smoking prevention programs implemented before kids have even started smoking. Finally, I conclude by suggesting the need to change our academic culture to encourage more emphasis on mobilizing the knowledge we obtain from our research.";"dtupub";"University of Waterloo";"2022-01-08T15:19:22.191Z";"Zanna, Mark P.";"";"2587279718";"";"dtu";"2011";"";"10.1111/j.1540-4560.2011.01720.x";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"3";"";"";"651-662";"";"Journal of Social Issues|Journal of Social Issues|J Soc Iss|J Soc Issues|J. Soc. Issues|Journal of Social Issues";"J Soc Iss|J Soc Issues|J. Soc. Issues|Journal of Social Issues";"15404560|000088|000067|000003|000000";"67";"";"Course (navigation)|Curiosity|Leverage (statistics)|Nothing";"Course (navigation)|Curiosity|Leverage (statistics)|Nothing";"Course (navigation)|Curiosity|Leverage (statistics)|Nothing";"eng";"673cd35318379f27a840da19|5cb7226ed9001d01a4c0701c";"";"5cb7226ed9001d01a4c0701c";"Wiley";"openalex|crossref";"openalex|crossref";"While Waiting for Nature to Take Her Course: There's Nothing So Practical as a Good…Design"
