"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"The efficient scheduling of independent computational tasks in a heterogeneous computing environment is an important problem that occurs in domains such as Grid and Cloud computing. Finding optimal schedules is an NP-hard problem in general, so we have to rely on approximate algorithms to come up schedules that are as near to optimal as possible. In our previous work on this problem, we applied a fast, effective local search to generate reasonably good schedules in a short amount of time and used ant colony optimisation (ACO) to incrementally improve those schedules over a longer time period. In this work, we replace the ACO component with a random disruption algorithm and find that this produces results which are competitive with the current state of the art over a 90 second execution time. We also ran our algorithm for a longer time period on 12 well-known benchmark instances and as a result provide new upper bounds for these instances.";"dtu|dtupub|third_party";"";"2022-01-03T06:54:59.705Z";"Levine, John|Ritchie, Graeme|Andrew, Alastair|Gates, Simon";"";"256629307";"";"dtu";"2013";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"6";"";"";"";"";"";"";"cs.DC";"cs.DC";"cs.DC";"und";"531d89208aa9226c1c0a3811";"";"531d89208aa9226c1c0a3811";"";"arxiv";"arxiv";"New Results for the Heterogeneous Multi-Processor Scheduling Problem using a Fast, Effective Local Search and Random Disruption"
"";"dtupub";"";"2022-01-07T05:12:54.948Z";"Haskell, Elizabeth";"";"2463139067";"";"dtu";"1971";"";"10.1080/01944367108977965";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"4";"";"";"253-258";"";"Journal of the American Institute of Planners|Journal of the American Institute of Planners|Journal of the American Institute of Planners|J Am Inst Plann";"J Am Inst Plann|Journal of the American Institute of Planners";"00028991|000128|000037|000004|000000";"37";"";"";"";"";"eng";"5cb22d2bd9001d01c50f5d6a";"";"5cb22d2bd9001d01c50f5d6a";"";"crossref";"crossref";"New Directions in State Environmental Planning"
"We have applied multiple-time-point reaction mapping to generate high-dynamic-range quantitative data from PCR multiplexes. The approach measures, then compensates, numerous PCR slope nonidealities across the multiplex without prejudice. A multilane microelectophoresis device with a novel scanning detector that reports redundantly over more than six decades in signal strength was used to collect data with multiple readings for each amplification point and with double internal calibration (lane standards and gene standards). We investigated scaling properties and sensitivity for readout of 12plex PCR reactions. The sensitive detection, stemming from confocal optics, allowed reduction of the PCR cycle number by approximately five cycles compared to commercial fluorometric readout. This increased sensitivity appears to allow quantitative PCR over a dynamic range of >9 log2 abundance ratio in multiplex reactions exceeding 20plexes. We argue that the combination of mapping, multiplexing, and an internal standard, improves the per-well efficiency of quantitative expression analysis by a factor of 50-100 relative to fluorometric qPCR readout. Therefore, the approach is attractive for analysis of large gene networks at reduced cost.";"dtupub";"Whitehead Institute for Biomedical Research, Nine Cambridge Center, Cambridge, Massachusetts 02142, USA.";"2022-01-06T10:57:36.815Z";"Ueberfeld, Jörn|McKenna, Brian|Rubin-Bejerano, Ifat|Verstrepen, Kevin|Ehrlich, Daniel J";"";"2562184306";"";"dtu";"2008";"";"10.1021/ac801131c";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"19";"";"";"7430-6|7430-7436";"";"Analytical Chemistry|Analytical Chemistry|Anal Chem|Anal Chem|Anal. Chem|Analyt Chem";"Anal Chem|Anal. Chem|Analyt Chem|Analytical Chemistry";"00032700|000091|000080|000019|000000";"80";"";"Candida albicans|Electrophoresis|Fluorometry|Humans|Neutrophils|RNA, Fungal|Reproducibility of Results|Polymerase Chain Reaction|Microfluidic Analytical Techniques";"Candida albicans|Electrophoresis|Fluorometry|Humans|Microfluidic Analytical Techniques|Neutrophils|Polymerase Chain Reaction|RNA, Fungal|Reproducibility of Results";"Candida albicans|Electrophoresis|Fluorometry|Humans|Neutrophils|RNA, Fungal|Reproducibility of Results|Polymerase Chain Reaction|Microfluidic Analytical Techniques";"eng";"5c7929f8d9001d3a432bce80|54b7121f25bab9230a4e7ffa";"";"54b7121f25bab9230a4e7ffa";"";"crossref|pubmed";"crossref|pubmed";"Reaction-mapped quantitative multiplexed polymerase chain reaction on a microfluidic device"
"";"dtu|dtupub";"";"2022-01-10T08:16:41.414Z";"";"";"2263580229";"";"";"1919";"";"10.14219/jada.archive.1919.0148";"";"";"article";"dtu_external|dtupub_external";"";"";"";"8";"";"";"754";"";"Journal of the National Dental Association|Journal of the National Dental Association|Journal of the National Dental Association|Journal of the National Dental Association|National Dental Association Journal";"Journal of the National Dental Association|National Dental Association Journal";"00971901|000180|000006|000008|000000";"6";"";"";"";"";"eng";"5cc47d8cd9001d62a2c3e83d";"";"5cc47d8cd9001d62a2c3e83d";"";"crossref";"crossref";"Resolutions Upon the Death of Dr. Kimball P. Ashley"
"Smooth handoff was introduced in mobile IP to overcome this problem of packet loss during handoff. However, smooth handoff causes packets sequence disruption during packet forwarding procedure, which may result in degradation of network performance in higher layer protocol. In this paper, we discuss the impact of receiving out-of-sequence packets by the mobile node on TCP and UDP applications and we propose a technique, which minimizes the arrival of out-of-sequence packets to the mobile node. This technique anticipates forwarding of packets from the current foreign agent to the new one while the mobile node initiates its handoff. To evaluate our solution, we use the unstable time period (UTP) when the packet sequence could be mis-ordered. We show that the unstable period in our solution is very low than the unstable time period in classical smooth handoff. Furthermore, we also show that our solution reduces the considerably out-of-sequence packets generated by smooth handoff.";"dtupub";"CERIST, Alger, Algeria";"2022-01-07T17:27:13.184Z";"Tandjaoui, D.|Badache, N.|Bettahar, H.|Bouabdallah, A.|Seba, H.";"";"2520340109";"";"dtu";"2003";"ISCC 2003 - International Symposium on Computers and Communications";"10.1109/ISCC.2003.1214115";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"076951961X|076951961x|9780769519616";"";"";"";"149,150,151,152,153,154|149-154 vol.1";"";"Proceedings of the Eighth Ieee Symposium on Computers and Communications. Iscc 2003|Computers and Communications (iscc), 2019 Ieee Symposium on|Ieee Symposium on Computers and Communications|Ieee Symposium on Computers and Communications";"Computers and Communications (iscc), 2019 Ieee Symposium on|Ieee Symposium on Computers and Communications|Proceedings of the Eighth Ieee Symposium on Computers and Communications. Iscc 2003";"26427389|000096|000000|000000|000000";"";"";"Degradation|IP networks|Large scale integration|Mobile communication|Protocols|Routing|Streaming media|TCPIP|Videoconference|Web and internet services|Internet|minimisation|mobile communication|packet radio networks|transport protocols|Internet protocol|TCP|UDP applications|higher layer protocol|mobile IP|mobile node|network performance|out-of-sequence packets|packet forwarding procedure|packet loss|packets disorder|smooth handoff|transport control protocol|unstable time period|user datagram protocol";"Degradation|IP networks|Internet|Internet protocol|Large scale integration|Mobile communication|Protocols|Routing|Streaming media|TCP|TCPIP|UDP applications|Videoconference|Web and internet services|higher layer protocol|minimisation|mobile IP|mobile communication|mobile node|network performance|out-of-sequence packets|packet forwarding procedure|packet loss|packet radio networks|packets disorder|smooth handoff|transport control protocol|transport protocols|unstable time period|user datagram protocol";"Degradation|IP networks|Large scale integration|Mobile communication|Protocols|Routing|Streaming media|TCPIP|Videoconference|Web and internet services|Internet|minimisation|mobile communication|packet radio networks|transport protocols|Internet protocol|TCP|UDP applications|higher layer protocol|mobile IP|mobile node|network performance|out-of-sequence packets|packet forwarding procedure|packet loss|packets disorder|smooth handoff|transport control protocol|unstable time period|user datagram protocol";"eng";"569eeccae332f6876e0aabed";"";"569eeccae332f6876e0aabed";"";"iel";"iel";"Performance enhancement of smooth handoff in mobile IP by reducing packets disorder"
"This paper describes an adaptive bilinear control method for the design of a single-machine infinite-bus (SMIB) power system stabilizer (PSS). The novelty of this approach is that the inherent nonlinearities of the underlying system are incorporated into the design of the control law in a simple and practical manner. An adaptive bilinear PSS is proposed, and a theoretical proof of convergence of the adaptive bilinear control algorithm is given. The significance of the adaptive bilinear PSS lies in that: (i) its nonlinear nature accounts for dynamic changes of the system due to the system's inherent nonlinearities; and (ii) its adaptive feature accommodates changes in the system parameters and/or configuration.";"dtupub";"The Flinders University of South Australia, School of Engineering, Bedford Park, South Australia 5042, Australia|The University of Adelaide, Department of Electrical and Electronic Engineering, Adelaide, South Australia 5005, Australia";"2022-01-06T08:30:58.939Z";"He, Fangpo|Gibbard, M.J.";"";"2715221106";"";"dtu";"1995";"";"10.1016/S0005-1098(96)00191-4";"";"";"article";"dtu|dtu_electronic|dtu_printed|dtupub_printed";"";"";"";"4";"";"";"663-668";"";"Automatica|Automatica (oxf)|Automatica J. Ifac|Automatica Kidlington";"Automatica|Automatica (oxf)|Automatica J. Ifac|Automatica Kidlington";"00051098|000104|000000|000000|000000";"33";"";"";"";"";"eng";"53a705404ad04bb7720100f9|5cc842ffd9001d03e01fe49f";"";"53a705404ad04bb7720100f9";"";"elsevier|crossref";"elsevier|crossref";"Design of an adaptive bilinear power system stabilizer"
"This paper describes a modular PSA system for hydrogen separation and purification of hydrogen stations. The PSA system for hydrogen separation in the hydrogen station process has the advantage of energy efficiency, but it has a disadvantage that it is bulky. To reduce this drawback of hydrogen PSA, we have studied PSA system in the form of unit module using several beds. By using the unit module type PSA system, the efficiency can be increased and the volume can be reduced. A multi-bed was filled with an adsorbent, and a four-component hydrogen mixture (H2, CO, CH4, CO<sub>2</sub>) was used as the feed gas. The performance of the adsorption column was compared through experiments, and the volume was compared with the existing PSA system.";"dtupub";"New & Renewable Energy, Kyungil Univ., Gyeongsan, South Korea|Res. Inst., Puritech, Asan, South Korea|CEO, Puritech, Asan, South Korea|Electr. Eng., Hoseo Univ., Asan, South Korea";"2022-01-10T02:21:01.312Z";"Park, Jin Nam|Mun Ho Jeon|Seung Hun Hong|Chang-Eob Kim";"";"2495347886";"";"dtu";"2018";"2018 21st International Conference on Electrical Machines and Systems (ICEMS)";"10.23919/ICEMS.2018.8549356";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"1538661497|8986510200|9781538661499|9788986510201";"";"";"";"918-921";"";"2018 21st International Conference on Electrical Machines and Systems (icems)";"2018 21st International Conference on Electrical Machines and Systems (icems)";"";"";"";"Adsorption|Automobiles|Hydrogen|Mathematical model|Poles and towers|Process control|Purification|Compact|Hydrogen Station|Multi-bed|Pressure Swing Adsorption|adsorption|hydrogen|hydrogen economy|hydrogen production|purification|adsorbent|adsorption column|compact hydrogen station|feed gas|four-component hydrogen mixture|hydrogen PSA|hydrogen separation|hydrogen stations|modular PSA system|pressure swing adsorption|unit module type PSA system";"Adsorption|Automobiles|Compact|Hydrogen|Hydrogen Station|Mathematical model|Multi-bed|Poles and towers|Pressure Swing Adsorption|Process control|Purification|adsorbent|adsorption|adsorption column|compact hydrogen station|feed gas|four-component hydrogen mixture|hydrogen|hydrogen PSA|hydrogen economy|hydrogen production|hydrogen separation|hydrogen stations|modular PSA system|pressure swing adsorption|purification|unit module type PSA system";"Adsorption|Automobiles|Hydrogen|Mathematical model|Poles and towers|Process control|Purification|Compact|Hydrogen Station|Multi-bed|Pressure Swing Adsorption|adsorption|hydrogen|hydrogen economy|hydrogen production|purification|adsorbent|adsorption column|compact hydrogen station|feed gas|four-component hydrogen mixture|hydrogen PSA|hydrogen separation|hydrogen stations|modular PSA system|pressure swing adsorption|unit module type PSA system";"eng";"5c06762cd9001d01934cb6cf";"";"5c06762cd9001d01934cb6cf";"KIEE EMECS (KIEE Electrical Machinery and Energy Conversion Systems)";"iel";"iel";"PSA System for Compact Hydrogen Station"
"Estradiol, progesterone, and hydrocortisone were measured by radioimmunoassay in peripheral serum of pregnant ewes infected with Listeria monocytogenes type 5 and in normal pregnant controls. Progesterone had decreased in both groups at abortion or parturition. Estradiol and hydrocortisone of control ewes had increased at parturition. In infected ewes, the serum hydrocortisone value was high for 3 days after inoculation, but it returned to preinoculation levels for the remainder of gestation. Serum concentrations of hydrocortisone did not change, and estradiol values increased slightly at abortion by infected ewes.";"dtupub";"";"2022-01-11T10:25:52.525Z";"Carter, J L|Chen, C L|Dennis, S M";"";"69487820";"";"";"1976";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"9";"";"";"1071-1073|1071-3";"";"American Journal of Veterinary Research|American Journal of Veterinary Research|Am J Vet Res|Ajvr|Am J Vet Re|Am J Vet Res|Am. J. Vet. Res|Amer J Vet Res|Amer Jour Vet Res";"Ajvr|Am J Vet Re|Am J Vet Res|Am. J. Vet. Res|Amer J Vet Res|Amer Jour Vet Res|American Journal of Veterinary Research";"00029645|000123|000037|000009|000000";"37";"";"Abortion, Veterinary|Animals|Estradiol|Female|Hydrocortisone|Labor, Obstetric|Listeria monocytogenes|Listeriosis|Pregnancy|Progesterone|Sheep|Sheep Diseases";"Abortion, Veterinary|Animals|Estradiol|Female|Hydrocortisone|Labor, Obstetric|Listeria monocytogenes|Listeriosis|Pregnancy|Progesterone|Sheep|Sheep Diseases";"Abortion, Veterinary|Animals|Estradiol|Female|Hydrocortisone|Labor, Obstetric|Listeria monocytogenes|Listeriosis|Pregnancy|Progesterone|Sheep|Sheep Diseases";"eng";"54b5ac6ae112000227472eac";"";"54b5ac6ae112000227472eac";"";"pubmed";"pubmed";"Serum levels of progesterone, estradiol, and hydrocortisone in ewes after abortion due to Listeria monocytogenes type 5"
"";"dtu|dtupub";"";"2022-01-05T11:45:36.005Z";"Ezzell, C.";"";"2427008303";"";"dtu";"1992";"";"10.2307/3976863";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"3";"";"";"37";"";"Science News|Science News|Science News|Sci News|Science News the Weekly Newsmagazine of Science";"Sci News|Science News|Science News the Weekly Newsmagazine of Science";"00368423|000107|000142|000003|000000";"142";"";"";"";"";"und";"5d7dab4ad9001d01b89ce1de|5cc102d6d9001d62a25ab207";"";"5cc102d6d9001d62a25ab207";"Science Service";"jstor|crossref";"jstor|crossref";"Genes Shed Light on Common Blindness Cause"
"";"dtu|dtupub";"";"2022-01-05T07:50:55.899Z";"Etienne, Denzil|Shah, Jamil M.|Parvin, Russell|Reddy, Madhavi|Shahzad, Ghulamullah";"";"2443861752";"";"";"2017";"";"10.14309/00000434-201710001-02536";"";"";"article";"dtu_external|dtupub_external";"";"";"";"";"";"";"S1382";"";"American Journal of Gastroenterology|American Journal of Gastroenterology|American Journal of Gastroenterology|Am J Gastro|Am J Gastroenterol|Am. J. Gastroenterol|Amer J Gastroenterol|American Journal of Gastroenterology|American Journal of Gastroenterology: Official Publication of the National Gastroenterological Association";"Am J Gastro|Am J Gastroenterol|Am. J. Gastroenterol|Amer J Gastroenterol|American Journal of Gastroenterology|American Journal of Gastroenterology: Official Publication of the National Gastroenterological Association";"00029270|000082|000112|000000|000000";"112";"";"";"";"";"eng";"5c617590d9001d03094cd99f";"";"5c617590d9001d03094cd99f";"";"crossref";"crossref";"Endoscopic Ultrasonography-Guided Intrapyloric Sphincter Injection of Botulinum Toxin into Muscularis Propria to Treat Refractory Diabetic Gastroparesis"
