"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"2,4-toluene diisocyanate (TDI) has been commonly used to bind molecules and polymers onto the surface of cellulose nanocrystals (CNCs). Such a process usually involves two steps: (1) the more reactive para-isocyanates (p-NCOs) of TDI are reacted with the surface hydroxyl groups of CNCs then (2) the ortho-isocyanates (o-NCOs) are reacted with certain desired molecules. During the first reaction, an ideal para/ortho selectivity could be impossible to achieve, as o-NCOs are not fully unreactive. Therefore, there is a need to better understand the reaction between CNCs and TDI towards a maximum para/ortho selectivity. For that goal, CNCs were reacted with TDI under varying temperatures (35-75 °C) and TDI/CNCs molar ratios (1-5). The amount of the reacted TDI was estimated using elemental analysis while the free o-NCO groups were quantified following the hydrolysis method of Abushammala. The results showed that temperature had a negative impact on para/ortho selectivity while TDI/CNCs molar ratio improved it. A maximum selectivity of 93% was achieved using a temperature of 35 °C and a molar ratio of 3. This is a three-fold improvement to that using the traditional reaction conditions (75 °C and molar ratio of 1).";"dtupub";"Fraunhofer Institute for Wood Research (WKI), Bienroder Weg 54E, 38108 Braunschweig, Germany. habushammala@gmail.com.";"2021-12-26T13:02:24.758Z";"Abushammala, Hatem";"";"2565965507";"tdm_oa";"dtu";"2019";"";"10.3390/polym11071164";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"7";"";"";"1164";"";"Polymers|Polymers|Polymers (basel)|Polymers-basel";"Polymers|Polymers (basel)|Polymers-basel";"20734360|000080|000011|000007|000000";"11";"";"carbamation|cellulose|isocyanate|nanocellulose|toluene diisocyanate|Isocyanate|Molar ratio|Reactivity|Toluene diisocyanate";"Isocyanate|Molar ratio|Reactivity|Toluene diisocyanate|carbamation|cellulose|isocyanate|nanocellulose|toluene diisocyanate";"carbamation|cellulose|isocyanate|nanocellulose|toluene diisocyanate|Isocyanate|Molar ratio|Reactivity|Toluene diisocyanate";"eng";"5d271ac2d9001d2d93782918|5d8b5882d9001d01aa33b206|5e585478d9001d01b14ba0b0|673dad1cc21a6027a814828b";"0000-0001-9347-4261";"5d271ac2d9001d2d93782918";"MDPI";"pubmed|crossref|pubmedc|openalex";"pubmed|crossref|pubmedc|openalex";"On the Para/Ortho Reactivity of Isocyanate Groups during the Carbamation of Cellulose Nanocrystals Using 2,4-Toluene Diisocyanate"
"Dados meteorológicos obtidos por sensoriamento remoto são uma alternativa para suprir a escassez de informações provindas de estações meteorológicas convencionais e automáticas. O objetivo deste trabalho consistiu em comparar dados meteorológicos derivados de satélites (CERES, GLDAS, CM SAF) e modelos (PERSIANN, ECMWF) com dados observados em 31 estações meteorológicas (INMET) do estado de São Paulo, no período de janeiro de 2015 a junho de 2016. Para verificar a eficiência dos dados oriundos de modelos e satélites em relação aos dados de estações meteorológicas, foram calculados o teste de normalidade de Shapiro-Wilk, coeficiente de correlação de Spearman, Erro Médio (mean error, ME), Erro Médio Absoluto (mean absolute error, MAE) e Índice de Concordância de Willmott modificado (d1). De modo geral, os resultados obtidos através dos testes estatísticos indicaram que as estimativas fornecidas pelos produtos ou dados de modelos analisados são alternativas adequadas para aplicação em estudos climáticos, com exceção do dado de umidade relativa, que não apresentou boa exatidão em relação aos dados de estação meteorológica. A B S T R A C TMeteorological data obtained by remote sensing are an alternative to supply the gap of information proceeded from conventional and automatic weather stations. The aim of this study was to compare meteorological data derived from satellites (CERES, GLDAS, CM SAF) and models (PERSIANN, ECMWF) with observed data in 31 weather stations (INMET) of the state of São Paulo, during the period January 2015 to June 2016. The efficiency of the data from models and satellites in relation to weather stations data was evaluated by the following tests: Shapiro-Wilk normality test, Spearman’s correlation, mean error (ME), mean absolute error (MAE) and modified Willmott index of agreement (d1). In general, the results obtained through the statistical tests indicated that the estimates provided by the analyzed products or data from models are suitable alternatives for application in climatic studies, with the exception of the relative humidity data, which did not show good accuracy in relation to weather station data.Keywords: CERES; CM SAF; GLDAS; PERSIANN; ECMWF.";"dtupub|third_party";"Universidade Estadual de Campinas (UNICAMP)|National Institute for Space Research";"2025-02-24T10:09:29.524Z";"Rampazo, Núria Aparecida Miatto|Picoli, Michelle Cristina Araújo|Cavaliero, Carla Kazue Nakao";"";"2450154748";"";"dtu";"2019";"";"10.26848/rbgf.v12.2.p412-426";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"2";"";"";"412-426";"";"Revista Brasileira De Geografia Física|Revista Brasileira De Geografia Física";"Revista Brasileira De Geografia Física";"19842295|000080|000012|000002|000000";"12";"";"";"";"";"por";"673dec49a035e427a8afdf7c";"0000-0001-9855-2046|0000-0002-5016-0091";"673dec49a035e427a8afdf7c";"Federal University of Pernambuco";"openalex";"openalex";"Comparação entre dados meteorológicos provenientes de sensoriamento remoto (modelados e de satélites) e de estações de superfície"
"";"dtupub";"Fudan University Shanghai Cancer Center & Institutes of Biomedical Sciences; Cancer Institutes; Key Laboratory of Breast Cancer in Shanghai; The Shanghai Key Laboratory of Medical Epigenetics, Shanghai Medical College, Fudan University, Shanghai, China.|Department of Oncology, Shanghai Medical College, Fudan University, Shanghai, China.|Fudan University Shanghai Cancer Center & Institutes of Biomedical Sciences; Cancer Institutes; Key Laboratory of Breast Cancer in Shanghai; The Shanghai Key Laboratory of Medical Epigenetics, Shanghai Medical College, Fudan University, Shanghai, China. qlei@fudan.edu.cn.|Department of Oncology, Shanghai Medical College, Fudan University, Shanghai, China. qlei@fudan.edu.cn.|State Key Laboratory of Medical Neurobiology, Fudan University, Shanghai, China. qlei@fudan.edu.cn.";"2022-01-11T17:12:22.426Z";"Zhang, Yifan|Lei, Qun-Ying";"";"2594481417";"tdm_oa";"dtu";"2020";"";"10.1038/s41392-020-00225-4";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1";"";"";"114";"";"Signal Transduction and Targeted Therapy|Signal Transduction and Targeted Therapy|Signal Transduct Target Ther|Signal Transduct Target Ther";"Signal Transduct Target Ther|Signal Transduction and Targeted Therapy";"20959907|000079|000005|000001|000000";"5";"";"Dendritic Cells|Humans|Pancreas|Pancreatic Neoplasms|Cell biology|Tumour immunology|Boosting";"Boosting|Cell biology|Dendritic Cells|Humans|Pancreas|Pancreatic Neoplasms|Tumour immunology";"Dendritic Cells|Humans|Pancreas|Pancreatic Neoplasms|Cell biology|Tumour immunology|Boosting";"eng";"5f00637fd9001d018d546c3d|5f0063aad9001d01bd116cfe|5f045ae5d9001d0193582dda|673c7ed7bbc12c27a89dc2a4|5eff16bed9001d01ab2ab320";"0000-0002-8547-8518|0000-0003-4890-4490";"5f0063aad9001d01bd116cfe";"Nature Publishing Group UK";"nature|pubmed|pubmedc|openalex|crossref";"nature|pubmed|pubmedc|openalex|crossref";"Rewiring local immune milieu by boosting dendritic cell for pancreatic cancer treatment"
"";"dtu|dtupub";"";"2022-01-10T20:58:04.863Z";"K R, Vasantha Kumar|R, Ushadevi|H K, Komala|G V, Chaitra|P, Bhavya";"";"2575133097";"";"dtu";"2015";"";"10.18410/jebmh/2015/1149";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"48";"";"";"8421-8424";"";"Journal of Evidence Based Medicine and Healthcare|Jebmh";"Jebmh|Journal of Evidence Based Medicine and Healthcare";"23492562|000084|000002|000048|000000";"2";"";"";"";"";"und";"5d069261d9001d394c914bd9";"";"5d069261d9001d394c914bd9";"";"crossref";"crossref";"COMPARITIVE STUDY OF 0.75%ROPIVACAINE AND 0.75% ROPIVACAINE WITH FENTANYL IN INTERSCALENE BLOCKS BY NERVE LOCATOR TECHNIQUE"
"Waste of electrical and electronic equipment (WEEE) is a constantly increasing component of the total volume of municipal solid waste. E-waste streams are expected to continue escalating in the near future. The underlining paradox lies in the fact that end-of-life electrical and electronic equipment constitute a critical waste stream owing to the contained hazardous and toxic elements, but they also present an important source of valuable raw materials. Therefore, identification of alternative scenarios for integrated WEEE management is imperative. To that end, this research develops a methodological approach that focuses on determining the optimal WEEE management scheme, among available alternatives, applicable to the specific case of Greece. In particular, a binary linear programming model is formulated that maximizes the performance of 9 alternative WEEE management scenarios. The mathematical model considers 12 performance assessment criteria identified across financial, technical, social, and environmental dimensions. Priority levels are assigned to each criterion based on the input of 19 involved experts. A range of “what-if” analyses indicate that mechanical recycling of WEEE, in tandem with exporting of residues, is the most efficient e-waste management strategy in the case of Greece. The research findings indicate that the joint cooperation of all stakeholders, together with political will and effectiveness, is required for the integrated WEEE management at a national level.";"dtupub";"Technological Educational Institute of Central Macedonia|Aristotle University of Thessaloniki|University of Cambridge";"2022-01-10T11:45:59.606Z";"Aidonis, Dimitrios|Achillas, Charisios|Folinas, Dimitrios|Keramydas, Christos|Tsolakis, Naoum";"";"2696026501";"";"dtu";"2019";"";"10.3390/su11123364";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"12";"";"";"3364";"";"Sustainability|Sustainability|Sustainability|Sustainability-basel";"Sustainability|Sustainability-basel";"20711050|000080|000011|000012|000000";"11";"";"Electronic waste|Waste stream";"Electronic waste|Waste stream";"Electronic waste|Waste stream";"eng";"5d88af61d9001d01aa32da53|67408e73a66c3e27a8cbc034";"0000-0003-2042-7047|0000-0001-6981-4027|0000-0001-5503-1777|0000-0001-8416-8668";"5d88af61d9001d01aa32da53";"Multidisciplinary Digital Publishing Institute";"crossref|openalex";"crossref|openalex";"Decision Support Model for Evaluating Alternative Waste Electrical and Electronic Equipment Management Schemes—A Case Study"
"Many companies operate e-commerce websites to sell fashion products. Some customers want to buy products with intention of sustainability and therefore the companies need to suggest appropriate fashion products to those customers. Recommender systems are key applications in these sustainable digital marketing strategies and high performance is the most necessary factor. This research aims to improve recommendation systems’ performance by considering item session and attribute session information. We suggest the Item Session-Based Recommender (ISBR) and the Attribute Session-Based Recommenders (ASBRs) that use item and attribute session data independently, and then we suggest the Feature-Weighted Session-Based Recommenders (FWSBRs) that combine multiple ASBRs with various feature weighting schemes. Our experimental results show that FWSBR with chi-square feature weighting scheme outperforms ISBR, ASBRs, and Collaborative Filtering Recommender (CFR). In addition, it is notable that FWSBRs overcome the cold-start item problem, one significant limitation of CFR and ISBR, without losing performance.";"dtupub|third_party";"Yonsei University|Keimyung University";"2022-01-11T16:07:30.352Z";"Hwangbo, Hyunwoo|Kim, Yangsok";"";"2450908085";"";"dtu";"2019";"";"10.3390/su11123336";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"12";"";"";"3336-3336";"";"Sustainability|Sustainability|Sustainability-basel";"Sustainability|Sustainability-basel";"20711050|000080|000011|000012|000000";"11";"";"Feature (linguistics)";"Feature (linguistics)";"Feature (linguistics)";"eng";"673f02d4d45b7827a8609da2";"0000-0001-6649-2587";"673f02d4d45b7827a8609da2";"Multidisciplinary Digital Publishing Institute";"openalex";"openalex";"Session-Based Recommender System for Sustainable Digital Marketing"
"Religion is an important component of Ukrainian society and culture, but we are currently in a situation of reconstructing national identity, so the question is which place religion will take in the new construct? The formation of religion in the structure of identity, in addition to the media, is also influenced by literature, but this influence is more complex and contains hidden intentions, so the analysis of religion in the identity structure of modern literary works is relevant and not enough studied. The works by Serhiy Zhadan stand out with a special outrageousness, including images of a religious orientation. At first glance, it seems that in these texts the author deconstructs, destroys and speaks ironically of the established religious images and symbols, demonstrating the uselessness of religion in modern society. However, the outward outrage hides the attempts to cite examples of identity construction, in which religion is given a certain place. The aim of the article is to consider the representation, dynamics of development, artistic functions, and role of religion in the structure of character identity in Serhiy Zhadan's novels of 2004–2017 (“Depesh Mod” “Voroshylovhrad”, “Internat”). Methods of classification and modelling, sociopsychological, and hermeneutic interpretation, comparison, deconstruction, and methods of postcolonial studies have been used in the analysis. The study has found that religion has a different role and value in each of the novels. In “Depesh Mod”, religion is presented as an “another” phenomenon that is abstract and incomprehensible and has no real embodiment; the narrator speaks ironically of the bearers of religious identity, but at the same time takes quite seriously the image of Jesus. In “Voroshylovhrad” religion acts as a phenomenon of “own” and plays almost the most important role in the formation of group identity of the character; moreover, here we have a sample of religion, where abstract ideas are reconciled with the material world and values. In the “Internat” the emphasis is on the formation of national identity, and therefore the author addresses religion much less, demonstrating its inability to answer the question “own – another's” in terms of national identification. These three texts also present examples of the deconstruction of religion: religious images and symbols are presented in real-life situations far removed from the traditional religious context of Scripture or the temple. The novelty of the article lies in the problem posed, because the study of religion in the structure of the identity of works of art has little attention (in contrast to the study of intertextual links between literature and the Bible). The practical significance is an idea of studying religion in the structure of identity through the involvement in the analysis of strata of national-ethnic, cultural, ethical, traditional, and moral issues.";"dtu|dtupub";"Borys Grinchenko Kyiv University";"2022-01-11T00:44:23.375Z";"Kravchenko, Angelina";"";"2594360164";"";"dtu";"2020";"";"10.28925/2311-259x.2020.2.3";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"2";"";"";"32-41";"";"Synopsis: Text Context Media|Синопсис: Текст, Контекст, Медіа|Synopsis";"Synopsis|Synopsis: Text Context Media|Синопсис: Текст, Контекст, Медіа";"2311259x|000079|000026|000002|000000";"26";"";"Deconstruction (building)|Identity Formation|Phenomenon|Representation|Ukrainian|Value (mathematics)";"Deconstruction (building)|Identity Formation|Phenomenon|Representation|Ukrainian|Value (mathematics)";"Deconstruction (building)|Identity Formation|Phenomenon|Representation|Ukrainian|Value (mathematics)";"und";"5efdc4cfd9001d01ab2a2aaa|6739fe3a05e2d927a811581f";"0000-0002-3883-505X";"5efdc4cfd9001d01ab2a2aaa";"Borys Grinchenko Kyiv University";"crossref|openalex";"crossref|openalex";"Religion in the identity structure based on Serhiy Zhadan novels"
"";"dtu|dtupub";"";"2022-06-07T11:03:31.730Z";"Journot, Florence";"";"2709238613";"";"dtu";"2021";"";"10.4000/archeomed.39720";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"51";"";"";"339-340";"";"Archéologie Médiévale|Archéologie Médiévale|Archeomed";"Archeomed|Archéologie Médiévale";"01539337|000078|000000|000051|000000";"";"";"Archaeology|CC1-960";"Archaeology|CC1-960";"Archaeology|CC1-960";"und";"682d18a625a1a46837706bc8|629f308040cc531a6bd09148|65fbecd424cdd71e2dff5ec7|6252bc9c9adcee10d67291fb";"";"6252bc9c9adcee10d67291fb";"OpenEdition";"doaj|crossref";"doaj|crossref";"Étienne Hamon, Mathieu Béghin et Raphaële Skupien (dir.), Formes de la maison. Entre Touraine et Flandre, du M"
"The quality of dental arch impression has a substantial role in the precision of the intervention. It is traditionally acquired with resins that solidify when in contact with the air. Compared to that method, digital impression gives great advantages and, together with three-dimensional (3D) digitization devices, allows a simplification of the digital impression process. The growing adoption of such systems by a large number of dental clinics determines the need for an in-depth evaluation of the accuracy and the precision of the different systems. The aim of this work is to define a methodology for the evaluation of the accuracy and precision of 3D intraoral and desktop scanning systems, by using volumetric and linear methods. The replica of a tooth was realized with zirconium; afterward, high-accuracy point clouds of the master model were acquired by a coordinate measurement machine (CMM). In this way, the dimensions of the replica were accurately known. An intraoral scanner (I) and three desktops (D1, D2, D3) were then used to scan the replica. The geometry resulting from the CMM was compared with the ones derived from the scanners, using two different commercial programs (Geomagic and 3-Matic) and a custom-developed algorithm (MATLAB). Geomagic showed the mean values to be in a range from 0.0286 mm (D1) to 0.1654 mm (I), while 3-Matic showed mean values from -0.0396 mm (D1) to 0.1303 mm (I). MATLAB results ranged from 0.00014 mm (D1) to 0.00049 mm (D2). The probability distributions of the volumetric error of the measurements obtained with the different scanners allow a direct comparison of their performances. For the results given by our study, the volumetric approach that we adopted appears to be an excellent system of analysis.";"dtupub";"Department of Biomedical and Surgical Sciences, Odontostomatological University Centre, University of Perugia, 06128 Perugia, Italy. stefano.pagano@unipg.it.|Department of Engineering, University of Perugia, via G. Duranti, 93 06128 Perugia, Italy. michele.moretti@unipg.it.|Department of Engineering, University of Perugia, via G. Duranti, 93 06128 Perugia, Italy. roberto.marsili@unipg.it.|3DIFIC, 06128 Perugia, Italy. alessandro.ricci@edific.it.|Department of Biomedical and Surgical Sciences, Odontostomatological University Centre, University of Perugia, 06128 Perugia, Italy. misure@unipg.it.|Department of Biomedical and Surgical Sciences, Odontostomatological University Centre, University of Perugia, 06128 Perugia, Italy. stefano.cianetti@unipg.it.";"2022-01-06T07:13:48.207Z";"Pagano, Stefano|Moretti, Michele|Marsili, Roberto|Ricci, Alessandro|Barraco, Giancarlo|Cianetti, Stefano";"";"2563764920";"tdm_oa";"dtu";"2019";"";"10.3390/ma12121958";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"12";"";"";"1958";"";"Materials|Materials|Materials (basel)|Materials (basel)";"Materials|Materials (basel)";"19961944|000080|000012|000012|000000";"12";"";"intraoral scanners|volumetric error distribution|point cloud registration|Dental arch|Dental laboratory|Digitization|Impression";"Dental arch|Dental laboratory|Digitization|Impression|intraoral scanners|point cloud registration|volumetric error distribution";"intraoral scanners|volumetric error distribution|point cloud registration|Dental arch|Dental laboratory|Digitization|Impression";"eng";"5d5bd507d9001d060146baca|5de25e55d9001d01971cf136|5d0cbca6d9001d01b51587c5|67415619db74eb27a8a280c3";"0000-0003-1532-0413|0000-0002-9364-5873|0000-0002-7256-090X|0000-0003-4131-2900|0000-0002-4589-631X";"5d0cbca6d9001d01b51587c5";"MDPI";"pubmedc|crossref|pubmed|openalex";"pubmedc|crossref|pubmed|openalex";"Evaluation of the Accuracy of Four Digital Methods by Linear and Volumetric Analysis of Dental Impressions"
"Aims: Listeria monocytogenes is an important foodborne pathogen that can cause serious human listeriosis.The aim of this study was to optimize real-time PCR method for L. monocytogenes detection in indigenous Indonesian snack (pempek).Methodology and results: DNA isolation of L. monocytogenes was conducted by comparing three extraction methods: phenol:chloroform, heating, and commercial kit (QIAamp DNA Blood Mini Kit).DNA isolate was amplified by PCR using two variables, which were LIM 2 and LIMRE primers for iap gene detection, and DG69 and DG74 primers for hlyA gene detection.Phenol:chloroform method showed the best extraction result, while DG69 and DG74 primers showed more specific result on PCR compared with LIM 2 and LIMRE primers.The running conditions gave specific amplification curve until 27 th cycle.DNA detection in L. monocytogenes culture generated standard curve equation of Ct = 37.9 -3.11C with limit of detection (LOD) at 3.2 × 10 3 CFU/mL, while DNA detection in pempek generated standard curve equation of Ct = 41.03 -3.69 C with limit of detection (LOD) at 6.3 × 10 3 CFU/g. Conclusion, significance and impact study:Real-time PCR with DG69 and DG74 primers could be considered as a reliable method for specific and sensitive detection of L. monocytogenes.";"dtupub";"";"2022-01-09T16:03:35.882Z";"Mutsyahidan, A. M. A.|Nurjanah, S.|Rahayu, W. P.";"";"2584250554";"";"dtu";"2016";"";"10.21161/mjm.78415";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"Malaysian Journal of Microbiology|Malaysian Journal of Microbiology|Mjm";"Malaysian Journal of Microbiology|Mjm";"18238262|000083|000000|000000|000000";"";"";"";"";"";"eng";"673e8ab2f359eb27a823436c|5cbe132cd9001d01a4920679";"0000-0002-7195-4691|0000-0002-9908-531X|0000-0002-3275-9404";"5cbe132cd9001d01a4920679";"Malaysian Society for Microbiology";"openalex|crossref";"openalex|crossref";"Detection of Listeria monocytogenes in Indigenous Indonesian snack using Realtime Polymerase Chain Reaction"
