"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"In recent years, investment in youth services has been contingent on the measurement of predefined outcomes as ‘proof’ of effectiveness. However, this approach to impact measurement has been criticised for distorting practice and reinforcing inequalities. As youth work emerges from a decade of spending cuts, there is an urgent need for new approaches to evaluation. This article argues that such alternatives must be rooted in a participatory and democratic vision of accountability. It grounds this argument in critical reflection on one alternative approach: storytelling workshops, as developed by the activist practitioner group ‘In Defence of Youth Work’. It discusses their potential as an inclusive, dialogical method of evaluation that contributes to practice development and moves away from top-down managerial logic. The article concludes by arguing for the re-imagining of accountability in education more broadly, through the use of alternatives such as storytelling alongside a wider democratisation of policy and practice.";"dtupub";"King’s College London, London, UK";"2022-01-12T23:54:51.897Z";"de St Croix, Tania";"";"2607427108";"";"dtu";"2022";"";"10.1080/14681366.2020.1855231";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"5";"";"";"697-714";"";"Pedagogy, Culture and Society|Pedagogy, Culture and Society|Pedagogy Culture and Society";"Pedagogy Culture and Society|Pedagogy, Culture and Society";"14681366|000077|000030|000005|000000";"30";"";"Youth Work|Democratic accountability|dialogue|evaluation|impact measurement|narrative|participatory democracy|storytelling|young people|youth policy|youth work";"Democratic accountability|Youth Work|dialogue|evaluation|impact measurement|narrative|participatory democracy|storytelling|young people|youth policy|youth work";"Youth Work|Democratic accountability|dialogue|evaluation|impact measurement|narrative|participatory democracy|storytelling|young people|youth policy|youth work";"und";"67409707cebc4527a8d9356c|60684fabd9001d01df616e9d|5fc8dc60d9001d01b11da8ac|5fca279ed9001d019d2325bc";"0000-0002-7542-0611";"5fca279ed9001d019d2325bc";"Routledge";"openalex|crossref|taylorfrancis";"openalex|unpaywall|crossref|taylorfrancis";"Re-imagining accountability: storytelling workshops for evaluation in and beyond youth work"
"As the millennials continue to mature and enter the workforce, it is important that employers understand what this generation expects from all aspects of their employment and leadership preferences in order to prepare them to be the next millennials leaders. The purpose of this research is to determine the generic attributes of the new millennial leaders in Malaysia. The survey is distributed among executives in the selected government-linked, multinational, and public-sector companies in Malaysia, with 237 (72%) of whom being millennials. Partial least square (PLS-SEM) via software SmartPLS 3.0 was applied to evaluate the measurement model and the structural model. Results from this study indicate that the attributes of the millennials leader are innovative (0.213), inspiration (0.128), and visionary (0.122). Thus, organization can focus on those attributes in preparing the millennials for being the next generation of leaders. This study offers important implications to researchers as well as practitioners, and highlights the leadership attributes that could help in enhancing millennials leadership. This study produces a new millennials leadership attributes model for millennials leaders in Malaysian companies; with millennials becoming the fastest-growing age groups in the organizations, this study will promote effective and efficient skills for the millennials.";"dtupub";"Universiti Tenaga Nasional";"2022-01-11T01:18:34.424Z";"DAUD, Salina|HANAFI, Wan Noordiana WAN";"";"2607146258";"";"dtu";"2020";"";"10.13106/jafeb.2020.vol7.no12.455";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"12";"";"";"455-464";"";"Journal of Asian Finance, Economics and Business|Jafeb";"Jafeb|Journal of Asian Finance, Economics and Business";"22884637|000079|000007|000012|000000";"7";"";"";"";"";"und";"6740970667de4027a82f6cc4|5fc78da5d9001d01b11d6e09";"0000-0001-9717-7408|0000-0002-7250-6540";"5fc78da5d9001d01b11d6e09";"Korean Distribution Science Association";"openalex|crossref";"openalex|crossref";"The Generic Attributes of the New Millennial Leaders"
"This study investigated the characteristics of neural oscillation and functional connectivity (FC) in college students engaging in binge drinking (BD) using resting-state electroencephalography (EEG). Also, the associations of visual memory, evaluated by the Rey-Osterrieth Complex Figure Test (RCFT), and neural oscillation with FC during the resting state were investigated. The BD (n = 35) and non-BD (n = 35) groups were selected based on scores of the Korean version of the Alcohol use disorders (AUDs) Identification Test and the Alcohol Use Questionnaire. EEG was performed for 6 min while the participants rested with eyes closed. The theta, lower-alpha, and upper alpha powers did not differ between the BD and non-BD groups. Concerning FC, the BD group exhibited stronger theta coherence than that of the non-BD group, and in the lower and upper alpha bands, the BD group showed stronger coherence in some areas but weaker coherence in others compared with the non-BD group. However, these significant results were not observed after Bonferroni correction. The BD group showed significantly lower delayed recall scores on the RCFT than did the non-BD group. A positive correlation between the left prefrontal-parietal-occipital midline connection and performance on the delayed recall of the RCFT was observed in the BD group. The present results could suggest that binge drinkers have alterations in brain FC, which may be related to their visual memory deficits.";"dtupub";"Department of Psychology, Sungshin Women's University, Seoul, South Korea.|Research Institute of Basic Sciences, Seoul National University, Seoul, South Korea.";"2022-01-04T12:26:01.707Z";"Kim, Bo-Mi|Kim, Myung-Sun|Kim, June Sic";"";"2607097157";"";"dtu";"2020";"";"10.3389/fnhum.2020.600437";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"600437";"";"Frontiers in Human Neuroscience|Frontiers in Human Neuroscience|Front Hum Neurosci|Front Hum Neurosci|Front. Hum. Neurosci";"Front Hum Neurosci|Front. Hum. Neurosci|Frontiers in Human Neuroscience";"16625161|000079|000014|000000|000000";"14";"";"Binge drinking|Bonferroni correction|binge drinking|neural oscillation|functional connectivity|theta|lower alpha|upper alpha|Neurosciences. Biological psychiatry. Neuropsychiatry|RC321-571|Rey-Osterrieth complex figure test|visual memory";"Binge drinking|Bonferroni correction|Neurosciences. Biological psychiatry. Neuropsychiatry|RC321-571|Rey-Osterrieth complex figure test|binge drinking|functional connectivity|lower alpha|neural oscillation|theta|upper alpha|visual memory";"Binge drinking|Bonferroni correction|binge drinking|neural oscillation|functional connectivity|theta|lower alpha|upper alpha|Neurosciences. Biological psychiatry. Neuropsychiatry|RC321-571|Rey-Osterrieth complex figure test|visual memory";"eng";"6740970682abc027a842e371|5fcf6bbcd9001d01b84ce858|5fc63b01d9001d01c012b95a|5ffd921bd9001d01cd5b5b88";"0000-0002-0878-4765|0000-0003-3520-1112|0000-0002-9659-4944";"5ffd921bd9001d01cd5b5b88";"Frontiers Media S.A.";"openalex|doaj|crossref|pubmed";"openalex|doaj|crossref|pubmed";"Alterations of Functional Connectivity During the Resting State and Their Associations With Visual Memory in College Students Who Binge Drink"
"COVID-19 poses a distinct health challenge in conflict-affected states. Conflict has been recognised as a direct threat to health and a factor that complicates responses to health crises.1The LancetViolent conflict and health.Lancet. 2010; https://www.thelancet.com/series/violent-conflict-and-healthDate accessed: November 7, 2020PubMed Google Scholar Reflecting these challenges, the UN Secretary General Antonio Guterres called for a global ceasefire to stop violent conflict and assist addressing the pandemic on March 23, 2020.2United NationsGlobal ceasefire.https://www.un.org/en/globalceasefireDate accessed: November 7, 2020Google Scholar In response, a number of organisations, including peacebuilders, researchers, and mediators (notably, the Mediation Support Unit of the UN Department of Political and Peacebuilding Affairs), came together to develop a ceasefire tracker that would also reflect health data and inform attempts to support ceasefires and pandemic responses in a coordinated way. Data on ceasefires are collected using media reports and the expert knowledge of the participating organisations and their in-country partnerships and networks. Data collection was facilitated by the design of back-end coordination mechanisms by the Political Settlement Research Programme at the University of Edinburgh, UK, which enabled collaborative spreadsheets to be quickly uploaded and integrated with open-access COVID-19 health data. The resultant tracker, named Ceasefires in a Time of COVID-19, provides data on ceasefires that have been called during the pandemic and is filterable with regard to whether the ceasefires were temporary or indefinite and whether they were unilateral, bilateral, or multilateral. It provides information about the location and geography of the ceasefire; the ceasefire's content (eg, what acts will be included and when it will start), with a link to a statement if one publicly exists; some indication of the conflict context; and links to previous ceasefires and peace agreements available on the PA-X Peace Agreement Database. Importantly, the tracker enables ceasefires to be viewed alongside COVID-19 infection and death data pulled in real-time from the application programming interface of the Johns Hopkins University Center for Systems Science and Engineering COVID-19 Dashboard.3Dong E Du H Gardner L An interactive web-based dashboard to track COVID-19 in real time.Lancet Infect Dis. 2020; 20: 533-534Summary Full Text Full Text PDF PubMed Scopus (6554) Google Scholar The ceasefire tracker is available free-of-charge in three different views: a filterable timeline of ceasefires, a searchable database, and a map view in which the COVID-19 death and infection rates can be toggled on and off. Several aspects of the tracker shed light on the relationship between the pandemic and conflict resolution efforts (appendix). Notably, the UN Secretary General's global call was not a game changer in terms of conflict globally: despite initial ceasefire responses, the number of ceasefire declarations has decreased over time and fewer ceasefires are referencing COVID-19. Non-state armed actors have disproportionately responded, often with unilateral ceasefires that have not been reciprocated, sometimes for strategic reasons such as raising their profile internationally. However, in some areas where infection rates are high (eg, northern Syria), humanitarian ceasefires have been called.4Thompson TJ Searching for COVID-19 ceasefires: conflict zone impacts, needs, and opportunities.https://www.usip.org/publications/2020/09/searching-covid-19-ceasefires-conflict-zone-impacts-needs-and-opportunitiesDate: Sept 15, 2020Date accessed: November 7, 2020Google Scholar The ceasefire tracker forms part of a growing number of trackers that track not just health data relating to the pandemic, but also social science data focused on the political fall out of the virus, such as conflict patterns or civic freedom—which themselves will have public health consequences. It forms part of the University of Edinburgh's growing PeaceTech approach to harnessing data and technology innovation to support peacebuilding initiatives and illustrate how data from different expert domains and of different types can be integrated and visualised.5Political Settlements Research ProgrammePeacebuilding through technology: crafting digital platforms to facilitate peace.https://www.politicalsettlements.org/2019/07/13/peace-through-technologyDate accessed: November 30, 2020Google Scholar We are grateful to our partners at mediatEUr, the Centre for Security Studies at ETH Zurich, Peace Research Institute Oslo, Conciliation Resources, Information Services (University of Edinburgh), the United States Institute of Peace, and the Mediation Unit of the UN Department of Political and Peacekeeping Affairs. The tracker received funding support from the Foreign, Commonwealth and Development Office (FCDO) through an initiative called the Covid Collective. The FCDO had no input into the tracker's conception, design, or substance, and neither the tracker nor this Correspondence reflect the FCDO's views. DB reports grants from Horizon 2020, outside the submitted work. Download .pdf (.19 MB) Help with pdf files Supplementary appendix";"dtupub";"Information Services, University of Edinburgh, Edinburgh EH8 9YL, UK.|Political Settlements Research Programme, School of Law, University of Edinburgh, Edinburgh EH8 9YL, UK.|School of Informatics, University of Edinburgh, Edinburgh EH8 9YL, UK.|Political Settlements Research Programme, School of Law, University of Edinburgh, Edinburgh EH8 9YL, UK. Electronic address: christine.bell@ed.ac.uk.";"2021-12-21T01:24:37.953Z";"Allison, John|Badanjak, Sanja|Bach, Benjamin|Bell, Christine|Bhattacharya, Devanjan|Knaussel, Fiona|Wise, Laura";"";"2608774465";"";"dtu";"2021";"";"10.1016/S1473-3099(20)30932-4";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"6";"";"";"764-765";"";"Lancet. Infectious Diseases|Lancet Infectious Diseases|Lancet Infect Dis|Lancet Infect Dis|Lancet Infect. Dis|Lancet Infectious Diseases";"Lancet Infect Dis|Lancet Infect. Dis|Lancet Infectious Diseases|Lancet. Infectious Diseases";"14733099|000078|000021|000006|000000";"21";"";"COVID-19|SARS-CoV-2|Humans|United Nations|Databases, Factual|Community Networks|2019-20 coronavirus outbreak|Armed Conflict|Pandemic|Peacebuilding";"2019-20 coronavirus outbreak|Armed Conflict|COVID-19|Community Networks|Databases, Factual|Humans|Pandemic|Peacebuilding|SARS-CoV-2|United Nations";"COVID-19|SARS-CoV-2|Humans|United Nations|Databases, Factual|Community Networks|2019-20 coronavirus outbreak|Armed Conflict|Pandemic|Peacebuilding";"eng";"5fdb4f7cd9001d01ff508328|5fd8ca2bd9001d020d5fb5b9|5fddf1fbd9001d0214558a06|6740970792b91227a8a78c81";"0000-0003-4207-9696|0000-0002-9201-7744|0000-0003-0233-4410|0000-0002-3382-9523|0000-0002-8202-6882";"5fddf1fbd9001d0214558a06";"Elsevier BV";"crossref|elsevier|pubmed|openalex";"crossref|elsevier|pubmed|openalex";"An interactive tracker for ceasefires in the time of COVID-19"
"O Brasil é um país bastante rico em biodiversidade e com isso as comunidades tradicionais e agricultores fazem o cultivo dessa ampla diversidade de espécies e de variedades vegetais. Este fator agrega grande relevância aos estudos etnobotânicos, onde busca-se resgatar o conhecimento sobre as plantas nas comunidades rurais, visando manter a interrelação entre a utilização de plantas medicinais e o conhecimento das pessoas. O presente estudo teve como objetivo verificar o perfil socioeconômico e a percepção das pessoas sobre o conhecimento botânico do uso e apropriação das plantas medicinais utilizadas na comunidade rural de Santa Marta, Município de Corrente, Estado do Piauí. A pesquisa foi realizada no período de julho de 2018 a março de 2019, na Comunidade Rural de Santa Marta, sendo ela destinada às pessoas com idade igual ou superior a 40 anos, em virtude de possuírem mais conhecimento sobre o uso de plantas medicinais. Para isso, foi realizada uma caminhada transversal com alguns moradores e a aplicação de um questionário semiestruturado de caráter quali-quantitavo. Foi registrado um total de 90 espécies de plantas medicinais utilizadas pelos moradores da Comunidade Rural de Santa Marta. Após identificar as espécies juntamente com os moradores e ainda com a realização de levantamentos bibliográficos, verificou-se que muitas destas espécies são típicas do Cerrado, mas existem a ocorrência de algumas predominantes da Caatinga e Mata Atlântica. As espécies mais usadas pelos entrevistados são a erva-doce Pimpinella anisum L. e o hortelã Mentha crispa L., mencionadas por cerca de 36,36% dos entrevistados, a melancia-da-praia Solanum agrarium Sendtn. (27,27%), a erva-cidreira Lippia alba Mill. N.E.Br. (18,18%), seguido do alecrim Rosmarinus officinalis L., do gengibre Zingiber officinale Roscoe, da imburana Amburana cearensis A.C. Smith e do limão Citrus limon L. Burm. (13,64%) e do pequi Caryocar coriaceum Wittm (4,54%). Dentre as espécies identificadas muitas delas são utilizadas para o tratamento de enfermidades que acometem a vida das pessoas como, diarreia, hipertensão, infecção no sistema urinário, colesterol, entre outros. Quanto à parte vegetal utilizada nas preparações dos remédios caseiros, observou-se uma frequência maior de uso das folhas, seguido de caule e fruta, raízes, flores e óleo. Por meio das informações obtidas foi possível realizar o levantamento etnobotânico das plantas medicinais utilizadas na Comunidade Rural de Santa Marta e, além disso, do uso e do conhecimento que as pessoas possuem. Ao construir essa relação entre comunidade e o conhecimento sobre uso das plantas medicinais, torna-se de grande valia para a vida das pessoas, propiciando a contribuição para a conservação da cultura regional, contribuindo assim na sua valorização.";"dtu|dtupub";"Universidade Federal do Piauí|Centro de Tecnologias Estratégicas do Nordeste|Instituto Federal do Piauí|Hospital de Santa Marta";"2022-01-10T20:04:08.353Z";"Carvalho, Cecília de Souza|Gomes, Patrine Nunes|Lopes, Luzirrany Soares|Aragão, Miria Cassia Oliveira|Abreu, Lizandro Pereira de|Silva, Marcília Martins da";"";"2608670136";"";"dtu";"2020";"";"10.21438/rbgas(2020)071728";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"17";"";"";"1483-1498";"";"Revista Brasileira De Gestão Ambiental E Sustentabilidade|Revista Brasileira De Gestã£o Ambiental E Sustentabilidade|Rev. Bras. Gest. Amb. Sustent";"Rev. Bras. Gest. Amb. Sustent|Revista Brasileira De Gestão Ambiental E Sustentabilidade|Revista Brasileira De Gestã£o Ambiental E Sustentabilidade";"23591412|000079|000007|000017|000000";"7";"";"";"";"";"und";"6740970862b2ee27a8c2ba08|5fd8ab59d9001d020a61040d";"0000-0003-0413-3516|0000-0002-9201-6928|0000-0003-1698-1029|0000-0002-0101-4696|0000-0001-6427-3356|0000-0002-4906-7965|0000-0003-1362-4077";"5fd8ab59d9001d020a61040d";"Revista Brasileira de Gestao Ambiental e Sustentabilidade";"openalex|crossref";"openalex|crossref";"Levantamento etnobotânico na Comunidade Rural de Santa Marta, Município de Corrente, Estado do Piauí, Nordeste do Brasil"
"Using an atomistic spin model, we have simulated spin wave injection and propagation into antiferromagnetic IrMn from an exchange coupled CoFe layer. The spectral characteristics of the exited spin waves have a complex beating behavior arising from the non-collinear nature of the antiferromagnetic order. We find that the frequency response of the system depends strongly on the strength and frequency of oscillating field excitations. We also find that the strength of excited spin waves strongly decays away from the interfacial layer with a frequency dependent attenuation. Our findings suggest that spin waves generated by coupled ferromagnets are too weak to reverse IrMn in their entirety even with resonant excitation of a coupled ferromagnet. However, efficient spin wave injection into the antiferromagnet is possible due to the non-collinear nature of the IrMn spin ordering.";"dtupub";"Department of Physics, University of York, York YO10 5DD, United Kingdom";"2022-01-07T12:53:28.295Z";"Jenkins, Sarah|Chantrell, Roy. W.|Evans, Richard F. L.";"";"2678088028";"";"dtu";"2020";"";"10.1063/5.0006232";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"3";"";"";"033903";"";"Journal of Applied Physics|Journal of Applied Physics|J. Appl. Phys|J Appl Phys|J. Appl. Phys|Jap";"J Appl Phys|J. Appl. Phys|Jap|Journal of Applied Physics";"00218979|000079|000128|000003|000000";"128";"";"cond-mat.mtrl-sci|cond-mat.mes-hall|Magnetism, Spintronics, and Superconductivity|Spin wave";"Magnetism, Spintronics, and Superconductivity|Spin wave|cond-mat.mes-hall|cond-mat.mtrl-sci";"cond-mat.mtrl-sci|cond-mat.mes-hall|Magnetism, Spintronics, and Superconductivity|Spin wave";"und";"5fc82621d9001d01e1099cd7|5f312910d9001d0180340d96|5f103c3cd9001d01ad4a87c3|5f103360d9001d00c1425957|674097040ed65727a8ffb7b2";"0000-0002-6469-9928|0000-0002-2378-8203|0000-0001-5410-5615";"5f103360d9001d00c1425957";"AIP Publishing LLC";"arxiv|crossref|aip|openalex";"unpaywall|arxiv|crossref|aip|openalex";"Spin wave excitations in exchange biased IrMn/CoFe bilayers"
"Background: Leg ulceration is a common condition that affects many individuals. It is often treated by splits kin graft. The aim of the study is to estimate the effect of bacterial colony on the skin graft and to evaluate the effects of diabetes and age on wound healing.Methods: This is a prospective study of 50 patients who underwent SSG for leg ulcer in KIMS from June 2018 to May 2020. All patients underwent blood tests for diabetes and wound swabs were taken. and 5th post-operative day (POD). SSG take-up assessed on 8th POD.Results: 62% of cultures were positive, of which Staph. aureus 48%, Klebsiella 6% Acinetobacter 4%, Citrobacter and E. Coli 2%. During the culture taken on 5th POD (1st dressing), Staphylococcus aureus was found in 42% of patients, and other bacteria put together 24%. Regarding take up, ulcers with Staphylococcus aureus had significantly reduced graft take up when compared to no growth, both during pre-op culture test and 5th POD dressings, by 24.18 and 33.165% respectively. The length of hospital stays for patients with positive Staphlycoccus aureus either in pre-operative or 5th POD swab was more by 15.25 compared to no growth.Conclusions: For patients with Staphylococcus aureus on the ulcer, graft take up is less and post op stay is long, so, eradication of Staphylococcus aureus is essential. For patients with other bacteria, did not have significant difference with no growth group.";"dtu|dtupub";"Vinayaka Missions Medical College and Hospitals";"2022-01-11T01:17:51.580Z";"Balaji, D.|Bhaskarla, V. V. Rohit|., Sadakshy";"";"2606906586";"";"dtu";"2020";"";"10.18203/2349-2902.isj20205357";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"12";"";"";"4065";"";"International Surgery Journal|International Surgery Journal (online)|Int Surg J";"Int Surg J|International Surgery Journal|International Surgery Journal (online)";"23492902|000079|000007|000012|000000";"7";"";"Klebsiella|Microbiological culture|Skin grafting";"Klebsiella|Microbiological culture|Skin grafting";"Klebsiella|Microbiological culture|Skin grafting";"und";"5fc390ecd9001d01c01211ec|67409706224def27a814c6e2";"";"5fc390ecd9001d01c01211ec";"Medip Academy";"crossref|openalex";"crossref|openalex";"Bacterial colonization of leg ulcers and its effect on success rate of skin grafting"
"We study the vacuum functional for a system of p-branes interacting with Maxwell fields of higher rank. This system represents a generalization of the usual electrodynamics of point particles, with one essential difference: namely, that the world-history of a p-brane, due to the spatial extension of the object, may possess a physical boundary. Thus, the objective of this study is twofold: first, we wish to exploit the breaking of gauge invariance due to the presence of a physical boundary, in order to generate mass as an alternative to the Higgs mechanism; second, we wish to investigate how the new mechanism of mass generation is affected by the duality transformation between electric and magnetic branes. The whole analysis is performed by using the path-integral method, as opposed to the more conventional canonical approach. The advantage of the path integral formulation is that it enables us to Fourier transform the field strength directly, rather than the gauge potential. To our knowledge, this field strength formulation represents a new application of the path integral method, and leads, in a straightforward way, to the dual representation of the vacuum functional. We find that the effect of the dual transformation is essentially that of exchanging the role of the gauge fields defined respectively on the "" bulk'' and ""boundary"" of the p-brane history.";"dtupub";"University of Trieste|Istituto Nazionale di Fisica Nucleare, Sezione di Trieste|California State Polytechnic University";"2022-01-11T10:06:11.656Z";"Ansoldi, S.|Aurilia, A.|Marinatto, L.|Spallucci, E.";"";"2714640521";"";"dtu";"2000";"";"10.1143/PTP.103.1021";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"5";"";"";"1021-1042";"";"Progress of Theoretical Physics|Progress of Theoretical Physics|Progress of Theoretical Physics|Prog T Phys|Prog Theo Phys|Prog Theor Phys|Prog Theor Phys Kyoto|Prog. Theor. Phys|Progr. Theoret. Phys";"Prog T Phys|Prog Theo Phys|Prog Theor Phys|Prog Theor Phys Kyoto|Prog. Theor. Phys|Progr. Theoret. Phys|Progress of Theoretical Physics";"0033068x|000099|000103|000005|000000";"103";"";"Duality (order theory)|Mass generation|hep-th";"Duality (order theory)|Mass generation|hep-th";"Duality (order theory)|Mass generation|hep-th";"eng";"5cb9c5e1d9001d01a41b741e|6740970d48eb8b27a8ba7bad|531a36c68aa9226c1c037dd6";"0000-0002-5613-7693|0000-0002-0316-8664|0000-0001-7233-7866";"5cb9c5e1d9001d01a41b741e";"Cornell University";"crossref|openalex|arxiv";"crossref|openalex|arxiv";"p-Branes Electric-Magnetic Duality and Stueckelberg/Higgs Mechanism: A Path-Integral Approach"
"";"dtu|dtupub|third_party";"";"2025-02-24T13:31:44.097Z";"Rizzo, Agatino|Ekelund, Bjørn Z.|Bergström, Jenny|Ek, Kristina";"";"2864550035";"";"dtu";"2020";"";"10.24140/2020-sct-vol.4-1.6";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"95-107";"";"";"";"21848009|000079|000000|000000|000000";"";"";"Participatory Design";"Participatory Design";"Participatory Design";"eng";"6740970d1d361d27a88384ab";"0000-0001-6831-8857|0000-0001-9972-9579|0000-0002-7199-7843";"6740970d1d361d27a88384ab";"Edições Universitárias Lusófonas";"openalex";"openalex";"Participatory Design as a Tool to Create Resourceful Communities in Sweden"
"Tujuan penelitian ini untuk mengetahui apakah kualitas pelayanan Nasi Kuning Puput di Kayumalue berpengaruh terhadap minat beli konsumen dan bagaimanakah kualitas pelayanan Nasi Kuning Puput di Kayumalue mempengaruhi minat beli konsumen dalam Perspektif Ekonomi Islam. Jenis penelitian ini adalah penelitian survei dengan pendekatan kuantitatif, dimana populasi dalam penelitian ini adalah seluruh konsumen Nasi Kuning Puput. Adapun sampelnya berjumlah 40 orang berdasarkan rumus Hair. Teknik pengambilan sampel dalam penelitian ini adalah Nonprobability Sampling dengan cara accidental sampling. Hasil Penelitian ini menunjukkan bahwa kualitas pelayanan berpengaruh besar terhadap minat beli konsumen pada Nasi Kuning Puput di Kayumalue. Dimana besaran pengaruhnya dapat dilihat pada tabel Cofficients pada kolom Standardized Coefficient yaitu sebesar 0,543 atau 54,3%, sedangkan sisanya dijelaskan oleh variable independen lain yang tidak termasuk dalam penelitian ini. Dalam Perspektif Ekonomi Islam Nasi Kuning Puput telah terwujud hubungan antara manusia karena pelaku usaha Nasi Kuning Puput tidak membedakan-bedakan antara konsumen yang satu dengan konsumen yang lainnya, semua dilayani dengan ramah, cepat dan tanggap.";"dtu|dtupub";"IAIN Palangka Raya";"2022-01-10T20:16:56.383Z";"Ermawati, Ermawati|Utami, Riza Putri|Pakawaru, Irham";"";"2610254110";"";"dtu";"2020";"";"10.24239/jiebi.v2i2.31.36-56";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"2";"";"";"36-56";"";"Jurnal Ilmu Ekonomi Dan Bisnis Islam|Jurnal Ilmu Ekonomi Dan Bisnis Islam (iain Palu, Online)|Jiebi";"Jiebi|Jurnal Ilmu Ekonomi Dan Bisnis Islam|Jurnal Ilmu Ekonomi Dan Bisnis Islam (iain Palu, Online)";"29620872|000079|000002|000002|000000";"2";"";"";"";"";"und";"6740970a39d43f27a89eb5df|5fe34729d9001d01b128da3a";"";"5fe34729d9001d01b128da3a";"Prodi Ekonomi Syariah, Fakultas Ekonomi dan Bisnis Islam, Institut Agama Islam Negeri (IAIN) Palu";"openalex|crossref";"openalex|crossref";"Pengaruh Kualitas Pelayanan Terhadap Minat Beli Konsumen Pada Nasi Kuning Puput Di Kayumalue"
