"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"Concentrations of polycyclic aromatic hydrocarbons (PAHs) were measured in sediment cores collected from 11 inland lakes in Michigan for examination of spatial and temporal trends in accumulation and sources. Concentrations of PAHs varied widely among these lakes; the highest concentrations were found in sediment collected from Cass Lake, located in an urbanized watershed. Concentrations of PAHs were correlated with watershed population density on a spatial scale. PAH concentrations have decreased over time since the 1980s in nine of the 11 lakes studied, most of which are located in suburban and rural areas. The rate of decline in PAH concentration was faster in Gratiot Lake, a remote lake with no known local sources of pollution in recent years. Concentrations of PAHs in surface sediments from Cass and Cadillac Lakes were greater than the threshold for adverse effects. Despite the wide variations in total PAH concentrations, fluoranthene, pyrene, chrysene, benzo[b]fluoranthene, and benzo[k]fluoranthene were the major PAHs in all of the lakes studied. The proportions of individual PAHs within the total PAH concentrations have changed both temporally and spatially, suggesting a shift in the sources of PAHs in the environment. A general increase in the proportion of high-molecular-weight PAHs suggests an increase in combustion-related sources recently.";"dtupub";"Wadsworth Center, New York State Department of Health, Albany, New York, USA. kuruntha@wadsworth.org";"2022-01-05T18:37:26.726Z";"Kannan, Kurunthachalam|Johnson-Restrepo, Boris|Yohn, Sharon S|Giesy, John P|Long, David T";"";"2581037021";"";"dtu";"2005";"";"10.1021/es050064f";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"13";"";"";"4700-4706|4700-6";"";"Environmental Science and Technology|Environmental Science and Technology|Environ Sci Technol|Env Sci Tec|Environ Sci Technol|Environ. Sci. Technol|Environmental Science and Technology";"Env Sci Tec|Environ Sci Technol|Environ. Sci. Technol|Environmental Science and Technology";"0013936x|000094|000039|000013|000000";"39";"";"Environmental Monitoring|Great Lakes Region|Michigan|Polycyclic Aromatic Hydrocarbons|Reference Values|Water Pollutants, Chemical|Geologic Sediments";"Environmental Monitoring|Geologic Sediments|Great Lakes Region|Michigan|Polycyclic Aromatic Hydrocarbons|Reference Values|Water Pollutants, Chemical";"Environmental Monitoring|Great Lakes Region|Michigan|Polycyclic Aromatic Hydrocarbons|Reference Values|Water Pollutants, Chemical|Geologic Sediments";"eng";"5c792698d9001d3a432b0579|54b6defc25bab9230a3db757";"";"54b6defc25bab9230a3db757";"";"crossref|pubmed";"crossref|pubmed";"Spatial and temporal distribution of polycyclic aromatic hydrocarbons in sediments from Michigan inland lakes"
"Methane flux from rice varieties grown under two identical soils of Assam were monitored. In the first experiment, variety Jaya and GRT was grown in sandy loam soil of Lower Brahmaputra Valley Zone of Assam and the second experiment was conducted with variety Jyotiprasad and Bishnuprasad in sandy to sandy loam soils of Upper Brahmaputra Valley Zones of Assam. Methane flux recorded from variety Jyotiprasad and GRT was higher compared to variety Bishnuprasad and Jaya. The seasonal integrated flux recorded was 10.76 gm(-2), 9.98 gm(-2), 9.74 gm(-2) and 11.31 gm(-2) for variety GRT, Jaya, Bishnuprasad and Jyotiprasad, respectively. All the varieties exhibited two methane peaks one at maximum tillering stage and other at panicle initiation stage of the crop. Crop growth parameters such as leaf number, number of tillers and leaf area index (LAI) showed strong positive relationship with total methane flux. In both the experiments it was calculated that CH4 emission was substantially influenced by crop phenology and growth. This study emphasise the relationship of different growth parameters with methane emission.";"dtupub";"Department of Crop Physiology, Assam Agricultural University, Jorhat 785013, Assam, India.";"2022-01-04T14:28:02.571Z";"Gogoi, Nirmali|Baruah, K K|Gogoi, Boby|Gupta, Prabhat K";"";"2559020563";"";"dtu";"2005";"";"10.1016/j.chemosphere.2004.11.047";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"11";"";"";"1677-1684|1677-84";"";"Chemosphere|Chemosphere|Chemosphere";"Chemosphere";"00456535|000094|000059|000011|000000";"59";"";"Air Pollutants|India|Methane|Oryza|Seasons|Soil|Time Factors|Water Supply|Ecosystem|Crops, Agricultural";"Air Pollutants|Crops, Agricultural|Ecosystem|India|Methane|Oryza|Seasons|Soil|Time Factors|Water Supply";"Air Pollutants|India|Methane|Oryza|Seasons|Soil|Time Factors|Water Supply|Ecosystem|Crops, Agricultural";"eng";"5c519319d9001d01a06a413c|54b6dbfd25bab9230a3cad24|539e92ac1e2dbdd3251089cd";"";"54b6dbfd25bab9230a3cad24";"";"crossref|pubmed|elsevier";"crossref|pubmed|elsevier";"Methane emission characteristics and its relations with plant and soil parameters under irrigated rice ecosystem of northeast India"
"The murine double minute 2 (Mdm2) is a critical negative regulator of the p53 tumor suppressor. Almost 10 years ago, a search for new p53-interactors revealed the existence of an Mdm2-structurally related protein, Mdmx (or Mdm4). Since then a large body of biochemical data has accumulated on the functions of Mdmx, often leading to conflicting molecular models. Nevertheless, virtually all these data pointed toward a critical role for Mdmx in the regulation of the p53-Mdm2 network. A view that was recently confirmed by genetic studies. This review is a summary of our current understanding of this molecule, its structure and biological functions, as well as its relationship to its known binding partners.";"dtupub";"Laboratory For Molecular Cancer Biology, Flanders Interuniversity Institute for Biotechnology (VIB), B-9052 Ghent, Belgium.";"2022-01-04T11:25:54.568Z";"Marine, Jean-Christophe|Jochemsen, Aart G";"";"2566824464";"";"dtu";"2005";"";"10.1016/j.bbrc.2005.03.151";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"3";"";"";"750-60|750-760";"";"Biochemical and Biophysical Research Communications|Biochemical and Biophysical Research Communications|Biochem Biophys Res Commun|Bioc Biop R|Biochem Bioph Res Co|Biochem Biophys Res Commun|Biochem. Biophys. Res. Commun|Biochemical and Biophysical Research Communications";"Bioc Biop R|Biochem Bioph Res Co|Biochem Biophys Res Commun|Biochem. Biophys. Res. Commun|Biochemical and Biophysical Research Communications";"0006291x|000094|000331|000003|000000";"331";"";"MDM2 protein, human|Mdm2 protein, mouse|Amino Acid Sequence|Animals|DNA Damage|Gene Expression Regulation|Humans|Models, Biological|Molecular Sequence Data|Nuclear Proteins|Oncogenes|Proto-Oncogene Proteins|Transcription, Genetic|Genes, p53|Tumor Suppressor Protein p53|Amino Acid Motifs|Mice|Proto-Oncogene Proteins c-mdm2";"Amino Acid Motifs|Amino Acid Sequence|Animals|DNA Damage|Gene Expression Regulation|Genes, p53|Humans|MDM2 protein, human|Mdm2 protein, mouse|Mice|Models, Biological|Molecular Sequence Data|Nuclear Proteins|Oncogenes|Proto-Oncogene Proteins|Proto-Oncogene Proteins c-mdm2|Transcription, Genetic|Tumor Suppressor Protein p53";"MDM2 protein, human|Mdm2 protein, mouse|Amino Acid Sequence|Animals|DNA Damage|Gene Expression Regulation|Humans|Models, Biological|Molecular Sequence Data|Nuclear Proteins|Oncogenes|Proto-Oncogene Proteins|Transcription, Genetic|Genes, p53|Tumor Suppressor Protein p53|Amino Acid Motifs|Mice|Proto-Oncogene Proteins c-mdm2";"eng";"5c504b61d9001d01a068b1e8|539de3c01e2dbdd3250b53e4|54b6dc0d1e453692033cc1dc";"";"54b6dc0d1e453692033cc1dc";"";"crossref|elsevier|pubmed";"crossref|elsevier|pubmed";"Mdmx as an essential regulator of p53 activity"
"The overall performance of ships depends on the seakeeping performance in specified sea areas where the vessel is designed to operate. The seakeeping performance procedure is based upon the probability of exceeding specified ship motions in a sea environment particular to the vessel's mission. Given the operational area of the vessel, the percentage of time the vessel operates in a particular sea state can be determined from an oceanographic database through application of the response amplitude operators. The predicted motions are compared to the motion limiting criteria to obtain the operability indices. However, the operability indices are strongly affected by the chosen limiting criteria. This is particularly the case for passenger vessels where many conflicting criteria are used to assess the effect of motions and accelerations on comfort and well-being of passengers. This paper investigates the effect of seakeeping criteria on seakeeping performance assessment for passenger vessels. Conventional seakeeping performance measures are evaluated for various levels of vertical accelerations defined by the ISO 2631 standard. It is shown that the estimated seakeeping performance of a passenger vessel greatly depends on the level of limiting value selected as the seakeeping criteria.";"dtupub";"Faculty of Naval Architecture and Ocean Engineering, Istanbul Technical University, Maslak 34469, Istanbul, Turkey";"2022-01-04T10:33:33.368Z";"Sariöz, Kadir|Narli, Ebru";"";"2559115060";"";"dtu";"2004";"";"10.1016/j.oceaneng.2004.12.006";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"10";"";"";"1161-1173";"";"Ocean Engineering|Ocean Eng";"Ocean Eng|Ocean Engineering";"00298018|000095|000000|000000|000000";"32";"";"Habitability|Motion sickness|Seakeeping|Seakeeping criteria";"Habitability|Motion sickness|Seakeeping|Seakeeping criteria";"Habitability|Motion sickness|Seakeeping|Seakeeping criteria";"eng";"5c504838d9001d01a067cf4b|539e94135c6bfcd125108a74";"";"539e94135c6bfcd125108a74";"";"crossref|elsevier";"crossref|elsevier";"Effect of criteria on seakeeping performance assessment"
"The contribution of the tumor stroma to cancer progression has been increasingly recognized. We had previously shown that in human neuroblastoma tumors orthotopically implanted in immunodeficient mice, stromal-derived matrix metalloproteinase-9 (MMP-9) contributes to the formation of a mature vasculature by promoting pericyte recruitment along endothelial cells. Here we show that MMP-9 is predominantly expressed by bone marrow-derived CD45-positive leukocytes. Using a series of bone marrow transplantation experiments in MMP-9(+/+) and MMP-9(-/-) mice xenotransplanted with human neuroblastoma tumors, we show that bone marrow-derived MMP-9 is critical for the recruitment of leukocytes from bone marrow into the tumor stroma and for the integration of bone marrow-derived endothelial cells into the tumor vasculature. Expression of MMP-9 by bone marrow-derived cells in the tumor stroma is also critical for the formation of a mature vasculature and coverage of endothelial cells with pericytes. Furthermore, in primary human neuroblastoma tumor specimens of unfavorable histology, we observed a higher level of tumor infiltration with MMP-9 expressing phagocytic cells and a higher degree of coverage of endothelial cells by pericytes when compared with tumor specimens with a favorable histology. Taken together, the data show that in neuroblastoma, MMP-9 plays a critical role in the recruitment of bone marrow-derived cells to the tumor microenvironment where they positively contribute to angiogenesis and tumor progression.";"dtupub";"Division of Hematology-Oncology, University of Southern California and The Saban Research Institute of Childrens Hospital Los Angeles, Los Angeles, CA 90027, USA.";"2022-01-03T20:00:23.021Z";"Jodele, Sonata|Chantrain, Christophe F|Blavier, Laurence|Lutzko, Carolyn|Crooks, Gay M|Shimada, Hiroyuki|Coussens, Lisa M|Declerck, Yves A";"";"2538237454";"";"dtu";"2005";"";"10.1158/0008-5472.CAN-04-3770";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"8";"";"";"3200-3208|3200-8";"";"Cancer Research|Cancer Research|Cancer Res|Cancer Res";"Cancer Res|Cancer Research";"00085472|000094|000065|000008|000000";"65";"";"Adolescent|Animals|Bone Marrow Cells|Child|Child, Preschool|Humans|Male|Neoplasm Transplantation|Neovascularization, Pathologic|Neuroblastoma|Transplantation, Heterologous|Bone Marrow Transplantation|Mice, Knockout|Matrix Metalloproteinase 9|Cell Line, Tumor|Mice";"Adolescent|Animals|Bone Marrow Cells|Bone Marrow Transplantation|Cell Line, Tumor|Child|Child, Preschool|Humans|Male|Matrix Metalloproteinase 9|Mice|Mice, Knockout|Neoplasm Transplantation|Neovascularization, Pathologic|Neuroblastoma|Transplantation, Heterologous";"Adolescent|Animals|Bone Marrow Cells|Child|Child, Preschool|Humans|Male|Neoplasm Transplantation|Neovascularization, Pathologic|Neuroblastoma|Transplantation, Heterologous|Bone Marrow Transplantation|Mice, Knockout|Matrix Metalloproteinase 9|Cell Line, Tumor|Mice";"eng";"54b6db0525bab9230a3c67dd|5cb96cf5d9001d01a40abe69";"";"54b6db0525bab9230a3c67dd";"";"pubmed|crossref";"pubmed|crossref";"The contribution of bone marrow-derived cells to the tumor vasculature in neuroblastoma is matrix metalloproteinase-9 dependent"
"Previous studies showed that schizophrenic patients have a deficit in facial information processing. The purpose of the present study was to test the abilities of patients with schizophrenia and normal controls in emotion and identity matching when these two dimensions were varied orthogonally. Subjects (20 schizophrenic patients and 20 controls) had to report if two faces had the same emotion or belonged to the same person. When the task concerned one type of information (i.e. emotion or identity), the other one was either constant (same person or same emotion) or changed (different person or different emotion). Schizophrenic patients performed worse than controls for both kinds of facial information. Their deficit was more important when the secondary factor was changed. In particular, they performed at chance level when they had to match one emotion expressed by two distinct persons. Finally, correlation analysis indicated that performance/deficit in identity and emotion matching co-varied and that in such tasks performance is negatively correlated with the severity of negative symptoms in patients. Schizophrenic patients present a generalised deficit for accessing facial information. A facial emotion and an identity-processing deficit are related to negative symptoms. Implications for face-recognition models are discussed.";"dtupub";"Institut des Sciences Cognitives, UMR 5015 CNRS et Université Claude Bernard, Lyon, France. martin@isc.cnrs.fr";"2022-01-10T09:56:08.390Z";"Martin, Flavie|Baudouin, Jean-Yves|Tiberghien, Guy|Franck, Nicolas";"";"2579227227";"";"dtu";"2005";"";"10.1016/j.psychres.2003.12.031";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"1";"";"";"43-53";"";"Psychiatry Research|Psychiatry Research|Psychiatry Res|Psychiat R|Psychiat Res|Psychiatry Res";"Psychiat R|Psychiat Res|Psychiatry Res|Psychiatry Research";"01651781|000094|000134|000001|000000";"134";"";"Adult|Association Learning|Attention|Discrimination Learning|Emotions|Facial Expression|Female|Humans|Male|Memory, Short-Term|Middle Aged|Pattern Recognition, Visual|Reference Values|Schizophrenia|Schizophrenic Psychology|Statistics as Topic|Emotion|Identity|Matching task|Negative symptoms";"Adult|Association Learning|Attention|Discrimination Learning|Emotion|Emotions|Facial Expression|Female|Humans|Identity|Male|Matching task|Memory, Short-Term|Middle Aged|Negative symptoms|Pattern Recognition, Visual|Reference Values|Schizophrenia|Schizophrenic Psychology|Statistics as Topic";"Adult|Association Learning|Attention|Discrimination Learning|Emotions|Facial Expression|Female|Humans|Male|Memory, Short-Term|Middle Aged|Pattern Recognition, Visual|Reference Values|Schizophrenia|Schizophrenic Psychology|Statistics as Topic|Emotion|Identity|Matching task|Negative symptoms";"eng";"5c50495cd9001d01a0682f60|54b6d9da25bab9230a3c1bab|539edd9d768cf9dc35003e12";"";"54b6d9da25bab9230a3c1bab";"";"crossref|pubmed|elsevier";"crossref|pubmed|elsevier";"Processing emotional expression and facial identity in schizophrenia"
"The prescribing cascade model involves the misinterpretation of an adverse reaction to 1 drug and the subsequent, potentially inappropriate prescription of a second drug. We present a new example of the prescribing cascade involving cholinesterase inhibitors and anticholinergic drugs used to manage urinary incontinence. A population-based retrospective cohort study was carried out in Ontario, Canada. Participants included 44,884 older adults with dementia (20,491 were dispensed a cholinesterase inhibitor and 24,393 were not), enrolled between June 1, 1999, and March 31, 2002. Subjects were observed until they received an anticholinergic drug, stopped the cholinesterase inhibitor treatment, died, or the study period ended (March 31, 2003). The main outcome measure was receipt of an anticholinergic drug to manage urinary incontinence. After adjusting for potential confounding factors, we observed that older adults with dementia who were dispensed cholinesterase inhibitors had an increased risk of subsequently receiving an anticholinergic drug (4.5% vs 3.1%; P<.001; adjusted hazard ratio, 1.55; 95% confidence interval, 1.39-1.72), relative to those not receiving cholinesterase inhibitors. This finding was consistent in a series of subgroup analyses. Use of cholinesterase inhibitors is associated with an increased risk of receiving an anticholinergic drug to manage urinary incontinence. The use of an anticholinergic drug in this setting may represent a clinically important prescribing cascade. Clinicians should consider the possible contributing role of cholinesterase inhibitors in new-onset or worsening urinary incontinence and the potential risk of coprescribing cholinesterase inhibitors and anticholinergic drugs to patients with dementia.";"dtupub";"Institute for Clinical Evaluative Sciences, Toronto, Ontario. gills@pccchealth.org";"2022-01-11T13:16:17.393Z";"Gill, Sudeep S|Mamdani, Muhammad|Naglie, Gary|Streiner, David L|Bronskill, Susan E|Kopp, Alexander|Shulman, Kenneth I|Lee, Philip E|Rochon, Paula A";"";"2724817284";"";"";"2005";"";"10.1001/archinte.165.7.808";"";"";"article";"dtu_external|dtupub_external";"";"";"";"7";"";"";"808-13|808-813";"";"Archives of Internal Medicine|Archives of Internal Medicine (1960)|Arch Intern Med|Arch Intern Med|Arch in Med|Arch. Int. Med|Arch. Intern. Med";"Arch Intern Med|Arch in Med|Arch. Int. Med|Arch. Intern. Med|Archives of Internal Medicine|Archives of Internal Medicine (1960)";"00039926|000094|000165|000007|000000";"165";"";"Aged|Aged, 80 and over|Cholinesterase Inhibitors|Dementia|Female|Humans|Male|Medication Errors|Retrospective Studies|Urinary Incontinence|Cohort Studies|Cholinergic Antagonists|Polypharmacy";"Aged|Aged, 80 and over|Cholinergic Antagonists|Cholinesterase Inhibitors|Cohort Studies|Dementia|Female|Humans|Male|Medication Errors|Polypharmacy|Retrospective Studies|Urinary Incontinence";"Aged|Aged, 80 and over|Cholinesterase Inhibitors|Dementia|Female|Humans|Male|Medication Errors|Retrospective Studies|Urinary Incontinence|Cohort Studies|Cholinergic Antagonists|Polypharmacy";"eng";"5cb207b5d9001d01c5031e9e|54b6da9325bab9230a3c453d";"";"54b6da9325bab9230a3c453d";"";"crossref|pubmed";"crossref|pubmed";"A prescribing cascade involving cholinesterase inhibitors and anticholinergic drugs"
"Automated fingerprint identification systems (AFIS) have become a popular tool in many security and law enforcement applications. Most of these systems rely on the matching of fingerprints using the position and orientation of ridge endings and bifurcations within the fingerprint image. While this information is sufficient for matching fingerprints in small databases, it is not discriminatory enough to provide good results on large collections of fingerprint images. This paper presents a means of obtaining additional discriminatory information from fingerprint images by demonstrating a novel method to extract the locations of sweat pores from the grayscale fingerprint image. This is achieved through the implementation of a modified minimum squared error approach. The proposed algorithm is capable of obtaining good results even from images obtained from basic 500 dpi optical live-scan devices despite the common belief that images obtained at this resolution are not of high enough quality. Results of the proposed method are demonstrated on fingerprint images taken both from a common live-scan device and the inked prints of the NIST 4 database. An explanation of the approach is presented, the results are discussed, and future research possibilities are put forth.";"dtupub";"Dept. of Electr. & Comput. Eng., Alabama Univ., USA";"2022-01-07T22:40:17.883Z";"Ray, M.|Meenen, P.|Adhami, R.";"";"2855191657";"";"dtu";"2005";"Proceedings of the Thirty-Seventh Southeastern Symposium on System Theory (SSST05)";"10.1109/SSST.2005.1460922";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"0780388089|9780780388086";"";"";"";"282,283,284,285,286|282-286";"";"Proceedings of the Thirty-seventh Southeastern Symposium on System Theory, 2005. Ssst '05|System Theory, Southeastern Symposium on";"Proceedings of the Thirty-seventh Southeastern Symposium on System Theory, 2005. Ssst '05|System Theory, Southeastern Symposium on";"00942898|000094|000000|000000|000000";"";"";"Bifurcation|Data mining|Data security|Fingerprint recognition|Gray-scale|Image databases|Image matching|Information security|Law enforcement|Optical devices|feature extraction|fingerprint identification|image matching|mean square error methods|automated fingerprint identification systems|fingerprint images|fingerprint matching|fingerprint pore extraction|grayscale fingerprint image|modified minimum squared error approach|optical live-scan devices|ridge endings|sweat pores";"Bifurcation|Data mining|Data security|Fingerprint recognition|Gray-scale|Image databases|Image matching|Information security|Law enforcement|Optical devices|automated fingerprint identification systems|feature extraction|fingerprint identification|fingerprint images|fingerprint matching|fingerprint pore extraction|grayscale fingerprint image|image matching|mean square error methods|modified minimum squared error approach|optical live-scan devices|ridge endings|sweat pores";"Bifurcation|Data mining|Data security|Fingerprint recognition|Gray-scale|Image databases|Image matching|Information security|Law enforcement|Optical devices|feature extraction|fingerprint identification|image matching|mean square error methods|automated fingerprint identification systems|fingerprint images|fingerprint matching|fingerprint pore extraction|grayscale fingerprint image|modified minimum squared error approach|optical live-scan devices|ridge endings|sweat pores";"eng";"569ed2d0a409e89e59063c18";"";"569ed2d0a409e89e59063c18";"";"iel";"iel";"A novel approach to fingerprint pore extraction"
"This article reviews some new mathematical models and techniques used to predict and understand percutaneous penetration and transdermal delivery. These models are also useful for various enhancement strategies that can be used in dermal-penetration and formulation development studies. If appropriate, biophysical techniques can be combined with these new mathematical models and statistical analyses and it will be possible to understand the factors affecting penetration of molecules through skin. These factors, or parameters, can then be used to control the penetration rate when effective transdermal delivery or therapy is required or targeted.";"dtupub";"University of Gazi, Faculty of Pharmacy, Department of Pharmaceutical Technology, 06330, Etiler, Ankara, Turkey. tunc@tr.net";"2022-01-09T21:29:51.986Z";"Degim, I Tuncer";"";"2576641187";"";"dtu";"2006";"";"10.1016/j.drudis.2006.04.006";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"11-12";"";"";"517-23|517-523";"";"Drug Discovery Today|Drug Discovery Today|Drug Discov Today|Drug Disc T|Drug Discov Today|Drug Discov. Today";"Drug Disc T|Drug Discov Today|Drug Discov. Today|Drug Discovery Today";"13596446|000093|000011|000011|000000";"11";"";"Animals|Models, Biological|Skin|Skin Absorption|Neural Networks, Computer|Fuzzy Logic|Chromatography, Micellar Electrokinetic Capillary|Quantitative Structure-Activity Relationship";"Animals|Chromatography, Micellar Electrokinetic Capillary|Fuzzy Logic|Models, Biological|Neural Networks, Computer|Quantitative Structure-Activity Relationship|Skin|Skin Absorption";"Animals|Models, Biological|Skin|Skin Absorption|Neural Networks, Computer|Fuzzy Logic|Chromatography, Micellar Electrokinetic Capillary|Quantitative Structure-Activity Relationship";"eng";"54b6ead325bab9230a420353|539d2d068ab49f5f0304a1c1|5c407407d9001d30e645ce5c";"";"54b6ead325bab9230a420353";"";"pubmed|elsevier|crossref";"pubmed|elsevier|crossref";"New tools and approaches for predicting skin permeability"
"";"dtupub";"Graduate School of Pharmaceutical Sciences, Kyoto University, Yoshida, Sakyo-ku, Kyoto 606-8501, Japan. hmiyabe@pharm.kyoto-u.ac.jp";"2022-01-06T05:14:46.318Z";"Miyabe, Hideto|Asada, Ryuta|Toyoda, Akira|Takemoto, Yoshiji";"";"2565900446";"";"";"2006";"";"10.1002/anie.200602042";"";"";"article";"dtu_external|dtupub_external";"";"";"";"35";"";"";"5863-5866|5863-6";"";"Angewandte Chemie|Angewandte Chemie-international Edition|Angew Chem Int Ed Engl|Angew Chem Int Ed Engl|Angew Chem Int Edit|Angew. Chem. Int. Ed|Angew. Chem.-int. Edit|Angewandte Chemie International Edition";"Angew Chem Int Ed Engl|Angew Chem Int Edit|Angew. Chem. Int. Ed|Angew. Chem.-int. Edit|Angewandte Chemie|Angewandte Chemie International Edition|Angewandte Chemie-international Edition";"14337851|000093|000045|000035|000000";"45";"";"Cyclization|Free Radicals|Kinetics|Magnetic Resonance Spectroscopy|Stereoisomerism";"Cyclization|Free Radicals|Kinetics|Magnetic Resonance Spectroscopy|Stereoisomerism";"Cyclization|Free Radicals|Kinetics|Magnetic Resonance Spectroscopy|Stereoisomerism";"eng";"54b6efae25bab9230a43a512|5c39dd10d9001d30e63781ba|56d758093709035d0201a936";"";"54b6efae25bab9230a43a512";"WILEY-VCH Verlag";"pubmed|crossref|wiley";"pubmed|crossref|wiley";"Enantioselective cascade radical addition-cyclization-trapping reactions"
