"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub";"";"2022-01-04T23:25:01.370Z";"";"";"78155279";"";"dtu";"1978";"";"10.1016/0148-9062(78)91614-5";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"15";"";"";"135";"";"International Journal of Rock Mechanics and Mining Sciences and Geomechanics Abstracts|Int J Rock Mech Min|International Journal of Rock Mechanics and Mining Sciences|International Journal of Rock Mechanics and Mining Sciences Geomechanics|International Journal of Rock Mechanics and Mining Sciences and Geomechanics Abstracts|International Journal of Rock Mechanics and Mining Sciences and Geomechanics Abstracts|International Journal of Rock Mechanics and Mining Sciences and Geomechanics Abstracts";"Int J Rock Mech Min|International Journal of Rock Mechanics and Mining Sciences|International Journal of Rock Mechanics and Mining Sciences Geomechanics|International Journal of Rock Mechanics and Mining Sciences and Geomechanics Abstracts";"01489062|000121|000015|000015|000000";"15";"";"";"";"";"eng";"5c4464dcd9001d30e64f1da7|5343fd5dd14f76e67a46de0e";"";"5343fd5dd14f76e67a46de0e";"";"crossref|elsevier";"crossref|elsevier";"Plasticity solutions for slopes"
"";"dtu|dtupub";"";"2022-01-07T05:56:15.333Z";"Blanco Dalmau, L";"";"46044329";"";"";"1984";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"5";"";"";"559-561|559-61";"";"Quintessence International, Dental Digest|Quintessence Int Dent Dig";"Quintessence Int Dent Dig|Quintessence International, Dental Digest";"";"15";"";"Dermatitis, Contact|Humans|Hypersensitivity, Delayed|Nickel|Patch Tests|Stomatitis";"Dermatitis, Contact|Humans|Hypersensitivity, Delayed|Nickel|Patch Tests|Stomatitis";"Dermatitis, Contact|Humans|Hypersensitivity, Delayed|Nickel|Patch Tests|Stomatitis";"eng";"54b5f18de112000227697f6b";"";"54b5f18de112000227697f6b";"";"pubmed";"pubmed";"Immunological mechanism of delayed hypersensitivity to nickel compounds"
"";"dtu|dtupub";"";"2022-01-06T04:33:50.467Z";"Qualter, T.H.";"";"2486249299";"";"";"1985";"";"10.2307/45182404";"";"";"article";"dtu_external|dtupub_external";"";"";"";"1";"";"";"106-106";"";"Strategic Studies|Strategic Studies";"Strategic Studies";"10290990|000114|000009|000001|000000";"9";"";"";"";"";"eng";"5e1f1615d9001d018f789749";"";"5e1f1615d9001d018f789749";"Institute of Strategic Studies";"jstor";"jstor";"Opinion Control in the Democracies"
"The effect of blueberry (Vaccinium angustifolium) root methanolic extract (BRM) on the A23187 plus phorbol myristate acetate (PMA)-induced degranulation in human basophilic KU812F cells was investigated. The total phenolic content (TPC) was 170±1.9 mg gallic acid equivalents (GAE)/g BRM. BRM reduced levels of histamine and β-hexosaminidase released from stimulated KU812F cells. Intracellular calcium concentration ([Ca2+]i) were determined by spectrofluorometric analysis using Fura 2-AM was found to be reduced by BRM with dose-dependent manner. Moreover, Western blot analysis revealed that protein kinase C (PKC) translocation was inhibited by BRM with dose-dependent manner. These results indicated that BRM inhibited histamine and β-hexosaminidase through the suppression of Ca2+ influx and PKC translocation. Therefore, we suggest that BRM is potent inhibitor of degranulation in mast cells and basophils, and may be useful in preventing the allergic reactions.";"dtupub";"";"2022-01-06T01:43:07.066Z";"Shim, Sun-Yup|Sun, Hyeon-Jin|Song, Young-Hwan|Kim, Hyeung-Rak|Byun, Dae-Seok";"";"2568323079";"";"dtu";"2010";"";"10.1007/s10068-010-0169-9";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"5";"";"";"1185-1189";"";"Food Science and Biotechnology|Food Science and Biotechnology|Food Sci Biotechnol|Food Sci. Biotechnol|Food Science and Biotechnology|Foods and Biotechnology";"Food Sci Biotechnol|Food Sci. Biotechnol|Food Science and Biotechnology|Foods and Biotechnology";"12267708|000089|000019|000005|000000";"19";"";"Chemistry|Food Science|Nutrition|Vaccinium angustifolium|calcium influx|degranulation|protein kinase C";"Chemistry|Food Science|Nutrition|Vaccinium angustifolium|calcium influx|degranulation|protein kinase C";"Chemistry|Food Science|Nutrition|Vaccinium angustifolium|calcium influx|degranulation|protein kinase C";"eng";"5c7fbea1d9001d3a4336f2b1|5480c5a50b2ed09c151975e1|61b3841d1adb4da12c091cb2";"";"61b3841d1adb4da12c091cb2";"The Korean Society of Food Science and Technology";"crossref|springer|nature";"crossref|springer|nature";"Inhibitory effects of blueberry root methanolic extract on degranulation in KU812F cells"
"";"dtu|dtupub";"";"2022-01-10T02:02:04.919Z";"Hazra, Sheuli";"";"2588832749";"";"";"2018";"";"10.23956/ijermt.v6i7.198";"";"";"article";"dtu_external|dtupub_external";"";"";"";"7";"";"";"133";"";"International Journal of Emerging Research in Management and Technology|Ijermt";"Ijermt|International Journal of Emerging Research in Management and Technology";"22789359|000081|000006|000007|000000";"6";"";"";"";"";"und";"5cc07b55d9001d62a241f805";"";"5cc07b55d9001d62a241f805";"";"crossref";"crossref";"From Integrated Library System (ILS) to Library Service Platform (LSP): Role of Library Discovery System (LDS)"
"The present work investigated the deteriorating condition of Tawi River, Jammu, India, using geoinformatics techniques. The parameters analysed in this study include flood hazard zonation assessment, water quality mapping and monitoring, soil erosion assessment, spatial analysis of site suitability for solid waste dumping, evaluation of sewer and sanitation data and computation of relationship between river discharge and climatic variables. Analytical hierarchy process was used to assign ranks and weights to different layers to prepare flood hazard assessment and site suitability for solid waste dumping maps. The results suggest that the area of Tawi catchment prone to high floods is 563 km2, severe soil erosion is 860 km2, and 547 km2 of the area was suitable for solid waste dumping. The four water quality parameters, i.e. turbidity, calcium content, total hardness and total dissolved solids, collected from seven stations, revealed water quality degradation downstream. The sewer and sanitation data procured from six stations further revealed that only a small fraction of the population could dispose of the sewer and sanitation wastes properly. The sullage wastes allowed freely to flow in the Tawi River severely impacts the river’s water quality. River discharge showed a positive correlation of 0.56 with maximum temperature, 0.72 with minimum temperature and 0.86 with rainfall. Overall, the study indicates that the river under investigation faces a serious threat of pollution, erosion vulnerability and solid waste dumping.";"dtupub";"University of Jammu, Jammu, India";"2022-01-09T12:12:28.647Z";"Ashraf, Sabreena|Jamwal, Rakshat Singh";"";"2704426558";"";"dtu";"2022";"";"10.1007/s12517-021-09096-7";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"1";"";"";"";"";"Arabian Journal of Geosciences|Arabian Journal of Geosciences|Arab J Geosci|Arab. J. Geosci";"Arab J Geosci|Arab. J. Geosci|Arabian Journal of Geosciences";"18667511|000077|000015|000001|000000";"15";"";"Tawi|Flood hazard|Water quality parameters|Soil erosion|Site suitability|AHP|IDW|Sewer|Sanitation|Discharge";"AHP|Discharge|Flood hazard|IDW|Sanitation|Sewer|Site suitability|Soil erosion|Tawi|Water quality parameters";"Tawi|Flood hazard|Water quality parameters|Soil erosion|Site suitability|AHP|IDW|Sewer|Sanitation|Discharge";"eng";"61dad0d58ac71212150ba00d|61d97f8bbd482512156ccd96|61d988c598fb3712158eb507";"";"61dad0d58ac71212150ba00d";"Springer International Publishing";"nature|springer|crossref";"nature|springer|crossref";"Conservation plan for Tawi River, India, using geoinformatics techniques"
"";"dtu|dtupub";"";"2022-01-04T09:37:44.818Z";"Smith, C. J.";"";"2474177958";"";"";"1963";"";"";"";"";"article";"dtu_printed|dtupub_printed";"";"";"";"201";"";"";"126-127";"";"Science Progress (1933- )|Science Progress|Sci Prog|Science Progress a Review Journal of Current Scientific Advance";"Sci Prog|Science Progress|Science Progress (1933- )|Science Progress a Review Journal of Current Scientific Advance";"00368504|000136|000051|000201|000000";"51";"";"";"";"";"eng";"5d7bcd34d9001d01b848da34";"";"5d7bcd34d9001d01b848da34";"Edward Arnold Ltd.";"jstor";"jstor";"An Introduction to Dimensional Method"
"Context: <br/><br/>Vigilance for threat is a key feature of generalized anxiety disorder (GAD). The amygdala and the ventrolateral prefrontal cortex constitute a neural circuit that is responsible for detection of threats. Disturbed interactions between these structures may underlie pediatric anxiety. To date, no study has selectively examined responses to briefly presented threats in GAD or in pediatric anxiety.<br/><br/>Objective: <br/><br/>To investigate amygdala and ventrolateral prefrontal cortex activation during processing of briefly presented threats in pediatric GAD.<br/><br/>Design: <br/><br/>Case-control study.<br/><br/>Setting: <br/><br/>Government clinical research institute.<br/><br/>Participants: <br/><br/>Youth volunteers, 17 with GAD and 12 without a psychiatric diagnosis.<br/><br/>Main Outcome Measures: <br/><br/>We used functional magnetic resonance imaging to measure blood oxygenation level-dependent signal. During imaging, subjects performed an attention-orienting task with rapidly presented (17 milliseconds) masked emotional (angry or happy) and neutral faces.<br/><br/>Results: <br/><br/>When viewing masked angry faces, youth with GAD relative to comparison subjects showed greater right amygdala activation that positively correlated with anxiety disorder severity. Moreover, in a functional connectivity (psychophysiological interaction) analysis, the right amygdala and the right ventrolateral prefrontal cortex showed strong negative coupling specifically to masked angry faces. This negative coupling tended to be weaker in youth with GAD than in comparison subjects.<br/><br/>Conclusions: <br/><br/>Youth with GAD have hyperactivation of the amygdala to briefly presented masked threats. The presence of threat-related negative connectivity between the right ventrolateral prefrontal cortex and the amygdala suggests that the prefrontal cortex modulates the amygdala response to threat. In pediatric GAD, amygdala hyperresponse occurs in the absence of a compensatory increase in modulation by the ventrolateral prefrontal cortex.";"dtu|dtupub|third_party";"";"2022-01-08T12:14:59.985Z";"Monk, Christopher S.|Telzer, Eva H.|Mogg, Karin|Bradley, Brendan|Xiaoqin, Mai|Hugo, Louro|Gang, Chen|McClure-Tone, Erin|Ernst, Monique|Pine, Daniel";"";"2382582718";"";"dtu";"2008";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"eng";"56fecd9852310eb929006db3";"";"56fecd9852310eb929006db3";"";"ecsprints";"ecsprints";"Amygdala and ventrolateral prefrontal cortex activation to masked angry faces in children and adolescents with generalized anxiety disorder"
"Hungry and thirsty rats lever pressed for food pellets in 1 visual stimulus (V1) and for a saline solution in another stimulus (V2). In a 2nd phase, the rats were made either hungry or thirsty and pressed for a starch solution in 2 stimulus compounds, each containing 1 of the visual cues and an auditory cue, that is, V1A1 and V2A2. On test, rats responded less to A1 than to A2 when hungry but less to A2 than to A1 when thirsty. Two further experiments replicated this selective blocking effect when the rats were both hungry and thirsty during Phase 2 and demonstrated that the magnitude of blocking was comparable to that observed when the reinforcer identity was held constant across the 2 phases.";"dtupub";"Department of Psychology, University of California, Los Angeles, CA 90095-1563, USA. balleine@psych.ucla.edu";"2022-01-05T21:02:01.571Z";"Balleine, Bernard W|Dickinson, Anthony";"";"34690998";"";"";"2006";"";"10.1037/0097-7403.32.1.33";"";"";"article";"dtu_external|dtupub_external";"";"";"";"1";"";"";"33-43";"";"Journal of Experimental Psychology. Animal Behavior Processes|Journal of Experimental Psychology. Animal Behavior Processes|J Exp Psychol Anim Behav Process|J Exp Psy a|J Exp Psychol Anim B|J Exp Psychol Anim Behav Proc|J Exp Psychol Anim Behav Process|J Exp Psychol Anim Behav Processes|J Exp Psychol-anim L|J. Exp. Psychol.-anim. Behav. Process|Journal of Experimental Psychology";"J Exp Psy a|J Exp Psychol Anim B|J Exp Psychol Anim Behav Proc|J Exp Psychol Anim Behav Process|J Exp Psychol Anim Behav Processes|J Exp Psychol-anim L|J. Exp. Psychol.-anim. Behav. Process|Journal of Experimental Psychology|Journal of Experimental Psychology. Animal Behavior Processes";"00977403|000093|000032|000001|000000";"32";"";"Animals|Behavior, Animal|Conditioning, Psychological|Cues|Discrimination, Psychological|Male|Motivation|Reinforcement, Psychology|Rats, Long-Evans|Rats";"Animals|Behavior, Animal|Conditioning, Psychological|Cues|Discrimination, Psychological|Male|Motivation|Rats|Rats, Long-Evans|Reinforcement, Psychology";"Animals|Behavior, Animal|Conditioning, Psychological|Cues|Discrimination, Psychological|Male|Motivation|Reinforcement, Psychology|Rats, Long-Evans|Rats";"eng";"5cb57334d9001d01a47a7caf|54b6e7601e45369203405c4d";"";"54b6e7601e45369203405c4d";"";"crossref|pubmed";"crossref|pubmed";"Motivational control of blocking"
"This chapter examines two recommendations for classroom practices from curriculum and instruction Standards (National Council of Teachers of Mathematics [NCTM], 1989; 2000) and research in mathematics education. One recommendation, informed in part by research uncovering the mathematical practices in everyday activities (Carraher, Carraher, & Schliemann, 1985; D'Ambrosio, 1985, 1991; Lave, 1988; Saxe, 1991), is to close the gap between learning mathematics in and out of school by engaging students in real-world mathematics rather than mathematics in isolation from its applications. The second recommendation is to make mathematics classrooms reflect the practices of mathematicians (Cobb, Wood, & Yackel, 1993; Lampert, 1986, 1990; Schoenfeld, 1992). These two proposals have different implications for changing classroom practices: one emphasizes the need for classroom activities to parallel everyday mathematical practice; the other emphasizes classroom activities that parallel those of academic mathematical practices. This chapter explores the tensions between these two proposals by juxtaposing everyday and academic mathematical practices.";"dtu|dtupub";"";"2022-01-05T07:33:09.490Z";"Moschkovich, Judit N.";"";"2418985813";"";"";"2002";"";"10.2307/749961";"";"";"article";"dtu_external|dtupub_external";"";"";"";"";"";"";"1";"";"Journal for Research in Mathematics Education. Monograph|Journal for Research in Mathematics Education. Monograph|Journal for Research in Mathematics Education. Monograph";"Journal for Research in Mathematics Education. Monograph";"08839530|000097|000011|000000|000000";"11";"";"";"";"";"und";"56d7b9bf37a7e8514303255f|5cbecfa1d9001d01a4bbb8a4";"";"5cbecfa1d9001d01a4bbb8a4";"National Council of Teachers of Mathematics";"jstor|crossref";"jstor|crossref";"Chapter 1: An Introduction to Examining Everyday and Academic Mathematical Practices"
