"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"A common yet challenging scenario in periocular biometrics is cross-spectral matching - in particular, the matching of visible wavelength against near-infrared (NIR) periocular images. We propose a novel approach to cross-spectral periocular verification that primarily focuses on learning a mapping from visible and NIR periocular images to a shared latent representational subspace, and supports this effort by simultaneously learning intra-spectral image reconstruction. We show the auxiliary image reconstruction task (and in particular the reconstruction of high-level, semantic features) results in learning a more discriminative, domain-invariant subspace compared to the baseline while incurring no additional computational or memory costs at test-time. The proposed Coupled Conditional Generative Adversarial Network (CoGAN) architecture uses paired generator networks (one operating on visible images and the other on NIR) composed of U-Nets with ResNet-18 encoders trained for feature learning via contrastive loss and for intra-spectral image reconstruction with adversarial, pixel-based, and perceptual reconstruction losses. Moreover, the proposed CoGAN model beats the current state-of-art (SotA) in cross-spectral periocular recognition. On the Hong Kong PolyU benchmark dataset, we achieve 98.65&#x0025; AUC and 5.14&#x0025; EER compared to the SotA EER of 8.02&#x0025;. On the Cross-Eyed dataset, we achieve 99.31 &#x0025; AUC and 3.99&#x0025; EER versus SotA EER of 4.39&#x0025;.";"dtupub";"West Virginia University,Lane Dept. of Computer Science and Electrical Engineering,Morgantown,USA";"2022-03-07T12:39:02.238Z";"Poster, Domenick|Nasrabadi, Nasser";"";"2705041052";"";"dtu";"2021";"2021 16th IEEE International Conference on Automatic Face and Gesture Recognition (FG 2021)";"10.1109/FG52635.2021.9667086";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"1665431768|9781665431767";"";"";"";"1-5";"";"2021 16th Ieee International Conference on Automatic Face and Gesture Recognition (fg 2021)";"2021 16th Ieee International Conference on Automatic Face and Gesture Recognition (fg 2021)";"";"";"";"Computer architecture|Face recognition|Generative adversarial networks|Gesture recognition|Image recognition|Representation learning|Semantics|Discriminative model|Feature (linguistics)|Feature Learning";"Computer architecture|Discriminative model|Face recognition|Feature (linguistics)|Feature Learning|Generative adversarial networks|Gesture recognition|Image recognition|Representation learning|Semantics";"Computer architecture|Face recognition|Generative adversarial networks|Gesture recognition|Image recognition|Representation learning|Semantics|Discriminative model|Feature (linguistics)|Feature Learning";"eng";"61e01a4c1a5541121582dcd9|674166903d1a7627a860331f";"0000-0001-5670-3651|0000-0001-8730-627X";"61e01a4c1a5541121582dcd9";"IEEE";"iel|openalex";"iel|openalex";"Synthesis-Guided Feature Learning for Cross-Spectral Periocular Recognition"
"We investigate the unemployment pathway to retirement in Germany and study the causal effects of two early retirement reforms. Reform 1 (NRA) increased normal retirement age stepwise from 60 to 65. Simultaneously, it became possible to use early retirement with benefit discounts. Reform 2 (ERA) increased the age of early retirement stepwise from 60 to 63. We investigate behavioral responses to the reforms using administrative data and difference-indifferences strategies. We find strong and significant causal effects of both reforms. Individuals postponed retirement, stayed employed longer, postponed unemployment, and shifted to alternative pathways into retirement. The overall use of the retirement system declined by about 1.5 and 2 months per person after each of the two reforms. Individuals with low pension wealth and those who were affected immediately by the reform responded more strongly.";"dtu|dtupub|third_party";"Friedrich-Alexander-Universität Erlangen-Nürnberg|University of Duisburg-Essen";"2025-02-24T11:58:40.669Z";"Riphahn, Regina T.|Schrader, Rebecca";"";"2865066509";"";"dtu";"2021";"";"10.2139/ssrn.3982024";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"Econstor (econstor)";"Econstor (econstor)";"";"";"";"";"";"";"eng";"674166894e065327a8e4b8a7";"0000-0003-4633-7728";"674166894e065327a8e4b8a7";"Econstor";"openalex";"openalex";"Reforms of an Early Retirement Pathway in Germany and Their Labor Market Effects"
"<title>Abstract</title> Ceramic aerogels are attractive for many applications due to their ultralow density, high porosity, and multifunctionalities but are limited by the typical trade-off relationship between mechanical properties and thermal stability when used in extreme environments. In this work, we designed and synthesized a unique ceramic nanofibrous aerogels with three-dimensional (3D) interwoven crimped-nanofibre structures that endow the aerogels with superior mechanical performances and high thermal stability. These ceramic aerogels were synthesized by a direct and facile route, 3D reaction electrospinning. They displayed robust structural stability with structure-derived mechanical ultra-stretchability up to 100% tensile strain and superior restoring capacity up to 40% tensile strain, 95% bending strain and 60% compressive strain, high thermal stability from -196 to 1400°C, repeatable stretchability at working temperatures up to 1300 ℃, and a low thermal conductivity of 0.0228 W m<sup>−1</sup> K<sup>−1</sup> in air. This work should enable the innovative design of high-performance ceramic aerogels for various applications.";"dtu|dtupub|third_party";"Donghua University";"2025-02-24T13:04:52.807Z";"Cheng, Xiaota|Si, Yang|Yu, Jianyong|Ding, Bin";"";"2865066494";"";"dtu";"2021";"";"10.21203/rs.3.rs-1150477/v1";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"Research Square (research Square)";"Research Square (research Square)";"";"";"";"Electrospinning";"Electrospinning";"Electrospinning";"eng";"67416687a127c027a87511df";"0000-0001-5472-8062|0000-0001-7209-6206|0000-0002-9350-7817|0000-0003-1499-2154";"67416687a127c027a87511df";"Research Square";"openalex";"openalex";"Direct synthesis of highly stretchable ceramic nanofibrous aerogels via 3D reaction electrospinning"
"Over the last few decades, substantial progress has been made towards the understanding of cardiovascular diseases. In-depth mechanistic insights have also provided opportunities to explore novel therapeutic targets and to discover new treatment regimens. Therapeutic enzymes are examples of such opportunities. The enzymes protect against a variety of cardiovascular diseases, however, even minor malfunctioning of these enzymes may lead to deleterious outcomes. Owing to their great versatility, the inhibition and activation of these enzymes are key regulatory approaches to counter the onset and progression of several cardiovascular impairments. While cardiovascular remedies are already available in excess and are efficacious, a comprehensive description of novel therapeutic enzymes to combat cardiovascular diseases would still be of great benefit. In the light of this, the regulation of functional activities of these enzymes also opens a new avenue for the treatment approaches to be employed. This review describes the importance of non-conventional enzymes such as nicotinamide adenine dinucleotide phosphate (NADPH) oxidase (NOX), phosphodiesterase (PDE), arginase, superoxide dismutase (SOD), thioredoxin reductase (TXNRD) and selenoprotein T (SELENOT), cytochrome b5 reductase 3 (CYB5R3), epoxide hydrolase (EHs), xanthine oxidoreductase (XOR), matrix metalloprotease (MMPs), and dopamine beta hydroxylase (DBH), as potential candidates in several cardiovascular disorders while highlighting some of the recently targeted therapeutic enzymes in cardiovascular diseases. We also discuss the role of intrinsic antioxidant defense system involved in cardioprotection followed by addressing some of the clinical investigations considering the use of antioxidant as a preferred therapy of cardiovascular complications.";"dtupub";"Department of Biochemistry, University of Delhi South Campus, New Delhi-110021, India.";"2022-03-20T14:10:10.448Z";"Kumar, Gaurav|Saini, Manisha|Kundu, Suman";"";"2703903395";"";"dtu";"2022";"";"10.1139/cjpp-2020-0732";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"3";"";"";"197-209";"";"Canadian Journal of Physiology and Pharmacology|Canadian Journal of Physiology and Pharmacology|Can J Physiol Pharmacol|Can J Physiol Pharm|Can J Physiol Pharmacol|Can J Physl|Can. J. Physiol. Pharmacol|Canadian Journal of Physiology and Pharmacology|Revue Canadienne De Physiologie Et Pharmacologie";"Can J Physiol Pharm|Can J Physiol Pharmacol|Can J Physl|Can. J. Physiol. Pharmacol|Canadian Journal of Physiology and Pharmacology|Revue Canadienne De Physiologie Et Pharmacologie";"00084212|000077|000100|000003|000000";"100";"";"cardiovascular diseases|cardiovascular impairments|inhibiteurs|inhibitors|maladies cardiovasculaires|therapeutic enzymes|traitements enzymatiques|troubles cardiovasculaires|SELENOT protein, human|CYB5R3 protein, human|Antioxidants|Arginase|Cardiotonic Agents|Cardiovascular Diseases|Dopamine beta-Hydroxylase|Epoxide Hydrolases|Female|Humans|Male|Middle Aged|Phosphoric Diester Hydrolases|Superoxide Dismutase|Thioredoxin-Disulfide Reductase|Xanthine Dehydrogenase|NADPH Oxidases|Matrix Metalloproteinases|Cytochrome-B(5) Reductase|Selenoproteins|Molecular Targeted Therapy";"Antioxidants|Arginase|CYB5R3 protein, human|Cardiotonic Agents|Cardiovascular Diseases|Cytochrome-B(5) Reductase|Dopamine beta-Hydroxylase|Epoxide Hydrolases|Female|Humans|Male|Matrix Metalloproteinases|Middle Aged|Molecular Targeted Therapy|NADPH Oxidases|Phosphoric Diester Hydrolases|SELENOT protein, human|Selenoproteins|Superoxide Dismutase|Thioredoxin-Disulfide Reductase|Xanthine Dehydrogenase|cardiovascular diseases|cardiovascular impairments|inhibiteurs|inhibitors|maladies cardiovasculaires|therapeutic enzymes|traitements enzymatiques|troubles cardiovasculaires";"cardiovascular diseases|cardiovascular impairments|inhibiteurs|inhibitors|maladies cardiovasculaires|therapeutic enzymes|traitements enzymatiques|troubles cardiovasculaires|SELENOT protein, human|CYB5R3 protein, human|Antioxidants|Arginase|Cardiotonic Agents|Cardiovascular Diseases|Dopamine beta-Hydroxylase|Epoxide Hydrolases|Female|Humans|Male|Middle Aged|Phosphoric Diester Hydrolases|Superoxide Dismutase|Thioredoxin-Disulfide Reductase|Xanthine Dehydrogenase|NADPH Oxidases|Matrix Metalloproteinases|Cytochrome-B(5) Reductase|Selenoproteins|Molecular Targeted Therapy";"eng";"621774a745ac13235b2740b7|61c46e8e7a4e2ff973eeed77|61c320d018bf79f973e58f9f|674166861a68bd27a8a5baac";"0000-0003-2075-9244|0000-0003-2242-3218|0000-0002-8960-2096";"61c46e8e7a4e2ff973eeed77";"Canadian Science Publishing";"nrc|pubmed|crossref|openalex";"nrc|pubmed|crossref|openalex";"Therapeutic enzymes as non-conventional targets in cardiovascular impairments: A comprehensive review"
"Transition metal silicides constitute a promising class of inexpensive and nontoxic thermoelectric materials showing competitive properties. This article reports an efficient process to synthesize highly textured polycrystalline CrSi2 by performing slip casting under a strong magnetic field. The crystallographic texture of spark plasma sintered samples, characterized by electron backscattered and X-ray diffraction techniques, showed a fiber texture symmetry with the c-axis of hexagonal CrSi2 aligning preferentially along the magnetic field direction. The thermoelectric properties measured both parallel and perpendicular to the c-axis texture direction showed a large anisotropy. In particular, a significantly higher Seebeck coefficient was measured, ∥c, reaching a maximum value of 200 μV K–1 at 650 K, inducing a power factor ∥c twice higher than ⊥c with an average value of 2.2 mW m–1 K–2. Density functional theory and transport property calculations revealed that an anisotropic two-band model can explain the higher thermoelectric property along the c-axis direction, which can be traced to Cr–Cr bonding interactions along this direction. The estimated thermoelectric figure of merit ZT∥c was improved to 0.20 at 773 K. This is 50% higher than that measured for randomly oriented samples and comparable to that observed for single crystals. Such a performance boost can certainly be reiterated for other types of thermoelectric materials using the efficient magnetic slip-casting process reported in this article.";"dtupub";"Centre National de la Recherche Scientifique|University of Tsukuba|National Institute for Materials Science|École Nationale Supérieure de Chimie de Rennes|Université de Rennes";"2021-12-31T12:45:31.894Z";"Le Tonquesse, Sylvain|Zhang, Wenhao|Srinivasan, Bhuvanesh|Fontaine, Bruno|Hiroto, Takanobu|Mori, Takao|Halet, Jean-François|Berthebaud, David|Suzuki, Tohru S.";"";"2704114304";"";"dtu";"2021";"";"10.1021/acs.chemmater.1c03608";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"3";"";"";"1143-1156";"";"Chemistry of Materials|Chemistry of Materials|Chem. Mater|Chem Mat|Chem Mater|Chem. Mat";"Chem Mat|Chem Mater|Chem. Mat|Chem. Mater|Chemistry of Materials";"08974756|000078|000000|000000|000000";"34";"";"Figure of Merit|Texture (cosmology)";"Figure of Merit|Texture (cosmology)";"Figure of Merit|Texture (cosmology)";"eng";"61cefb6ba1674a110e913ade|674166899cdd7427a834a16e";"0000-0002-1939-7816|0000-0003-2386-0305|0000-0002-4472-2780|0000-0002-9193-5009|0000-0002-6176-5782|0000-0003-2682-1846|0000-0002-2315-4200|0000-0002-2892-2125|0000-0001-9458-6863";"61cefb6ba1674a110e913ade";"American Chemical Society";"acs|openalex";"acs|openalex";"Improvement of Thermoelectric Properties via Texturation Using a Magnetic Slip Casting Process–The Illustrative Case of CrSi2"
"Suomen kaltaisia hyvinvointivaltioita pidetään lupaavina toimijoina kehityksessä kohti ekohyvinvointivaltiota, joiden tehtävänä on sopeuttaa taloudellinen ja sosiaalinen kehitys ekologisiin rajoihin. Tutkimuksessa on kuitenkin toistaiseksi kiinnitetty vain vähän huomiota teolliseen kestävyysmurrokseen ekohyvinvointivaltioiden ratkaisevana osa-alueena. Artikkelissa tarkastelemme, kuinka ekohyvinvointivaltion ja kestävyysmurroksen tavoitteet toteutuvat Suomessa vuosina 2019–2020 toteutetuissa teollisuuden vähähiilitiekartoissa. Aineistona käytämme raskaan teollisuuden tiekarttoja ja niiden taustaselvityksiä. Aineistoamme täydentävät tiekarttatyössä mukana olleiden tai teollista murrosta tuntevien asiantuntijoiden teemahaastattelut (21 kpl). Artikkelimme osoittaa, että tiekarttatyö edisti merkittävästi teollisuuden ymmärrystä kestävyysmurroksen edellytyksistä ja haasteista. Toisaalta osoitamme, että tiekartat sisältävät nopean kestävyysmurroksen toteuttamisen näkökulmasta monia ongelmallisia kehystyksiä ja oletuksia. Tiekartat performoivat varsin optimistista teollista tulevaisuuskehitystä, mutta yhteiskunnallista aineenvaihduntaa eli resurssien ja energian käyttöä koskevat oletukset ovat vielä kestämättömällä pohjalla. Valaisemme tätä ongelmaa erityisesti metsäbiomassojen käytön tarkastelulla. Tiekartoista myös puuttuu teollisten alojen ja niiden resurssien käytön riittävä ylisektoraalinen tarkastelu, eikä julkisen vallan ja teollisuuden välistä teollisuuspoliittista suhdetta tarkastella riittävästi.";"dtu|dtupub";"University of Helsinki";"2022-01-11T20:39:16.492Z";"Toivanen, Tero|Vadén, Tere|Majava, Antti|Järvensivu, Paavo|Lähde, Ville|Eronen, Jussi T.";"";"2703510803";"";"dtu";"2021";"";"10.30663/ay.109701";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"2";"";"";"";"";"Alue Ja Ympäristö|A&y";"A&y|Alue Ja Ympäristö";"12354554|000078|000050|000002|000000";"50";"";"";"";"";"und";"61bc84ca5b5729b8e8eb3012|6741668502c3d727a814f1c9";"0000-0002-9957-5618|0000-0001-9076-719X|0000-0002-8869-7038|0000-0003-1214-0484|0000-0002-0390-8044";"61bc84ca5b5729b8e8eb3012";"Alue ja Ymparisto";"crossref|openalex";"crossref|openalex";"Teollinen murros ekohyvinvointivaltiossa"
"This paper discusses the application of robust control techniques to a smart grid (SG) in order to find more powerful and suitable control tools to guarantee SG robustness. Two key aspects are in particular discussed. The first one relates to the need of a suitably model for the SG. The second one relates to the selection of an appropriate robust control technique to guarantee rejection of the adverse effects caused by mutual interactions among control loops and model uncertainty. The final purpose is to bridge the gap between the power of robust control theorems and the reality of SG operations.";"dtupub";"Università degli studi di Cassino e del Lazio Meridionale";"2022-01-11T12:11:58.619Z";"Fusco, Giuseppe";"";"2703899924";"";"dtu";"2021";"";"10.3390/en15010007";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1";"";"";"7";"";"Energies|Energies|Energies";"Energies";"19961073|000078|000015|000001|000000";"15";"";"T|Technology|renewable energy sources|robust control techniques|uncertainty models|Bridge (graph theory)|Power grid|Robustness";"Bridge (graph theory)|Power grid|Robustness|T|Technology|renewable energy sources|robust control techniques|uncertainty models";"T|Technology|renewable energy sources|robust control techniques|uncertainty models|Bridge (graph theory)|Power grid|Robustness";"eng";"61dd72c097736f121524dd5e|61c3204767d932f973648d78|674166845893e927a8697ab9";"0000-0002-5104-1342";"61c3204767d932f973648d78";"MDPI AG";"doaj|crossref|openalex";"doaj|crossref|openalex";"On the Use of Robust Techniques in Smart Grid Control"
"Production and distribution of healthy food is one of the components of modern society sustainable development. At fruit processing plants, there is a need for producing of persimmon drinks with artificially removed astringency The aim of the research was to study the effect of certain food additives on astringency re-appearance during the preparation of a persimmon drink with naturally removed astringency. Changes in the binding compounds were traced at all stages of carried out technology, which included heat treatment of chopped fruit mass with the addition of water, citric acid, enzymes (“Amylase XML”, “Pectinex 5XL”) or without them, heating to the coagulation temperature, pressing and filtering. The data showed that amylase at a dose of 0.005 % to the weight of fruit mass can stop astringency increase, while other substances gave the opposite result.";"dtupub";"Research Institute of Fruit and Tea Growing of the Ministry of Agriculture of the Republic of Azerbaijan, Quba- Khachmaz Road,  Azerbaijan|Novosibirsk State Technical University, Novosibirsk,  Russia";"2022-04-22T11:05:36.233Z";"Hafizov, Gharib|Sapozhnikov, Aleksandr|Kopylova, Anastasiia";"";"2703058391";"";"dtu";"2021";"I INTERNATIONAL CONFERENCE ASE-I - 2021: APPLIED SCIENCE AND ENGINEERING: ASE-I - 2021";"10.1063/5.0075713";"Salamova, Aina|Fatima, Dakhaeva";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1";"";"";"020015-020015";"";"Aip Conference Proceedings|Aip Conf Proc";"Aip Conf Proc|Aip Conference Proceedings";"0094243x|000078|002442|000001|000000";"2442";"";"";"";"";"und";"61b88770ec813cb1fdcc491e|6741668a2781ce27a8c45ce6|61b9e17c5d4248b8ea31e93c";"0000-0001-5588-6433|0000-0002-5335-4457|0000-0001-9700-8989";"61b88770ec813cb1fdcc491e";"AIP Publishing LLC";"aip|openalex";"aip|openalex|unpaywall";"Processing persimmon fruits into a drink: Increasing of astringency and method of its elimination"
"Threading intercalators bind DNA with high affinities. Here, we describe single‐molecule studies on a cell‐permeant luminescent dinuclear ruthenium(II) complex that has been previously shown to thread only into short, unstable duplex structures. Using optical tweezers and confocal microscopy, we show that this complex threads and locks into force‐extended duplex DNA in a two‐step mechanism. Detailed kinetic studies reveal that an individual stereoisomer of the complex exhibits the highest binding affinity reported for such a mono‐intercalator. This stereoisomer better preserves the biophysical properties of DNA than the widely used SYTOX Orange. Interestingly, threading into torsionally constrained DNA decreases dramatically, but is rescued on negatively supercoiled DNA. Given the “light‐switch” properties of this complex on binding DNA, it can be readily used as a long‐lived luminescent label for duplex or negatively supercoiled DNA through a unique “load‐and‐lock” protocol.";"dtu|dtupub";"Imperial College London, London,W12 0NN,UK|London Institute of Medical Sciences, London,W12 0NN,UK|University of Sheffield, Sheffield,S3 7HF,UK|University of Sheffield, Western Bank,Sheffield,S10 2TN,UK";"2022-01-03T13:52:35.202Z";"Newton, Matthew D.|Fairbanks, Simon D.|Thomas, Jim A.|Rueda, David S.";"";"2692416811";"";"dtu";"2021";"";"10.1002/ange.202108077";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"38";"";"";"21120-21127";"";"Angewandte Chemie|Angewandte Chemie|Angew. Chem|Angew Chem Weinheim Bergstr Ger|Angew Chem-ger Edit|Angew. Chem";"Angew Chem Weinheim Bergstr Ger|Angew Chem-ger Edit|Angew. Chem|Angewandte Chemie";"00448249|000078|000133|000038|000000";"133";"";"DNA imaging|optical tweezers|single molecule microscopy|threading intercalators|DNA origami|Duplex (building)|Force Spectroscopy|Threading (protein sequence)";"DNA imaging|DNA origami|Duplex (building)|Force Spectroscopy|Threading (protein sequence)|optical tweezers|single molecule microscopy|threading intercalators";"DNA imaging|optical tweezers|single molecule microscopy|threading intercalators|DNA origami|Duplex (building)|Force Spectroscopy|Threading (protein sequence)";"und";"61150668d9001d01ac2e15ff|6135f78bd9001d01c470d8df|6741668aa3181627a8af4995";"0000-0002-9453-6791|0000-0003-4657-6323|0000-0002-5063-1367|0000-0002-8662-7917";"6135f78bd9001d01c470d8df";"";"crossref|wiley|openalex";"crossref|wiley|openalex";"A Minimal Load‐and‐Lock RuII Luminescent DNA Probe"
"The usage of a hypersonic platform for remote sensing application has promising prospects, especially for hypersonic platform-borne synthetic aperture radar (SAR) imaging. However, the high-speed of hypersonic platform will lead to extreme friction between the platform and air, which will cause the ionization of air. The ionized gas forms the plasma sheath wrapped around the hypersonic platform. The plasma sheath will severely affect the propagation of SAR signal and further affect the SAR imaging. Therefore, hypersonic platform-borne SAR imaging should be studied from a physical perspective. In this paper, hypersonic platform-borne SAR imaging under plasma sheath is analyzed. The SAR signal propagation in plasma sheath is computed using scatter matrix method. The proposed SAR signal model is verified by using a ground experiment system. Moreover, the effect of attenuation caused by plasma sheath on SAR imaging is studied under different SAR parameters and plasma sheath. The result shows that attenuation caused by plasma sheath will degrade the SAR imaging quality and even cause the point and area targets to be submerged into the noise. The real SAR images under plasma sheath also illustrate this phenomenon. Furthermore, by studying imaging results under different SAR and plasma parameters, it can be concluded that the severe degradation of SAR imaging quality appears at condition of high plasma sheath electron density and low SAR carrier frequency. The work in this paper will be beneficial for the study of hypersonic platform-borne SAR imaging and design of hypersonic SAR imaging systems in the future.";"dtupub";"Shandong University of Technology|Xidian University";"2022-01-09T14:29:34.039Z";"Song, Lihao|Bai, Bowen|Li, Xiaoping|Niu, Gezhao|Liu, Yanming|Zhao, Liang|Zhou, Hui";"";"2702738634";"";"dtu";"2021";"";"10.3390/rs13234943";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"23";"";"";"4943";"";"Remote Sensing|Remote Sensing|Remote Sensing|Remote Sens|Remote Sens-basel";"Remote Sens|Remote Sens-basel|Remote Sensing";"20724292|000078|000013|000023|000000";"13";"";"hypersonic platform|SAR imaging|plasma sheath|Science|Q";"Q|SAR imaging|Science|hypersonic platform|plasma sheath";"hypersonic platform|SAR imaging|plasma sheath|Science|Q";"eng";"61b494b00a78a7a12be8c3f9|61af555d6979fc6f10c609a3|67416687dd537927a88eae03";"0000-0002-0445-1218|0000-0002-0971-4427|0000-0001-9844-6067|0000-0003-4383-3304|0000-0002-5522-1682|0000-0002-9479-0562|0000-0001-7585-9125";"61af555d6979fc6f10c609a3";"MDPI AG";"doaj|crossref|openalex";"doaj|crossref|openalex";"Analysis of Hypersonic Platform-Borne SAR Imaging: A Physical Perspective"
