"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"Resistance to insulin's effect on glucose metabolism is a well-documented phenomenon. The magnitude of resistance to insulin's antilipolytic action is usually less than the resistance to insulin's action on glucose metabolism. In sepsis, resistance to the antilipolytic effect of insulin may be more prominent than resistance to insulin's action on glucose metabolism. Therefore, free fatty acid (FFA) turnover, FFA concentration, glucose tissue uptake, and endogenous glucose production were measured in nine septic cancer-bearing patients and six healthy volunteers during a constant glucose load at two different insulin concentrations. During infusion of glucose alone, plasma insulin concentration in patients and control subjects were, respectively 33 +/- 7 mU/L and 23 +/- 4 mU/L. When plasma glucose was clamped at the low normal range these values were, respectively, 85 +/- 17 mU/L and 28 +/- 5 mU/L (p less than 0.05). Glucose tissue uptake and endogenous glucose production were not significantly different in patients and control subjects in both parts of the study. FFA turnover and FFA concentrations were significantly higher in the patients compared with the control subjects (p less than 0.001) in both parts of the study. It is concluded that in septic cancer-bearing patients, resistance to insulin's effect on FFA turnover is more pronounced than resistance to its inhibiting effect on endogenous glucose production and its stimulating effect on glucose tissue uptake.";"dtupub";"Surgical Metabolism Laboratory, Memorial Sloan-Kettering Cancer Center, New York, New York.";"2022-01-10T00:12:48.839Z";"Sauerwein, H P|Pesola, G R|Godfried, M H|Levinson, M R|Jeevanandam, M|Brennan, M F";"";"2276991006";"";"dtu";"1991";"";"10.1177/0148607191015006653";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"6";"";"";"653-658|653-8";"";"Jpen. Journal of Parenteral and Enteral Nutrition|Journal of Parenteral and Enteral Nutrition|Jpen J Parenter Enteral Nutr|J Parent En|J Parent Enter Nutr|J Parenter Enter Nutr|J Parenter Enteral Nutr|J. Parenter. Enter. Nutr|Journal of Parenteral and Enteral Nutrition|Jpen J Parenter Enteral Nutr|Jpen Parenter Enter|Jpen-parenter Enter|Parenter Enter";"J Parent En|J Parent Enter Nutr|J Parenter Enter Nutr|J Parenter Enteral Nutr|J. Parenter. Enter. Nutr|Journal of Parenteral and Enteral Nutrition|Jpen J Parenter Enteral Nutr|Jpen Parenter Enter|Jpen-parenter Enter|Jpen. Journal of Parenteral and Enteral Nutrition|Parenter Enter";"01486071|000108|000015|000006|000000";"15";"";"Adolescent|Adult|Aged|Aged, 80 and over|Blood Glucose|Fatty Acids, Nonesterified|Female|Glucose|Humans|Insulin|Insulin Resistance|Male|Middle Aged|Neoplasms|Glucose Clamp Technique|Sepsis";"Adolescent|Adult|Aged|Aged, 80 and over|Blood Glucose|Fatty Acids, Nonesterified|Female|Glucose|Glucose Clamp Technique|Humans|Insulin|Insulin Resistance|Male|Middle Aged|Neoplasms|Sepsis";"Adolescent|Adult|Aged|Aged, 80 and over|Blood Glucose|Fatty Acids, Nonesterified|Female|Glucose|Humans|Insulin|Insulin Resistance|Male|Middle Aged|Neoplasms|Glucose Clamp Technique|Sepsis";"eng";"5cbd5a5fd9001d01a46c4f7a|54b6483f25bab9230a0a5eb3";"";"54b6483f25bab9230a0a5eb3";"";"crossref|pubmed";"crossref|pubmed";"Insulin sensitivity in septic cancer-bearing patients"
"THE mechanism of action of pancreatic deoxyribonuclease, now available in the crystalline state1,2, on highly polymerized deoxypentose nucleic acids is still obscure. The enzymatic attack is known to result in the formation of dialysable oligonucleotides and of a non-dialysable ‘core’ which, in the case of the nucleic acids from calf thymus3,4 and wheat germ5, is characterized by proportions of adenine, and to a lesser degree of thymine, greatly in excess of those encountered in the original substrate. Mononucleotides and inorganic phosphate are not found among the degradation products3,4, and this precludes the attribution to deoxyribonuclease of functions similar to those of phosphomonoesterases. It could be regarded as a phosphodiesterase of a closely circumscribed, as yet undefinable, specificity. A small number of acidic groups is, in fact, Liberated during the digestion6. That the attack of an enzyme the action of which consists in the depolymerization of a substance of high molecular weight, exhibiting no easily recognizable periodicity of constituent sequence, must follow an intricate pattern is clear: every break of the original molecule produces substrates that are new and different; the enzyme must deal with kaleidoscopic substrate changes.";"dtupub";"";"2022-01-05T07:57:15.060Z";"TAMM, C|CHARGAFF, E";"";"2564059226";"";"dtu";"1951";"";"10.1038/168916a0";"";"";"article";"dtu|dtu_electronic|dtu_printed|dtupub_printed";"";"";"";"4282";"";"";"916-7|916-917";"";"Nature|Nature|Nature|Nature (lond)";"Nature|Nature (lond)";"00280836|000148|000168|004282|000000";"168";"";"DNA|Deoxyribonucleases|RNA|NUCLEASES";"DNA|Deoxyribonucleases|NUCLEASES|RNA";"DNA|Deoxyribonucleases|RNA|NUCLEASES";"eng";"5dd6926bd9001d017b2b9bd4|54b5374fe11200022709daec|5c1a3416d9001d01a3180f89";"";"54b5374fe11200022709daec";"Nature Publishing Group UK";"nature|pubmed|crossref";"nature|pubmed|crossref";"Specific requirements for the action of deoxyribonuclease"
"Polystyrene (PS)‐b‐polylactide (PLA) diblock copolymers with different molecular weights and fractions were synthesized through a combination of living anionic polymerization and controlled ring‐opening polymerization. Then, the PS–PLA films were guided to phase‐separate by self‐assembly into different morphologies through casting solvent selection, solvent evaporation, and thermal and solvent‐field regulation. Finally, perpendicularly oriented PS–PLA films were used as precursors for PS membranes with an ordered periodic nanoporous structure; this was achieved by the selective etching of the segregated PLA domains dispersed in a continuous matrix of PS. Testing techniques, including IR, 1H‐NMR, gel permeation chromatography, scanning electron microscopy (SEM), and atomic force microscopy (AFM), were used to determine the chemical structure of the PS–PLA copolymer and its film morphology. AFM images of the self‐assembled PS‐PLA films indicate that vertical tapers of the PLA domains were generated among PS continuum when either toluene or tetrahydrofuran was used as the annealing solvent. The SEM images certified that the chemical etching of the PLA component from the self‐assembled PS–PLA films led to a long‐range‐ordered array of hexagonally packed nanoporous membranes with a diameter about 500 nm and a center‐to‐center distance of 1700 nm. © 2013 Wiley Periodicals, Inc. J. Appl. Polym. Sci. 2014, 131, 39638.";"dtupub";"Key Laboratory of Carbon Fiber and Functional Polymers (Ministry of Education) Beijing University of Chemical Technology";"2022-01-11T18:38:00.173Z";"Lei, Lei|Xia, Yuzheng|Chen, Xiaonong|Shi, Shuxian";"";"2569432476";"";"dtu";"2014";"";"10.1002/app.39638";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"1";"";"";"n/a";"";"Journal of Applied Polymer Science|Journal of Applied Polymer Science|J. Appl. Polym. Sci|J Appl Poly|J Appl Polym Sci|J. Appl. Polym. Sci";"J Appl Poly|J Appl Polym Sci|J. Appl. Polym. Sci|Journal of Applied Polymer Science";"00218995|000085|000131|000001|000000";"131";"";"biodegradable|copolymers|membranes|polystyrene|self‐assembly";"biodegradable|copolymers|membranes|polystyrene|self‐assembly";"biodegradable|copolymers|membranes|polystyrene|self‐assembly";"und";"56d74ab86903b46637004a83|5cb7b01ed9001d01a4d42074";"";"56d74ab86903b46637004a83";"";"wiley|crossref";"wiley|crossref";"Long‐range‐ordered, hexagonally packed nanoporous membranes from degradable‐block‐containing diblock copolymer film templates"
"Background: Ergonomic training had been implemented for prevention or reduction of neck and shoulder complaints among workers. The purpose of the present study was to assess the role of ergonomic training intervention on decreasing the prevalence of neck and shoulder complaints among workers of an automobile factory. Methods: Within the present randomized clinical trial, the role of three ergonomic training methods on the prevalence of neck and shoulders pain among 503 workers of an automobile factory (Response rate: 94.23%) was assessed. The eligible workers were randomly allocated into the following three interventional (pamphlet, lecture, workshop) groups and one control group. The Nordic questionnaire was used to assess the prevalence of neck and shoulder complaints. We followed and assessed the prevalence of neck and shoulders complaints among the study employees before and one year after the intervention. We used chi-square and Mann-Whitney tests to compare the prevalence of neck and shoulder complaints between the trial and control groups. A two-tailed P-value less than or equal to 0.05 was considered statistically significant. Results: The prevalence of neck and shoulders complaints among the study employees at the recent week (p= 0.002) and year (p= 0.02) had been significantly decreased in the study employees after participating in the study workshop. The prevalence of neck and shoulders complaints at the recent week and year did not significantly changed in the study employees after receiving the pamphlet and lecture as ergonomic trainings. Conclusion: Workshop as an ergonomic training method had an effective and powerful role on decreasing the prevalence of neck and shoulders complaints among workers.";"dtu|dtupub|third_party";"MD, M.P.H, Associate Professor, Occupational Medicine Research Center (OMRC), Iran University of Medical Sciences and Health Services (IUMS), Tehran, Iran.|MD, Assistant Professor, Occupational Medicine Research Center (OMRC), Iran University of Medical Sciences and Health Services (IUMS), Tehran, Iran.|MD, M.P.H, Associate Professor, Occupational Medicine Research Center (OMRC) ,Iran University of Medical Sciences and Health Services (IUMS), Tehran, Iran.|MD, MPhil, Research Consultant, PhD by Research Candidate, Occupational Medicine Research Center (OMRC) , Iran University of Medical Sciences and Health Services (IUMS), Tehran, Iran.|BS, Occupational Hygienist, co-Member of Medicine Research Center (OMRC) , Iran University of Medical Sciences and Health Services, (IUMS), Tehran, Iran.";"2022-01-06T19:36:46.309Z";"Aghilinejad, Mashallah|Kabir-Mokamelkhah, Elahe|Labbafinejad, Yasser|Bahrami-Ahmadi, Amir|Hosseini, Hamid Reza";"";"2298430816";"tdm_oa";"dtu";"2015";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"190-190";"";"Medical Journal of the Islamic Republic of Iran|Medical Journal of the Islamic Republic of Iran|Med J Islam Repub Iran";"Med J Islam Repub Iran|Medical Journal of the Islamic Republic of Iran";"10161430|000084|000029|000000|000000";"29";"";"Ergonomic Intervention|Prevalence|Neck and Shoulders Pain|Training";"Ergonomic Intervention|Neck and Shoulders Pain|Prevalence|Training";"Ergonomic Intervention|Prevalence|Neck and Shoulders Pain|Training";"und";"56d968621415e4537f003fbc";"";"56d968621415e4537f003fbc";"Iran University of Medical Sciences";"pubmedc";"pubmedc";"The role of ergonomic training interventions on decreasing neck and shoulders pain among workers of an Iranian automobile factory: a randomized trial study"
"";"dtu|dtupub";"";"2022-02-01T12:59:46.576Z";"Heiko, Rainer Drath,";"";"2706306566";"";"";"2015";"";"10.17560/atp.v57i01-02.2029";"";"";"article";"dtu_external|dtupub_external";"";"";"";"01-02";"";"";"28-35";"";"Atp Magazin|Atp-edition|Atp";"Atp|Atp Magazin|Atp-edition";"21904111|000084|000057|000001|000000";"57";"";"";"";"";"und";"61f9294eb1045617cd7f3bd0";"";"61f9294eb1045617cd7f3bd0";"";"crossref";"crossref";"Industrie 4.0"
"";"dtu|dtupub";"";"2022-01-10T02:43:06.806Z";"YAMAMOTO, H.|YASUDA, H.|TATSUMI, K.|LEE, K.|NAKAMURA, A.|CHEN, J.|KAI, Y.|KASAI, N.";"";"2304644246";"";"dtu";"1989";"";"10.1002/chin.198917267";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"17";"";"";"";"";"Cheminform|Cheminform|Cheminform|Cheminform";"Cheminform";"09317597|000110|000020|000017|000000";"20";"";"";"";"";"eng";"5cc15c9bd9001d62a26c74d8";"";"5cc15c9bd9001d62a26c74d8";"";"crossref";"crossref";"ChemInform Abstract: Structural Features in Electron-Deficient (η-Pentamethylcyclopentadienyl)titanium-Diene Complexes and Their Catalysis in the Selective Oligomerization of Conjugated Dienes"
"The experience, knowledge, and attitudes of Australian and New Zealand child psychiatrists in relation to ECT in the young were surveyed in 2000 to ascertain whether their views had changed since a similar survey was conducted in 1996. Fifty-four percent (n = 129) of the original sample answered a mailed questionnaire. Psychiatrists in 2000 had greater self-rated level of knowledge on the subject and were less likely to base that knowledge on adult ECT data. Psychiatrists in 2000 were also more likely than in 1996 to approve the use of ECT in adolescents. The finding that the views of child psychiatrists can change is reassuring, given emerging data showing ECT in young persons to be an effective and safe treatment, and the requirement in various countries that child psychiatrists participate in the decision to administer the treatment. It is possible that a number of publications and presentations on the topic after the first survey contributed to the change in views. Nevertheless, there remain gaps in child psychiatrists' knowledge about ECT in the young that need to be addressed. The study findings should not be over interpreted because of the reduced response rate in the follow-up survey.";"dtupub";"Thomas Walker Hospital (Rivendell), Child and Adolescent Mental Health Services, Central Sydney Area Health Service and Department of Psychological Medicine, University of Sydney, Sydney, New South Wales, Australia. gwalter@mail.usyd.edu.au";"2022-01-09T12:05:47.670Z";"Walter, Garry|Rey, Joseph M";"";"2469184946";"";"";"2003";"";"10.1097/00124509-200306000-00006";"";"";"article";"dtu_external|dtupub_external";"";"";"";"2";"";"";"88-92";"";"Journal of Ect|Journal of Ect|J Ect|J Ect|J. Ect|Journal of Ect|Journal of Electroconvulsive Therapy";"J Ect|J. Ect|Journal of Ect|Journal of Electroconvulsive Therapy";"10950680|000096|000019|000002|000000";"19";"";"Adolescent|Adolescent Psychiatry|Adult|Attitude of Health Personnel|Child|Child Behavior Disorders|Child Psychiatry|Electroconvulsive Therapy|Female|Humans|Health Knowledge, Attitudes, Practice|Male|Health Care Surveys";"Adolescent|Adolescent Psychiatry|Adult|Attitude of Health Personnel|Child|Child Behavior Disorders|Child Psychiatry|Electroconvulsive Therapy|Female|Health Care Surveys|Health Knowledge, Attitudes, Practice|Humans|Male";"Adolescent|Adolescent Psychiatry|Adult|Attitude of Health Personnel|Child|Child Behavior Disorders|Child Psychiatry|Electroconvulsive Therapy|Female|Humans|Health Knowledge, Attitudes, Practice|Male|Health Care Surveys";"eng";"5cbdc112d9001d01a47f0707|54b6c13925bab9230a332e68";"";"54b6c13925bab9230a332e68";"";"crossref|pubmed";"crossref|pubmed";"How fixed are child psychiatrists' views about ECT in the young?"
"A comparative study of lepromin reactions (early and late), M. leprae induced lymphocyte blastogenesis, per cent T Cell number in peripheral blood and immunoglobulin (IgG, IgA and IgM) levels have been made in TT-active, TT-subsided, BT-active and BT-subsided leprosy cases. No significant difference has been noted amongst these groups in the above mentioned investigations except in subsided BT cases where 9 out of 11 cases failed to evoke any late skin reaction to Dharmendra antigen. In addition, BT subsided cases also showed significantly raised levels of IgG. The significance of these findings with respect to their immunity and reinfection has been discussed.";"dtu|dtupub";"";"2022-01-07T07:23:46.108Z";"Mackay, I G|Sengupta, U|Ghei, S K|Sinha, S|Ramu, G";"";"104493266";"";"";"1982";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"4";"";"";"653-63|653-663";"";"Leprosy in India|Leprosy in India|Lepr India|Lepr India";"Lepr India|Leprosy in India";"00241024|000117|000054|000004|000000";"54";"";"Adolescent|Adult|Aged|Child|Child, Preschool|Female|Humans|Immunoglobulins|Lepromin|Leprostatic Agents|Leprosy|Male|Middle Aged|Mycobacterium|Mycobacterium leprae|Nontuberculous Mycobacteria";"Adolescent|Adult|Aged|Child|Child, Preschool|Female|Humans|Immunoglobulins|Lepromin|Leprostatic Agents|Leprosy|Male|Middle Aged|Mycobacterium|Mycobacterium leprae|Nontuberculous Mycobacteria";"Adolescent|Adult|Aged|Child|Child, Preschool|Female|Humans|Immunoglobulins|Lepromin|Leprostatic Agents|Leprosy|Male|Middle Aged|Mycobacterium|Mycobacterium leprae|Nontuberculous Mycobacteria";"eng";"54b5e35ae1120002276264b3";"";"54b5e35ae1120002276264b3";"";"pubmed";"pubmed";"Immune status of subsided cases of tuberculoid (TT) and borderline tuberculoid (BT) leprosy"
"";"dtupub";"";"2022-01-10T08:19:26.351Z";"DRONEN, NORMAN O.";"";"2581170636";"";"";"2007";"";"10.11646/zootaxa.1563.1.5";"";"";"article";"dtu_external|dtupub_external";"";"";"";"1";"";"";"68";"";"Zootaxa|Zootaxa|Zootaxa";"Zootaxa";"11755326|000092|001563|000001|000000";"1563";"";"";"";"";"und";"5c5d86b1d9001d01b712e5e1";"";"5c5d86b1d9001d01b712e5e1";"";"crossref";"crossref";"Revision of the family Cyclocoelidae Stossich, 1902 with the proposal of two new subfamilies and the description of a new species of Morishitium Witenberg, 1928 from the common snipe, Gallinago gallinago, from Texas, U.S.A"
"1.1. Skin secretions were collected from Rana pipiens sitting in moist air. Experimental frogs treated with 1 mg epinephrine/frog, subcutaneously, were compared with control frogs. Analytical data were obtained on: pH; Na+; Cl−; HCO−3; inorganic and esterified SO42− and P, and protein. The data show that under the influence of epinephrine there occurred an increased loss of electrolytes and protein via the skin.2.2. The results suggest active transport of SO42−, partly in esterified form. The K+ in the secretions was always above plasma K+, especially in secretions of control frogs.3.3. Electrophoretic studies on secretions indicate presence of peptides that may explain an observed apparent anion deficit.4.4. Epinephrine did not significantly increase the respiratory CO2 output.";"dtupub";"Departments of Physiology and Biophysics, Medical College of Virginia, Richmond, Virginia, U.S.A.";"2022-01-06T09:21:25.222Z";"Campbell, J P|Aiyawar, R M|Berry, E R|Huf, E G";"";"2550867776";"";"dtu";"1967";"";"10.1016/0010-406x(67)90489-6";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"1";"";"";"213-223|213-23";"";"Comparative Biochemistry and Physiology|Comparative Biochemistry and Physiology|Comp Biochem Physiol|Comp Biochem Physiol|Comparative Biochemistry and Physiology";"Comp Biochem Physiol|Comparative Biochemistry and Physiology";"0010406x|000132|000023|000001|000000";"23";"";"Animals|Anura|Biological Transport, Active|Carbon Dioxide|Electrolytes|Electrophoresis|Epinephrine|Equipment and Supplies|Hydrogen-Ion Concentration|Proteins|Skin";"Animals|Anura|Biological Transport, Active|Carbon Dioxide|Electrolytes|Electrophoresis|Epinephrine|Equipment and Supplies|Hydrogen-Ion Concentration|Proteins|Skin";"Animals|Anura|Biological Transport, Active|Carbon Dioxide|Electrolytes|Electrophoresis|Epinephrine|Equipment and Supplies|Hydrogen-Ion Concentration|Proteins|Skin";"eng";"5ca35231d9001d2f750c549b|54b56cfee112000227286328|5342e91dd14f76e67a1e12ec";"";"54b56cfee112000227286328";"";"crossref|pubmed|elsevier";"crossref|pubmed|elsevier";"Electrolytes in frog skin secretions"
