"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtupub";"";"2022-01-10T02:06:02.193Z";"Katz, Albert N.|Poag, John R.";"";"2730952662";"";"dtu";"1979";"";"10.1111/j.1467-6494.1979.tb00630.x";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"3";"";"";"518-530";"";"Journal of Personality|Journal of Personality|Journal of Personality|J Pers|J. Pers";"J Pers|J. Pers|Journal of Personality";"00223506|000120|000047|000003|000000";"47";"";"";"";"";"eng";"5c35e833d9001d30e62ca5bd";"";"5c35e833d9001d30e62ca5bd";"";"crossref";"crossref";"Sex differences in instructions to “be creative” on divergent and nondivergent test scores"
"";"dtu|dtupub";"";"2022-01-09T20:26:14.332Z";"Muckle, J. T.";"";"2426694052";"";"";"1951";"";"10.1484/J.MS.2.306701";"";"";"article";"dtu_external|dtupub_external";"";"";"";"";"";"";"225-226";"";"Mediaeval Studies|Mediaeval Studies|Mediaeval Studies|Mediaev Stud";"Mediaev Stud|Mediaeval Studies";"00765872|000148|000013|000000|000000";"13";"";"";"";"";"eng";"5cc14126d9001d62a26619e0";"";"5cc14126d9001d62a26619e0";"";"crossref";"crossref";"The Use of the Term Laqueus by Guigo and St. Ambrose"
"";"dtu|dtupub";"";"2022-01-03T23:43:04.079Z";"Häussler, E. P.";"";"2246057532";"";"dtu";"1934";"";"10.1002/hlca.19340170160";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"1";"";"";"531-535";"";"Helvetica Chimica Acta|Helvetica Chimica Acta|Hca|Helv Chim Acta|Helv Chim a|Helv. Chim. Acta";"Hca|Helv Chim Acta|Helv Chim a|Helv. Chim. Acta|Helvetica Chimica Acta";"0018019x|000165|000017|000001|000000";"17";"";"";"";"";"eng";"5c31eebcd9001d01a3374fa1";"";"5c31eebcd9001d01a3374fa1";"";"crossref";"crossref";"Über das Vorkommen von α-Follikelhormon (3-Oxy-17-keto-1,3,5-oestratriën) im Hengsturin"
"In this paper, a decoder for Low-Density ParityCheck codes is proposed. The system employs a genetic algorithm aided by syndrome weight selection and distance logic. Genetic algorithms were chosen due to their capability to perform heuristic searches using evolution-based convergence while also exploring wide spaces. The paper has considered the performance of the decoder over an impulse noise channel, typical to power line communications, and a type of disturbance commonly found in most transmission mediums and devices. The resulting system is shown to perform as well as the standard sum-product decoder, with the additional advantage of not requiring knowledge of the channel information (noise type or power). A parallel decoding topology is proposed, where error rate performance can be improved by the addition of concurrent decoders. Furthermore, this scheme allows for genetic algorithm complexity to be reduced, as the addition of parallel blocks can compensate the individual loss in error rate performance.";"dtupub";"ICYTE (UNMdP - CONICET), Mar del Plata University, Mar del Plata, Argentina";"2022-01-12T21:13:21.189Z";"Ribas, Ramiro Avalos|Gelosi, Ivan Exequiel|Liberatori, Monica Cristina|Coppolillo, Leonardo|Uriz, Alejandro Jose|Moreira, Jorge Castineira";"";"2467060412";"";"dtu";"2019";"2019 XVIII Workshop on Information Processing and Control (RPIC)";"10.1109/RPIC.2019.8882169";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"1728123631|172812364x|9781728123639|9781728123646";"";"";"";"19-24";"";"2019 Xviii Workshop on Information Processing and Control (rpic)";"2019 Xviii Workshop on Information Processing and Control (rpic)";"";"";"";"Decoding|Genetic algorithms|Iterative decoding|Probability density function|Sociology|Statistics|Communication Systems|Genetic Algorithm|Impulse Noise|LDPC codes|Sum-Product Algorithm";"Communication Systems|Decoding|Genetic Algorithm|Genetic algorithms|Impulse Noise|Iterative decoding|LDPC codes|Probability density function|Sociology|Statistics|Sum-Product Algorithm";"Decoding|Genetic algorithms|Iterative decoding|Probability density function|Sociology|Statistics|Communication Systems|Genetic Algorithm|Impulse Noise|LDPC codes|Sum-Product Algorithm";"eng";"5db2db4fd9001d018c1caf4c";"";"5db2db4fd9001d018c1caf4c";"IEEE";"iel";"iel";"A Genetic Algorithm Decoder for Low-Density Parity-Check Codes Over an Impulse Noise Channel"
"";"dtu|dtupub";"";"2022-01-05T18:52:54.852Z";"";"";"2457194262";"";"";"1942";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"3";"";"";"307-307";"";"Social Science|Social Science|Soc Sci";"Soc Sci|Social Science";"00377848|000157|000017|000003|000000";"17";"";"";"";"";"eng";"5d7d4fd1d9001d01b88054ca";"";"5d7d4fd1d9001d01b88054ca";"Pi Gamma Mu, National Social Science Honor Society";"jstor";"jstor";"Citation of Madame Chiang Kai-shek"
"";"dtu|dtupub";"";"2022-01-04T04:16:47.944Z";"";"";"2290323202";"";"dtu";"2015";"2015 IEEE 8th International Conference on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications (IDAACS)";"10.1109/IDAACS.2015.7340689";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"1467383589|1467383597|1467383600|1467383619|1467383627|9781467383585|9781467383592|9781467383608|9781467383615|9781467383622";"";"";"";"1-1";"";"2015 Ieee 8th International Conference on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications (idaacs)";"2015 Ieee 8th International Conference on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications (idaacs)";"";"1";"";"";"";"";"eng";"5694f3abbfeba86b2100c6e6";"";"5694f3abbfeba86b2100c6e6";"IEEE";"iel";"iel";"Session: Advanced instrumentation and data acquisition systems"
"This study presents the power quality improvement of distributed network by using robust control algorithm for a three phase grid interfaced single stage solar photovoltaic (PV) system with DSTATCOM (Distribution Static Compensator) capabilities. The functions of robust control algorithm are load balancing, reactive power compensation, power factor correction with active power generation for proposed topology. The perturb and observe algorithm is used to extract maximum power from PV array under variable insolation levels. To adapt with variation in terminal voltage at point of common contact (PCC), PV feed forward term is also added in control algorithm to make less oscillations in grid current. The advantages of control algorithm are robustness, less complex, amplitude and frequency adaptive nature. Test results demonstrate satisfactory response for steady state and dynamic conditions at load unbalancing and variations in insolation level. The distortion in grid currents and voltages are found within limits IEEE-519 standard.";"dtupub";"Dept. of Electr. Eng., Indian Inst. of Technol. Delhi, Delhi, India";"2022-01-08T18:42:53.940Z";"Mathuria, Kanchan|Hussain, Ikhlaq|Singh, Bhim";"";"2541459522";"";"dtu";"2017";"2017 6th International Conference on Computer Applications in Electrical Engineering-Recent Advances (CERA)";"10.1109/CERA.2017.8343339";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"1509048731|150904874X|150904874x|1509048758|9781509048731|9781509048748|9781509048755";"";"";"";"270-275";"";"2017 6th International Conference on Computer Applications in Electrical Engineering-recent Advances (cera)";"2017 6th International Conference on Computer Applications in Electrical Engineering-recent Advances (cera)";"";"";"";"Frequency control|Heuristic algorithms|Oscillators|Power quality|Robust control|Steady-state|Voltage control|DF|DSTATCOM and Power Quality|PV|QSG based SOGI|maximum power point trackers|photovoltaic power systems|power distribution control|power generation control|power grids|power supply quality|robust control|solar power stations|static VAr compensators|voltage control|DSTATCOM capabilities|Distribution Static Compensator|IEEE-519 standard|PV array|PV feed forward term|active power generation|distributed network|frequency adaptive nature|grid currents|grid interfaced solar PV system|grid voltages|load balancing|maximum power|perturb-and-observe algorithm|power factor correction|power quality improvement|reactive power compensation|robust control algorithm|terminal voltage|three phase grid interfaced single stage solar photovoltaic system|variable insolation levels";"DF|DSTATCOM and Power Quality|DSTATCOM capabilities|Distribution Static Compensator|Frequency control|Heuristic algorithms|IEEE-519 standard|Oscillators|PV|PV array|PV feed forward term|Power quality|QSG based SOGI|Robust control|Steady-state|Voltage control|active power generation|distributed network|frequency adaptive nature|grid currents|grid interfaced solar PV system|grid voltages|load balancing|maximum power|maximum power point trackers|perturb-and-observe algorithm|photovoltaic power systems|power distribution control|power factor correction|power generation control|power grids|power quality improvement|power supply quality|reactive power compensation|robust control|robust control algorithm|solar power stations|static VAr compensators|terminal voltage|three phase grid interfaced single stage solar photovoltaic system|variable insolation levels|voltage control";"Frequency control|Heuristic algorithms|Oscillators|Power quality|Robust control|Steady-state|Voltage control|DF|DSTATCOM and Power Quality|PV|QSG based SOGI|maximum power point trackers|photovoltaic power systems|power distribution control|power generation control|power grids|power supply quality|robust control|solar power stations|static VAr compensators|voltage control|DSTATCOM capabilities|Distribution Static Compensator|IEEE-519 standard|PV array|PV feed forward term|active power generation|distributed network|frequency adaptive nature|grid currents|grid interfaced solar PV system|grid voltages|load balancing|maximum power|perturb-and-observe algorithm|power factor correction|power quality improvement|reactive power compensation|robust control algorithm|terminal voltage|three phase grid interfaced single stage solar photovoltaic system|variable insolation levels";"eng";"5adf12c85010df6d7432ce71";"";"5adf12c85010df6d7432ce71";"IEEE";"iel";"iel";"Robust control algorithm of grid interfaced solar PV system"
"";"dtu|dtupub";"";"2022-01-11T00:25:34.135Z";"Kristiono, Cucuk|a, Gunarto|Mashdurohatun, Anis";"";"2504422082";"";"dtu";"2020";"";"10.21474/IJAR01/10514";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"02";"";"";"824-829";"";"International Journal of Advanced Research|Ijar";"Ijar|International Journal of Advanced Research";"23205407|000079|000008|000002|000000";"8";"";"";"";"";"und";"5e67881ed9001d01fa3a56a3";"";"5e67881ed9001d01fa3a56a3";"";"crossref";"crossref";"RECONSTRUCTION OF LEGAL SANCTIONS POLICY ON UNDERAGED HOMOSEXUAL OFFENDER IN INDONESIA BASED ON THE VALUE OF PANCASILA JUSTICE"
"";"dtu|dtupub";"";"2022-01-05T21:20:51.569Z";"PALMER, WINTHROP";"";"2460585292";"";"";"1958";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"1";"";"";"45-45";"";"Prairie Schooner|Prairie Schooner";"Prairie Schooner";"00326682|000141|000032|000001|000000";"32";"";"";"";"";"eng";"5d7e1847d9001d01b8bc574b";"";"5d7e1847d9001d01b8bc574b";"University of Nebraska Press";"jstor";"jstor";"Exit"
"This paper aims to examine how mobile technologies impact virtual team leaders and provides insight into how mobile technologies afford leaders varied capacity to accomplish their team work. The author addresses the research questions by assessing a large, qualitative data set drawn from surveyed mobile team leaders, analyzing the data using Leximancer software to explore naturally emerging concepts and then interpreting the data thematics using axial coding. In addition to demonstrating that virtual team leaders are well aware they use mobile technologies regularly, this paper also suggests e-leaders be known as m-leaders, clarifies the entanglements of mobility and leadership practices and offers insight into the m-leader affordance dimensions of multimediality, multimodality, multichronicity and multimotility. This paper is among the first to investigate team leaders relative to mobile technology as well as what such technology offers m-leaders and mobile teams. Additionally, the size of the data set provides unique insight into m-leaders’ experiences across myriad sectors.";"dtupub";"Department of Accounting and Finance, University of Southern Indiana, USA";"2022-01-03T18:38:16.518Z";"Gilstrap, Curt";"";"2440208142";"";"dtu";"2019";"";"10.1108/TPM-02-2018-0014";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"1/2";"";"";"84-99";"";"Team Performance Management: an International Journal|Team Performance Management|Tpm|Team Performance Management an International Journal";"Team Performance Management|Team Performance Management an International Journal|Team Performance Management: an International Journal|Tpm";"13527592|000080|000025|000001|000000";"25";"";"Affordances|Hybrid teams|Leximancer|Mobile teams|Mobile technologies|m-leaders|HR & organizational behaviour|Organizational structure/dynamics|Teamworking";"Affordances|HR & organizational behaviour|Hybrid teams|Leximancer|Mobile teams|Mobile technologies|Organizational structure/dynamics|Teamworking|m-leaders";"Affordances|Hybrid teams|Leximancer|Mobile teams|Mobile technologies|m-leaders|HR & organizational behaviour|Organizational structure/dynamics|Teamworking";"eng";"5c8108b2d9001d33fa056b18|5c838adcd9001d26d80e4b97";"";"5c8108b2d9001d33fa056b18";"Emerald Publishing Limited";"emerald|crossref";"emerald|crossref";"Exploring m-leader affordances: team leaders and mobile technologies"
