"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub";"";"2022-01-09T07:21:33.762Z";"KIELICH, R B";"";"101501380";"";"";"1965";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"";"";"";"107-115|107-15";"";"Dental Management|Dental Management|Dent Manage|Dent Manage";"Dent Manage|Dental Management";"00118680|000134|000005|000000|000000";"5";"";"Dentist-Patient Relations|Health Education|Health Education, Dental|Humans|DENTIST-PATIENT RELATIONS|HEALTH EDUCATION, DENTAL";"DENTIST-PATIENT RELATIONS|Dentist-Patient Relations|HEALTH EDUCATION, DENTAL|Health Education|Health Education, Dental|Humans";"Dentist-Patient Relations|Health Education|Health Education, Dental|Humans|DENTIST-PATIENT RELATIONS|HEALTH EDUCATION, DENTAL";"eng";"54b5636ce112000227233c37";"";"54b5636ce112000227233c37";"";"pubmed";"pubmed";"MAKE PATIENTS REMEMBER WHAT THEY'D RATHER FORGET"
"A 36-year-old woman required laparotomy early in the puerperium after a normal delivery because of the presence of a large abdominal cyst. At laparotomy, a large mucinous cystadenoma was found attached to the root of the ileal mesentery; the ovaries were normal. This is the third case of mesenteric cyst published in association with pregnancy, but the first with a mucinous pattern. Pathologic aspects, possible complications, and treatment are discussed.";"dtupub";"Department of Obstetrics and Gynecology A, Sapir Medical Center, Meir General Hospital, Kfar Saba, Israel.";"2022-01-05T01:31:44.607Z";"Cohen, I|Altaras, M|Lew, S|Jaffe, R|Ben-Aderet, N";"";"169469288";"";"";"1988";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"6";"";"";"1030-1032|1030-2";"";"Obstetrics and Gynecology|Obstetrics and Gynecology|Obstet Gynecol|Obstet Gyn|Obstet Gynecol|Obstet. Gynecol|Obstetrics Gynecology|Obstetrics and Gynecology|Obstetrics and Gynecology New York";"Obstet Gyn|Obstet Gynecol|Obstet. Gynecol|Obstetrics Gynecology|Obstetrics and Gynecology|Obstetrics and Gynecology New York";"00297844|000111|000071|000006|000002";"71";"";"Adult|Cystadenoma|Female|Humans|Mesentery|Peritoneal Neoplasms|Pregnancy|Pregnancy Complications, Neoplastic";"Adult|Cystadenoma|Female|Humans|Mesentery|Peritoneal Neoplasms|Pregnancy|Pregnancy Complications, Neoplastic";"Adult|Cystadenoma|Female|Humans|Mesentery|Peritoneal Neoplasms|Pregnancy|Pregnancy Complications, Neoplastic";"eng";"54b630131e45369203002c73";"";"54b630131e45369203002c73";"";"pubmed";"pubmed";"Huge mesenteric mucinous cystadenoma in normal pregnancy"
"Supracondylar fractures of the humerus are the most common fractures in children. They occur between the age of 2 and 15 yr, and most frequently between 3 and 8 yr. For purposes of comparison, Holmberg1 classified these fractures into four types, according to the degree of displacement. In France, LaGrange's2 classification, established at the 1962 French Orthopedic Society meeting concerning elbow fractures in children, is used. The two classifications are similar.Type 4 represents fracture with complete displacement without contact between the fragments, and the aim of this paper is to advocate surgery using an anterior and internal approach in the treatment of such supracondylar fractures. Therefore, types 1, 2, and 3 fractures, were no surgery is indicated, are not considered here, nor are complicated fractures where the indication for surgery is admitted by a great majority of authors, or medial and external condyle fractures of the humerus that represent a completely different problem.";"dtupub";"Department of Pediatric Surgery, Hôpital Nord, School of Medicine, University of Marseille, France|Department of Traumatic Surgery, Aix-en-Provence, France";"2022-01-06T15:08:50.203Z";"Carcassonne, M|Bergoin, M|Hornung, H";"";"2479128633";"";"dtu";"1972";"";"10.1016/0022-3468(72)90278-3";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"6";"";"";"676-679|676-9";"";"Journal of Pediatric Surgery|Journal of Pediatric Surgery|J Pediatr Surg|J Ped Surg|J Pediat Surg|J Pediatr Surg|J. Pediatr. Surg";"J Ped Surg|J Pediat Surg|J Pediatr Surg|J. Pediatr. Surg|Journal of Pediatric Surgery";"00223468|000127|000007|000006|000000";"7";"";"Elbow Injuries|Adolescent|Bone Nails|Child|Child, Preschool|Follow-Up Studies|Fracture Fixation, Internal|Humans|Humerus|Methods|Time Factors|Fractures, Bone";"Adolescent|Bone Nails|Child|Child, Preschool|Elbow Injuries|Follow-Up Studies|Fracture Fixation, Internal|Fractures, Bone|Humans|Humerus|Methods|Time Factors";"Elbow Injuries|Adolescent|Bone Nails|Child|Child, Preschool|Follow-Up Studies|Fracture Fixation, Internal|Humans|Humerus|Methods|Time Factors|Fractures, Bone";"eng";"54b58c20e112000227393ef6|5c616776d9001d03094b20d5|53302fb494c29b733436f42d";"";"54b58c20e112000227393ef6";"";"pubmed|crossref|elsevier";"pubmed|crossref|elsevier";"Results of operative treatment of severe supracondylar fractures of the elbow in children"
"";"dtupub";"";"2022-01-09T20:39:29.205Z";"Boesgaard, A. M.|Chesley, S. E.";"";"2253453323";"";"dtu";"1976";"";"10.1086/154850";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"475";"";"Astrophysical Journal|Astrophysical Journal|Apj|Apjl|Astrophys J|Astrophys. J|Astrophysical Journal";"Apj|Apjl|Astrophys J|Astrophys. J|Astrophysical Journal";"0004637x|000123|000210|000000|000000";"210";"";"";"";"";"eng";"5d05202ad9001d394c4710a2";"";"5d05202ad9001d394c4710a2";"";"crossref";"crossref";"Beryllium and post-main-sequence evolution"
"The equivalent circuit model of a capacitive type level sensor has been discussed in this paper. The effect of double layer in a polarizable liquid medium has been taken into account in the proposed model. It has been shown that the parameters of the equivalent circuit can be estimated through a combination of theoretical and experimental approaches. Finite element analysis (FEA) has been used to estimate the resistance and capacitance due to the polarizable medium. The performance of a novel capacitance sensor with the liquid medium surrounding the probe has been investigated using the proposed method.";"dtupub";"Department of Electrical Engineering, Indian Institute of Technology, Kharagpur 721302, India";"2022-01-08T01:09:30.116Z";"Biswas, Karabi|Sen, Siddhartha|Dutta, Pranab Kumar";"";"2568082843";"";"dtu";"2004";"";"10.1016/j.sna.2004.11.025";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"1";"";"";"115-122";"";"Sensors and Actuators A-physical|Phys|Sens Actu a|Sens Actuator a Phys|Sens Actuators a Phys|Sens. Actuator A-phys|Sens. Actuators, a|Sensor Actuat A-phys|Sensor Actuat a Phys|Sensor Actuator a Phys|Sensors Actuators a Physical|Sensors and Actuators a|Sensors and Actuators a|Sensors and Actuators a Physical Sensors|Sensors and Actuators, a";"Phys|Sens Actu a|Sens Actuator a Phys|Sens Actuators a Phys|Sens. Actuator A-phys|Sens. Actuators, a|Sensor Actuat A-phys|Sensor Actuat a Phys|Sensor Actuator a Phys|Sensors Actuators a Physical|Sensors and Actuators A-physical|Sensors and Actuators a|Sensors and Actuators a Physical Sensors|Sensors and Actuators, a";"09244247|000095|000000|000000|000000";"120";"";"";"";"";"eng";"539e937be2a1a1d72510b863|5c52e73cd9001d01a06d7579";"";"539e937be2a1a1d72510b863";"";"elsevier|crossref";"elsevier|crossref";"Modeling of a capacitive probe in a polarizable medium"
"In this study the semantic classification of the references/citations of a scientific article according to position within the article is investigated. For this purpose, the article is divided into two major sections: the Introduction/Background section and the rest section which contains the methodology, experimental part, results and conclusion parts. Additionally, the references of an article are divided into two categories: the Self-References and the Citations which are used for the semantic interpretation of the references in combination with the aforementioned geographic partition. For achievement of this, an algorithm was constructed which was implemented using Java programming language and was applied in a numerous articles of open springer journals. Finally, the classification results as well as the interpretation of these should create a new consideration about the contribution of each reference in the knowledge creation specifically in the self-citation case.";"dtupub";"Dept. of Archives, Ioanian Univ., Corfu, Greece|Dept. of Archives & Libr. Sci. & Museology, Ioanian Univ., Corfu, Greece|Dept. of Archives, Libr. Sci. & Museology, Ioanian Univ., Corfu, Greece";"2022-01-04T23:47:57.752Z";"Vaioulis, Fotios|Papavlasopoulos, Sozon|Bokos, George|Poulos, Marios";"";"2501833278";"";"dtu";"2015";"2015 6th International Conference on Information, Intelligence, Systems and Applications (IISA)";"10.1109/IISA.2015.7388082";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"146739310X|1467393118|1467393126|9781467393102|9781467393119|9781467393126";"";"";"";"1-5";"";"2015 6th International Conference on Information, Intelligence, Systems and Applications (iisa)";"2015 6th International Conference on Information, Intelligence, Systems and Applications (iisa)";"";"";"";"Citation analysis|Classification algorithms|Cognitive science|Java|Libraries|Semantics|Bibliometrics|Data Analysis|Knowledge Management|citation analysis|classification|Java programming language|background section|citations semantic classification|geographic partition|introduction section|open springer journals|references semantic interpretation|rest section|scientific article citations|scientific article references|self-references";"Bibliometrics|Citation analysis|Classification algorithms|Cognitive science|Data Analysis|Java|Java programming language|Knowledge Management|Libraries|Semantics|background section|citation analysis|citations semantic classification|classification|geographic partition|introduction section|open springer journals|references semantic interpretation|rest section|scientific article citations|scientific article references|self-references";"Citation analysis|Classification algorithms|Cognitive science|Java|Libraries|Semantics|Bibliometrics|Data Analysis|Knowledge Management|citation analysis|classification|Java programming language|background section|citations semantic classification|geographic partition|introduction section|open springer journals|references semantic interpretation|rest section|scientific article citations|scientific article references|self-references";"eng";"56a36d50a409e89e591242e8";"";"56a36d50a409e89e591242e8";"IEEE";"iel";"iel";"Semantic classification of the citations"
"Provides a listing of board members, committee members and society officers.";"dtu|dtupub";"";"2022-01-03T22:22:36.687Z";"";"";"2556241398";"";"dtu";"2015";"";"10.1109/TBCAS.2015.2479099";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"4";"";"";"C3-C3";"";"Ieee Transactions on Biomedical Circuits and Systems|Ieee Transactions on Biomedical Circuits and Systems|Ieee Trans. Biomed. Circuits Syst|Ieee T Biomed Circ S|Ieee Trans Biomed Circuits Syst|Ieee Trans. Biomed. Circuits Syst|Ieee Transactions on Biomedical Circuits and Systems";"Ieee T Biomed Circ S|Ieee Trans Biomed Circuits Syst|Ieee Trans. Biomed. Circuits Syst|Ieee Transactions on Biomedical Circuits and Systems";"19324545|000084|000009|000004|000000";"9";"";"";"";"";"eng";"569f45ddd4d9fb8d6e10cbb0";"";"569f45ddd4d9fb8d6e10cbb0";"IEEE";"iel";"iel";"IEEE Transactions on Biomedical Circuits and Systems society information"
"";"dtu|dtupub";"";"2022-01-05T23:05:16.565Z";"";"";"2460870043";"";"";"1973";"";"";"";"";"other";"dtu_external|dtupub_external";"";"";"";"3";"";"";"81-82";"";"Science Teacher";"Science Teacher";"";"40";"";"";"";"";"eng";"5d7e31c6d9001d01b8c20583";"";"5d7e31c6d9001d01b8c20583";"National Science Teachers Association";"jstor";"jstor";"New Teaching Aids"
"Presents the table of contents for this issue of the periodical.";"dtu|dtupub";"";"2022-01-03T21:57:57.552Z";"";"";"2231633118";"";"dtu";"2012";"";"10.1109/TRO.2012.2185631";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"1";"";"";"C1-C1";"";"Ieee Transactions on Robotics|Ieee Transactions on Robotics|Ieee Trans. Robot|Ieee T Robot|Ieee Trans Robot|Ieee Trans. Rob|Ieee Trans. Robot";"Ieee T Robot|Ieee Trans Robot|Ieee Trans. Rob|Ieee Trans. Robot|Ieee Transactions on Robotics";"15523098|000087|000028|000001|000000";"28";"";"";"";"";"eng";"569ef53aa409e89e590c9081";"";"569ef53aa409e89e590c9081";"IEEE";"iel";"iel";"Table of contents"
"Five distinct cDNA clones for the major chlorophyll a/b binding protein (Cab) of the petunia thylakoid membrane light-harvesting complex have been characterized. The nucleotide sequences of the polypeptide coding regions are similar between clones; however, the 3'-untranslated regions are divergent. Analysis of petunia nuclear DNA through genomic hybridizations and characterization of cloned nuclear fragments indicates there are at least sixteen genes for the major Cab protein. These genes can be classified into at least five small multigene families on the basis of their homology to the different cDNA clones. Two families contain only two genes each and in both cases the genes are closely linked in the genome. In one case, one gene is in an inverted orientation with respect to the other such that the 5' ends are adjacent; in the other case, the two genes are in a tandem array. Both genes from one of these families are transcribed in green leaves. The genes belonging to separate nuclear gene families encode different polypeptide components of the major Cab protein.";"dtu|dtupub";"";"2022-01-07T04:15:31.387Z";"Dunsmuir, P|Smith, S M|Bedbrook, J";"";"67366528";"";"";"1983";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"3";"";"";"285-300";"";"Journal of Molecular and Applied Genetics|Journal of Molecular and Applied Genetics|J Mol Appl Genet|J Mol Appl Genet|Journal of Molecular and Applied Genetics";"J Mol Appl Genet|Journal of Molecular and Applied Genetics";"02716801|000116|000002|000003|000000";"2";"";"Base Sequence|Chlorophyll|Cloning, Molecular|DNA|DNA Restriction Enzymes|Genes|Light-Harvesting Protein Complexes|Nucleic Acid Hybridization|Peptides|Photosynthetic Reaction Center Complex Proteins|Plant Proteins|RNA, Messenger";"Base Sequence|Chlorophyll|Cloning, Molecular|DNA|DNA Restriction Enzymes|Genes|Light-Harvesting Protein Complexes|Nucleic Acid Hybridization|Peptides|Photosynthetic Reaction Center Complex Proteins|Plant Proteins|RNA, Messenger";"Base Sequence|Chlorophyll|Cloning, Molecular|DNA|DNA Restriction Enzymes|Genes|Light-Harvesting Protein Complexes|Nucleic Acid Hybridization|Peptides|Photosynthetic Reaction Center Complex Proteins|Plant Proteins|RNA, Messenger";"eng";"54b5ebc4e11200022766a268";"";"54b5ebc4e11200022766a268";"";"pubmed";"pubmed";"The major chlorophyll a/b binding protein of petunia is composed of several polypeptides encoded by a number of distinct nuclear genes"
