"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub";"";"2022-01-06T21:35:02.884Z";"";"";"2422576620";"";"dtu";"1914";"";"10.1136/bmj.1.2785.E77";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"2785";"";"";"E77-E80";"";"Bmj|British Medical Journal|Bmj|Br Med J|Brit Med J|British Medical Journal";"Bmj|Br Med J|Brit Med J|British Medical Journal";"00071447|000185|000001|002785|000000";"1";"";"";"";"";"eng";"5cb24093d9001d01c5151a12";"";"5cb24093d9001d01c5151a12";"";"crossref";"crossref";"AN EPITOME OF CURRENT MEDICAL LITERATURE"
"The aim of this study was to examine pain and shoulder function in patients with rheumatoid arthritis (RA) before and after shoulder arthroplasty and postoperative exercise. Twenty-four patients (26 shoulders) were consecutively included in a multicentre study. Before surgery, at discharge from hospital and after 3 and 6 months, perceived shoulder function and shoulder pain were assessed by visual analogue scales, activities of daily living by the Modified Health Assessment Questionnaire (M-HAQ) and shoulder range of motion (ROM) by a goniometer. All patients showed considerable pain reduction at discharge from hospital (p<0.001). In those with intact rotator cuff and biceps tendon (n=13) improvements were found after 6 months in active and passive abduction and flexion ROMs (p<0.01) and in M-HAQ (p<0.001). Such improvements were not found in those with torn soft tissue (n=12). Preoperatively, abduction and flexion motor deficits (passive ROM >active ROM) were found for the total group (p=0.001). Less flexion motor deficit was found in the intact soft tissue than in the torn soft tissue group after 3 (p=0.002) and 6 months (p<0.001). No group difference was found with respect to abduction motor deficit. In conclusion, pain relief was obtained by all patients. Improvements in ROMs and activities of daily living were influenced by the state of the soft tissue.";"dtupub";"Institute of Nursing and Health Sciences, Medical Faculty, University of Oslo, Box 1153, Blindern, 0316, Oslo, Norway. a.m.mengshoel@medisin.uio.no";"2022-01-10T16:27:19.105Z";"Mengshoel, Anne Marit|Slungaard, Bente";"";"2585280600";"";"dtu";"2005";"";"10.1007/s10067-004-1026-0";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"3";"";"";"258-265|258-65";"";"Clinical Rheumatology|Clinical Rheumatology|Clin Rheumatol|Clin Rheuma|Clin Rheumatol|Clin. Rheumatol";"Clin Rheuma|Clin Rheumatol|Clin. Rheumatol|Clinical Rheumatology";"07703198|000094|000024|000003|000000";"24";"";"Adult|Aged|Arthritis, Rheumatoid|Arthroplasty|Exercise Therapy|Female|Follow-Up Studies|Humans|Male|Middle Aged|Pain Measurement|Surveys and Questionnaires|Retrospective Studies|Severity of Illness Index|Shoulder Joint|Range of Motion, Articular|Treatment Outcome|Rotator Cuff|Shoulder Pain|Exercise|Physiotherapy|Rheumatoid arthritis|Rotator cuff|Shoulder arthroplasty";"Adult|Aged|Arthritis, Rheumatoid|Arthroplasty|Exercise|Exercise Therapy|Female|Follow-Up Studies|Humans|Male|Middle Aged|Pain Measurement|Physiotherapy|Range of Motion, Articular|Retrospective Studies|Rheumatoid arthritis|Rotator Cuff|Rotator cuff|Severity of Illness Index|Shoulder Joint|Shoulder Pain|Shoulder arthroplasty|Surveys and Questionnaires|Treatment Outcome";"Adult|Aged|Arthritis, Rheumatoid|Arthroplasty|Exercise Therapy|Female|Follow-Up Studies|Humans|Male|Middle Aged|Pain Measurement|Surveys and Questionnaires|Retrospective Studies|Severity of Illness Index|Shoulder Joint|Range of Motion, Articular|Treatment Outcome|Rotator Cuff|Shoulder Pain|Exercise|Physiotherapy|Rheumatoid arthritis|Rotator cuff|Shoulder arthroplasty";"eng";"54b6dd4e1e453692033d2b2f|5cb65d08d9001d01a4a2def6|600d7c0bd9001d01961678ee";"";"54b6dd4e1e453692033d2b2f";"Springer-Verlag";"pubmed|crossref|nature";"pubmed|crossref|nature";"Effects of shoulder arthroplasty and exercise in patients with rheumatoid arthritis"
"The construction and operation of a cell for pressure- and temperature-controlled direct electrochemical studies of oxygen-sensitive biological materials is described. The stainless steel electrochemical cell, which contains a pyrolytic graphite working electrode, and Ag/AgCl counter and reference electrodes in an isolated compartment, easily maintains pressures between 1 and 2000 atm, and temperatures between 4 degrees C and at least 100 degrees C. The utility of the cell was demonstrated by determining the reduction potential of a redox dye, phenol red, by square wave voltammetry as a function of pressure and temperature. Thermodynamic parameters associated with electron transfer (delta V degree, delta beta, delta S degree, and delta H degree) were determined from the pressure and temperature/reduction potential profiles. Both pressure- and temperature-dependent reduction potentials of phenol red were attributed to differences in solvent interactions between its oxidation states. A discussion regarding the analysis of electrostatic interaction energies of biomolecules through pressure- and temperature-controlled electrochemical studies is presented.";"dtupub";"Department of Chemistry, Florida Institute of Technology, Melbourne 32901-6988.";"2022-01-09T19:57:54.167Z";"Smith, E T";"";"2722071950";"";"dtu";"1995";"";"10.1006/abio.1995.1026";"";"";"article";"dtu|dtu_electronic|dtu_printed|dtupub_printed";"";"";"";"1";"";"";"180-186|180-6";"";"Analytical Biochemistry|Analytical Biochemistry|Anal Biochem|Anal Biochem|Anal. Biochem|Analyt Bioc|Analytical Biochemistry Methods in the Biological Sciences";"Anal Biochem|Anal. Biochem|Analyt Bioc|Analytical Biochemistry|Analytical Biochemistry Methods in the Biological Sciences";"00032697|000104|000224|000001|000000";"224";"";"Electrochemistry|Electrons|Temperature|Thermodynamics";"Electrochemistry|Electrons|Temperature|Thermodynamics";"Electrochemistry|Electrons|Temperature|Thermodynamics";"eng";"539e435b1e2dbdd3250dd65c|54b6674f1e4536920315cb1d";"";"54b6674f1e4536920315cb1d";"";"elsevier|pubmed";"elsevier|pubmed";"A pressure- and temperature-controlled electrochemical cell for investigating biological electron transfer reactions"
"Interlinked roughly trilete shaped (plan) predominantly sub-Upper Cretaceous trough systems extending north-south for more than 1200 km are described for the North Sea Basin. Palimpsest tectonic controls are rejected as a major explanation of their development and an explanation in terms of lithospheric plate development is offered. The trilete trough patterns are seen as failed arms, superficial manifestations and consequences of plume or hotspot generated crestal uplifts initiated mainly in Late Carboniferous and Early Permian times over an area extending from Hatton and Rockall Banks in the west to the Skagerrak in the east. The Tertiary and Late Cretaceous broad basinal development of the North Sea Basin is seen as an inner continental margin development of the Bott and Watt type related to Cenozoic spreading of the North Atlantic and development of the Cenozoic continental margin. The Mainz trilete system may be part of the overall pattern but data is inconclusive. Close relationships exist between trough and trap formation, geothermal history and the generation, maturation and accumulation of hydrocarbons..";"dtupub";"Petroleum Exploration Studies, Department of Geology and Mineralogy, Aberdeen University, AberdeenScotland|Exploration Consultants Ltd., LondonGreat Britain";"2022-01-06T23:31:32.723Z";"Whiteman, Arthur|Naylor, David|Pegrum, Richard|Graham, Rees";"";"2715745640";"";"dtu";"1974";"";"10.1016/0040-1951(75)90112-2";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"1-2";"";"";"39-54";"";"Tectonophysics|Tectonophys";"Tectonophys|Tectonophysics";"00401951|000125|000026|000000|000000";"26";"";"";"";"";"eng";"5c8ceafed9001d09a001bedb|5326c85799760b3c2203f611";"";"5326c85799760b3c2203f611";"";"crossref|elsevier";"crossref|elsevier";"North Sea troughs and plate tectonics"
"Biofilms formed by microbes are the aggregates of bacterial masses that are fixed in the matrix produced by itself comprising of extracellular polymeric substances (EPS). Microbial biofilms pose serious threat to the hospital-based infections as well as other types of infections. This is because biofilm provides highly enhanced protection and tolerance to the pathogens towards antimicrobial compounds. Moreover, the pathogen also survives the immune response of the host. This leads to extremely intractable, prolonged infections resulting in high tolls of morbidity and mortality. The fact that around 80% of human diseases are biofilm-based; the scientists have started to explore effective remedies to precisely aim at the disruption of biofilm, thus, diffusing the cells of microbes into their more susceptible planktonic type of life. With the advent of the significance of biofilm disruption to combat serious infections, various antibiofilm agents have been investigated for their efficacy. This includes some primary metabolites including complex carbohydrates, peptides and fats and various categories of secondary metabolites. Many enzymatic biofilm dispersal agents have also attracted the attention of those working in the given area. Other dispersal compounds include anti-matrix molecules, dispersal signals and sequestration molecules. These antibiofilm agents have shown high effectiveness in inhibiting clinically relevant pathogens. These biofilm dispersal agents will pave a way for a new approach towards future drug development for the treatment of clinically severe infections.";"dtupub";"";"2022-01-07T06:35:31.535Z";"Sharma, Rolee|Bajpai, Preeti|Sayyed, Uzma|Ahmad, Iffat Zareen";"";"2471309415";"";"dtu";"2019";"";"10.1007/978-3-030-30757-8_15";"Varma, Ajit|Singh, Leena|Hashmi, Muhammad Zaffar|Chandra, Niharika|Kumar, Sunil";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"3030307565|3030307573|9783030307561|9783030307578";"";"";"";"233-261";"";"Biofilms in Human Diseases: Treatment and Control";"Biofilms in Human Diseases: Treatment and Control";"";"";"";"Biomedicine|Medical Microbiology|Biomedical Engineering/Biotechnology|Gastroenterology|Microbiology|Biofilm|Dispersal agent|Enzymatic|Natural compounds|Pathogens|Quorum sensing";"Biofilm|Biomedical Engineering/Biotechnology|Biomedicine|Dispersal agent|Enzymatic|Gastroenterology|Medical Microbiology|Microbiology|Natural compounds|Pathogens|Quorum sensing";"Biomedicine|Medical Microbiology|Biomedical Engineering/Biotechnology|Gastroenterology|Microbiology|Biofilm|Dispersal agent|Enzymatic|Natural compounds|Pathogens|Quorum sensing";"eng";"5dd53213d9001d01a26cffce|5dd68e69d9001d017b2804ec";"0000-0003-2583-1794";"5dd68e69d9001d017b2804ec";"Springer International Publishing";"springer|nature";"springer|nature";"Approaches Towards Microbial Biofilm Disruption by Natural Bioactive Agents"
"";"dtu|dtupub";"";"2022-01-06T02:57:57.964Z";"";"";"2461931120";"";"dtu";"1891";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1591";"";"";"1398-1398";"";"British Medical Journal|British Medical Journal|Br Med J|Brit Med J|British Medical Journal";"Br Med J|Brit Med J|British Medical Journal";"00071447|000208|000001|001591|000000";"1";"";"";"";"";"eng";"5d7e86fed9001d01b8da23eb";"";"5d7e86fed9001d01b8da23eb";"British Medical Association";"jstor";"jstor";"The Provincial Colleges And The Proposed New University In London"
"";"dtu|dtupub";"";"2022-01-05T22:04:19.914Z";"Ordan, Dena";"";"2458522485";"";"";"2006";"";"";"";"";"other";"dtu_external|dtupub_external";"";"";"";"א/ב";"";"";"I-IX";"";"Lĕšonénu: a Journal for the Study of the Hebrew Language and Cognate Subjects / לשוננו: כתב-עת לחקר הלשון העברית והתחומים הסמוכים לה";"Lĕšonénu: a Journal for the Study of the Hebrew Language and Cognate Subjects / לשוננו: כתב-עת לחקר הלשון העברית והתחומים הסמוכים לה";"";"סח";"";"";"";"";"eng";"5d7d944ed9001d01b8967de3";"";"5d7d944ed9001d01b8967de3";"האקדמיה ללשון העברית";"jstor";"jstor";"תקצירים באנגלית / Summaries"
"Components with multiple failure modes may encounter imperfect preventive maintenance triggered by inspections during their two-stage failure. Employing delay-time concepts and accumulative age, a new imperfect-maintenance model for these components is presented under the assumptions that failure modes are independent of each other and all kinds of defects will be dealt with in each maintenance task. Reliability and cost models are derived. Their characteristics are analyzed in numerical simulations. The results show components with more failure modes and worse imperfect inspection maintenance will have lower reliability, lower expected cycle cost and higher average cost per unit time. With an increasing inspection interval, the cycle cost will monotonically decrease while the average cost per unit time may have a local minimum. If inspection maintenance is insufficient, the minimum of the average cost per unit time will disappear, as does the best inspection interval.";"dtupub";"";"2022-01-12T17:00:48.897Z";"Li, Xiufeng|He, Renyang|Yan, Zhiwei|Hu, Haijun|Cheng, Guangxu";"";"2564742535";"";"dtu";"2014";"";"10.1007/s13198-014-0306-6";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"4";"";"";"479-486";"";"International Journal of System Assurance Engineering and Management|International Journal of System Assurance Engineering and Management";"International Journal of System Assurance Engineering and Management";"09756809|000085|000006|000004|000000";"6";"";"Engineering|Engineering Economics, Organization, Logistics, Marketing|Quality Control, Reliability, Safety and Risk|Delay time|Imperfect maintenance|Multiple failure modes";"Delay time|Engineering|Engineering Economics, Organization, Logistics, Marketing|Imperfect maintenance|Multiple failure modes|Quality Control, Reliability, Safety and Risk";"Engineering|Engineering Economics, Organization, Logistics, Marketing|Quality Control, Reliability, Safety and Risk|Delay time|Imperfect maintenance|Multiple failure modes";"eng";"561f9807fe6cd6bf3c0003b2|60157d8bd9001d1fa2237b07|5cb80e95d9001d01a4e1902d";"";"60157d8bd9001d1fa2237b07";"Springer India";"springer|nature|crossref";"springer|nature|crossref";"A new imperfect maintenance model based on delay-time concepts for single components with multiple failure modes"
"Bipolar disorder is a complex and heterogeneous psychiatric condition that affects more than 2% of the population. The assessment and treatment of bipolar disorder can be a challenge for clinicians, given its clinical complexity and the rapidly changing treatment landscape with the growing range of treatment options that are becoming available for various phases of the illness. To help clinicians navigate the complexity involved in the assessment and management of bipolar disorder, the guidelines of the 2018 Canadian Network for Mood and Anxiety Treatments (CANMAT) and International Society for Bipolar Disorders (ISBD) synthesized the evidence on the efficacy, safety, and tolerability of treatments for bipolar disorder and translated it into first-, second-, and third‐line treatment recommendations. The main objective of this contribution is to provide clinicians with a summary of the 2018 CANMAT/ISBD guideline recommendations with the addition of any new evidence for the treatment of bipolar disorder across the lifespan.";"dtu|dtupub";"Department of Psychiatry, University of British Columbia, Vancouver, British Columbia, Canada.";"2024-05-03T00:09:53.136Z";"Keramatian, Kamyar|Chithra, Nellai K.|Yatham, Lakshmi N.";"";"2735933263";"";"dtu";"2024";"";"10.1176/appi.focus.20230009";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"4";"";"";"344-353";"";"Focus: Journal of Life Long Learning in Psychiatry|Focus: the Journal of Lifelong Learning in Psychiatry";"Focus: Journal of Life Long Learning in Psychiatry|Focus: the Journal of Lifelong Learning in Psychiatry";"15414094|000075|000021|000004|000000";"21";"";"Bipolar Disorder|Clinical Drug Studies|Evidence-Based Practice|Practice Guidelines";"Bipolar Disorder|Clinical Drug Studies|Evidence-Based Practice|Practice Guidelines";"Bipolar Disorder|Clinical Drug Studies|Evidence-Based Practice|Practice Guidelines";"eng";"66fc90c6d0522443d9c81698|66342b50b7aef5e7fcc41671";"";"66fc90c6d0522443d9c81698";"American Psychiatric Association";"pubmedc|pubmed";"pubmedc|pubmed";"The CANMAT and ISBD Guidelines for the Treatment of Bipolar Disorder: Summary and a 2023 Update of Evidence"
"";"dtu|dtupub";"";"2022-01-10T09:49:51.435Z";"Manjoro, Munyaradzi";"";"2432352737";"";"";"2006";"";"10.4314/uniswa-rjast.v8i2.4748";"";"";"article";"dtu_external|dtupub_external";"";"";"";"2";"";"";"";"";"Uniswa Research Journal of Agriculture, Science and Technology|Uniswa Research Journal of Agriculture, Science, and Technology";"Uniswa Research Journal of Agriculture, Science and Technology|Uniswa Research Journal of Agriculture, Science, and Technology";"10299645|000093|000008|000002|000000";"8";"";"";"";"";"und";"5d053b08d9001d394c527bc6";"";"5d053b08d9001d394c527bc6";"";"crossref";"crossref";"Farmers' perception of soil erosion and adoption of introduced soil conservation practices in South Eastern Zimbabwe"
