"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub";"";"2022-01-04T11:53:02.319Z";"Okwakol, Mary J. N.";"";"2455011167";"";"";"1992";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"31";"";"";"111-113";"";"Nomadic Peoples|Nomadic Peoples|Nomad People";"Nomad People|Nomadic Peoples";"08227942|000107|000000|000031|000000";"";"";"";"";"";"eng";"5d7c03d9d9001d01b85892a8";"";"5d7c03d9d9001d01b85892a8";"Commission on Nomadic Peoples (of the International Union of Anthropological and Ethnological Sciences)";"jstor";"jstor";"The Importance of Termites in Rangelands"
"The efficacy of triple drug therapy for HIV-1 infection encourages its early use to prevent damage to the immune system. We monitored the effects of such therapy on 12 patients with 14–75-mo histories of minimal disease, i.e., CD4+ counts constantly >500/μl and little or no lymph node enlargement. In this way, we could first determine the extent of viral replication and immunoarchitectural changes in unenlarged nodes early in disease, and second follow the response to triple therapy in plasma and lymphoid tissue in tandem. As is known for lymph nodes with more advanced disease, the germinal centers showed productively infected T cells, i.e., CD4+CD1a−CD68− cells labeling intensely for HIV-1 RNA after in situ hybridization. The unenlarged nodes also showed extensive HIV-1 RNA retention on a well-preserved, follicular dendritic cell (FDC) network, and the follicles were abnormal. There were numerous CD8+ cells, many expressing TIA-1 granule antigen. Also, in contrast to normal follicles, CD4+ T cell proliferation was active, with marked increases in the number of cycling, Ki-67+CD4+CD45R0+ cells. After 28 d and 3 mo of therapy, productively infected T cells decreased dramatically and often were not apparent. The labeling of the FDC network for viral RNA also decreased, but not for gag protein. We conclude that HIV-1 replicates and accumulates in lymphoid organs before damage of the immune system, that at this stage of disease de novo production of T cells occurs in the lymphoid tissue, and that the infection is sensitive to triple drug therapy in both plasma and lymph nodes.";"dtu|dtupub|third_party";"From the";"2022-01-06T20:38:56.405Z";"Tenner-Racz, Klara|Stellbrink, Hans-Jürgen|van Lunzen, Jan|Schneider, Claus|Jacobs, Jan-Peter|Raschdorff, Birgit|Großschupff, Gudrun|Steinman, Ralph M.|Racz, Paul";"";"2604063257";"tdm_oa";"dtu";"1998";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"6";"";"";"949-959";"";"Journal of Experimental Medicine|Journal of Experimental Medicine|J Exp Med|J. Exp. Med|Jem|Journal of Experimental Medicine";"J Exp Med|J. Exp. Med|Jem|Journal of Experimental Medicine";"00221007|000101|000187|000006|000000";"187";"";"";"";"";"und";"56c01870204490a33b0e1acd";"";"56c01870204490a33b0e1acd";"The Rockefeller University Press";"pubmedc";"pubmedc";"The Unenlarged Lymph Nodes of HIV-1–infected, Asymptomatic Patients with High CD4 T Cell Counts Are Sites for Virus Replication and CD4 T Cell Proliferation. The Impact of Highly Active Antiretroviral Therapy"
"Photocathode RF guns depend on mode locked laser systems to produce an electron beam at a given phase of the RF. In general, the laser pulse is less than /spl sigma//sub 2/=10/spl deg/ of the RF phase in length and the required stability is of the order of /spl Delta//spl phi/=1/spl deg/. At 90 GHz (W-band), these requirements correspond to /spl sigma//sub z/=333 fsec and /spl Delta//spl phi/=33 fsec. A laser system with pulse lengths in the fsec regime is commercially available, the timing stability is a major concern. We propose a multi-cell W-band photoinjector that does not require a mode locked laser system, thereby eliminating the stability requirements at W-band.";"dtupub";"Ist. Nazionale di Fisica Nucl., Milan, Italy";"2022-01-04T08:57:54.639Z";"Palmer, D.T.|Hogan, M.J.|Ferrario, M.|Serafini, L.";"";"2520372485";"";"dtu";"1999";"Proceedings of the 1999 Particle Accelerator Conference";"10.1109/PAC.1999.794340";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"0780355733|9780780355736";"";"";"";"1997,1998,1999|1997-1999 vol.3";"";"Proceedings of the 1999 Particle Accelerator Conference (cat. No.99ch36366)";"Proceedings of the 1999 Particle Accelerator Conference (cat. No.99ch36366)";"";"3";"";"Cathodes|Current density|Electron beams|Electron emission|Laser mode locking|Laser stability|Optical pulses|Radio frequency|Surface emitting lasers|Undulators|accelerator RF systems|electron guns|electron sources|particle beam injection|photocathodes|90 GHz|multicell W-band photoinjector|photocathode RF guns|timing stability";"90 GHz|Cathodes|Current density|Electron beams|Electron emission|Laser mode locking|Laser stability|Optical pulses|Radio frequency|Surface emitting lasers|Undulators|accelerator RF systems|electron guns|electron sources|multicell W-band photoinjector|particle beam injection|photocathode RF guns|photocathodes|timing stability";"Cathodes|Current density|Electron beams|Electron emission|Laser mode locking|Laser stability|Optical pulses|Radio frequency|Surface emitting lasers|Undulators|accelerator RF systems|electron guns|electron sources|particle beam injection|photocathodes|90 GHz|multicell W-band photoinjector|photocathode RF guns|timing stability";"eng";"569edf97a409e89e59087764";"";"569edf97a409e89e59087764";"";"iel";"iel";"A 90 GHz photoinjector"
"This paper describes the performance of a rural solar cooker designed, analysed and fabricated at Indian Institute of Technology Delhi (India). The major requirements of such a cooker are listed and the basic specifications are outlined in respect of rural scene, the main emphasis being on the materials and technology easily available in rural parts of the country. The cooker comprises a shallow earthen trough having grooves on all the inside energy-absorbing surfaces which are black-painted. The trough top is fitted with double glazing. The whole contrivance is buried in the ground. The results of such a system are compared with those of a similar system with insulation inserted between the earth and the trough. It is found that this economic cooker is quite adequate for cooking various South Asian dishes but is certainly amenable to improvement with extra insulation and other modifications. The use of this system as a hot box is also investigated..";"dtu|dtupub";"Centre for Energy Studies Indian Institute of Technology Hauz Khas, New Delhi 110 016 India";"2022-01-06T20:41:14.665Z";"MISHRA, R.S.";"";"2608117667";"";"dtu";"1986";"";"10.1016/B978-0-08-033177-5.50044-2";"";"";"article";"dtu|dtu_electronic|dtu_printed|dtupub_printed";"";"";"0080331777|1322263957|1483294110|9780080331775|9781322263953|9781483294117";"";"";"";"187-196";"";"Intersol 85";"Intersol 85";"";"";"";"";"";"";"eng";"5fd386b8d9001d01d65bd54b";"";"5fd386b8d9001d01d65bd54b";"";"elsevier";"elsevier";"THERMAL PERFORMANCE OF RURAL SOLAR COOKER"
"We studied children with nystagmus who also had anomalous head postures and strabismus to determine the etiology of the conditions and present a diagnostic clinical algorithm. The patients for this study were among the 560 patients evaluated in the ocular motor neurophysiology laboratory between the years 1991 and 1997. Clinical characteristics, infrared oculography data, and medical and surgical treatments were entered into a database for analysis. Oculography was performed on all patients according to a standard protocol, and data were stored and analyzed off-line. Etiology of anomalous head posture was determined with both clinical and oculography information. Thirty-seven children are the subjects of this report. The etiology of anomalous head posture was a ""gaze null"" due to congenital nystagmus in 23 (62%) patients, an ""adduction null"" due to manifest latent nystagmus in 12 (32%) patients, spasmus nutans in 1 (3%) patient, and strabismus in 1 (3%) patient. The patients' ages ranged from 9 months to 12 years and averaged 4.4 years. Sixty-nine percent were male patients. Nineteen (63%) of 30 patients had abnormal recognition (linear optotype) acuity in at least 1 eye on monocular cover; the recognition remained abnormal in 5 (17%) of 30 patients under binocular conditions. Thirty percent of patients had amblyopia, 16% had some structural disease of the eyes, 22% had some systemic syndrome or abnormality, 57% had a significant refractive error, and 27% had some ability to fuse. The major etiology for anomalous head posture in these patients was to adopt a gaze null due to congenital nystagmus (62% of patients) regardless of the direction of their anomalous head posture or type of strabismus. Moving the fixing eye as the first step for the anomalous head posture, combined with moving the nonfixing eye for the resulting strabismus may help treat these patients.";"dtupub";"Laboratory of Sensorimotor Research and the National Eye Institute, the National Institutes of Health, Bethesda, Maryland 20892, USA. rwh@lsr.nie.nih.gov";"2022-01-08T06:28:37.234Z";"Hertle, R W|Zhu, X";"";"2548918385";"";"dtu";"2000";"";"10.1016/s1091-8531(00)90008-9";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"1";"";"";"25-32";"";"Journal of Aapos|Journal of Aapos|J Aapos|American Association for Pediatric Ophthalmology and Strabismus Journal|J Aapos|J. Aapos|Journal of American Association for Pediatric Ophthalmology and Strabismus";"American Association for Pediatric Ophthalmology and Strabismus Journal|J Aapos|J. Aapos|Journal of Aapos|Journal of American Association for Pediatric Ophthalmology and Strabismus";"10918531|000099|000004|000001|000000";"4";"";"Algorithms|Child|Child, Preschool|Diagnosis, Differential|Electrooculography|Eye Movements|Female|Humans|Infant|Male|Oculomotor Muscles|Posture|Retrospective Studies|Strabismus|Ocular Motility Disorders|Head Movements|Nystagmus, Congenital";"Algorithms|Child|Child, Preschool|Diagnosis, Differential|Electrooculography|Eye Movements|Female|Head Movements|Humans|Infant|Male|Nystagmus, Congenital|Ocular Motility Disorders|Oculomotor Muscles|Posture|Retrospective Studies|Strabismus";"Algorithms|Child|Child, Preschool|Diagnosis, Differential|Electrooculography|Eye Movements|Female|Humans|Infant|Male|Oculomotor Muscles|Posture|Retrospective Studies|Strabismus|Ocular Motility Disorders|Head Movements|Nystagmus, Congenital";"eng";"54b6987125bab9230a25fd23|5c5d73f5d9001d01b4504f50|549146b5bde7fcd94f5aaef5";"";"54b6987125bab9230a25fd23";"";"pubmed|crossref|elsevier";"pubmed|crossref|elsevier";"Oculographic and clinical characterization of thirty-seven children with anomalous head postures, nystagmus, and strabismus: the basis of a clinical algorithm"
"Opening of the epoxide ring of methyl 3,3′-anhydro-2-benzamido-4,6-O-benzylidene-2-deoxy-3-C-(hydroxymethyl)-α-D-allopyranoside (1) with sodium iodide, in the presence of acetic anhydride and p-toluenesulfonic acid, gave methyl 3-O-acetyl-2-benzamido-4,6-O-benzylidene-2-deoxy-3-C-(iodomethyl)-α-D-allopyranoside (2). Reduction of 2 with powdered zinc in buffered N,N-dimethylformamide gave methyl 2-benzamido-4,6-O-benzylidene-2,3-dideoxy-3-C-methylene-α-D-ribo-hexopyranoside (3) in 92% yield. Treatment of 1 with zinc in acetic acid containing sodium iodide afforded 3 directly in 90% yield. Hydroboration-oxidation of 3 gave a mixture of methyl 2-benzamido-4,6-O-benzylidene-2-deoxy-3-C-methyl-α-D-glucopyranoside (6), and the corresponding 3-deoxy-3-C-(hydroxymethyl) derivatives (4). Chromatographic separation of the isomers afforded one of the 3-deoxy-3-C-(hydroxymethyl) 3-epimers as a pure oil, and 6 as an impure oil. Acetylation of the former with acetic anhydride in pyridine gave the 3-deoxy-3C-(acetoxymethyl) derivative (5), and acetylation of 6 with acetic anhydride containing p-toluenesulfonic acid gave crystalline methyl 3-O-acetyl-2-benzamido-4,6-O-benzylidene-2-deoxy-3-C-methyl-α-D-glucopyranoside (7).";"dtupub";"Life Sciences Division, Atomic Board,Pretoria South Africa";"2022-01-07T18:55:57.787Z";"Jordaan, Johannes H.|Smedley, Sally";"";"70791775";"";"dtu";"1970";"";"10.1016/S0008-6215(00)80354-7";"";"";"article";"dtu|dtu_electronic|dtu_printed|dtupub_printed";"";"";"";"18";"";"";"303-309";"";"Carbohydrate Research|Carbohy Res|Carbohyd Res|Carbohydr Res|Carbohydr. Res|Cr";"Carbohy Res|Carbohyd Res|Carbohydr Res|Carbohydr. Res|Carbohydrate Research|Cr";"00086215|000129|000018|000018|000000";"18";"";"";"";"";"eng";"5cb614aad9001d01a495aa37|5343760fd14f76e67a324621";"";"5343760fd14f76e67a324621";"";"crossref|elsevier";"crossref|elsevier";"Synthesis and hydroboration of a 3-C-methylene derivative of 2-amino-2-deoxy-D-glucose"
"";"dtupub";"";"2022-01-08T09:11:36.881Z";"Kapitulnik, A.|Lim, K. C.|Casalnuovo, S. A.|Heeger, A. J.";"";"2377619509";"";"dtu";"1986";"";"10.1021/ma00157a033";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"3";"";"";"676-681";"";"Macromolecules|Macromolecules|Macromolecules|Macromolec";"Macromolec|Macromolecules";"00249297|000113|000019|000003|000000";"19";"";"";"";"";"eng";"5caf6d6bd9001d027b80dd8c";"";"5caf6d6bd9001d027b80dd8c";"";"crossref";"crossref";"Elasticity of poly(diacetylene) gels: measurements by electric field coupling"
"";"dtupub";"Department of Chemistry, Technion — Israel Institute of Technology, Haifa 32000, Israel";"2022-01-07T10:57:08.074Z";"Cais, M|Shimoni, M";"";"2609394245";"";"dtu";"1981";"";"10.1177/000456328101800601";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"6";"";"";"317-23|317-323";"";"Annals of Clinical Biochemistry|Annals of Clinical Biochemistry|Ann Clin Biochem|Ann Clin Bi|Ann Clin Biochem|Ann. Clin. Biochem";"Ann Clin Bi|Ann Clin Biochem|Ann. Clin. Biochem|Annals of Clinical Biochemistry";"00045632|000118|000018|000000|000006";"18";"";"Chemical Fractionation|Digoxin|Isomerism|Methyl n-Butyl Ketone|Radioimmunoassay|Solvents|Thyroxine|Toluene|methyl isobutyl ketone";"Chemical Fractionation|Digoxin|Isomerism|Methyl n-Butyl Ketone|Radioimmunoassay|Solvents|Thyroxine|Toluene|methyl isobutyl ketone";"Chemical Fractionation|Digoxin|Isomerism|Methyl n-Butyl Ketone|Radioimmunoassay|Solvents|Thyroxine|Toluene|methyl isobutyl ketone";"eng";"5d0563aad9001d394c6d4805|54b5dc84e1120002275d14c5";"";"54b5dc84e1120002275d14c5";"";"crossref|pubmed";"crossref|pubmed";"A feasible solvent separation system for immunoassays"
"A deadlock is a special form of blocking that occurs when two or more transactions each have locks that the other needs. Since neither transaction can release their locks until the transaction is complete, SQL Server is forced to roll back one of the transactions. An error is returned naming the rolled-back transaction as a deadlock victim. This is fundamentally a performance problem, but one that is exacerbated by the need to roll back the transaction and then resubmit the query for processing a second time. Dealing with deadlocks can be challenging.";"dtu|dtupub";"";"2022-11-10T01:14:10.665Z";"Fritchey, Grant";"";"2716655022";"";"dtu";"2022";"";"10.1007/978-1-4842-8891-7_17";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"1484288904|1484288912|9781484288900|9781484288917";"";"";"";"515-536";"";"Sql Server 2022 Query Performance Tuning";"Sql Server 2022 Query Performance Tuning";"";"";"";"";"";"";"eng";"636c5031fd763f2a4b63001b";"";"636c5031fd763f2a4b63001b";"Apress";"nature";"nature";"Causes and Solutions For Deadlocks"
"This chapter develops ESG-valued option pricing to reflect both the financial and ESG worth of the underlying asset. In contrast to Chap. 12, this chapter develops the theory of ESG-valued option pricing using binomial trees employing discrete (rather than continuous) ESG-valued returns. Call option prices are developed using different domestic REIT tangent portfolios as the underlying and their values compared under changes of the ESG affinity parameter. Standard implied volatility surfaces are also derived from the computed call option prices and examined under changing values of the affinity parameter. The discrete option pricing framework enables the incorporation of microeconomic features such as the presence of informed traders, and assessment of option trader views on spot market direction.";"dtupub";"";"2022-11-10T01:14:14.489Z";"Lindquist, W. Brent|Rachev, Svetlozar T.|Hu, Yuan|Shirvani, Abootaleb";"";"2716655132";"";"";"2022";"";"10.1007/978-3-031-15286-3_14";"";"";"article";"dtu_external|dtupub_external";"";"";"3031152859|3031152867|9783031152856|9783031152863";"";"";"";"247-258";"";"Advanced Reit Portfolio Optimization";"Advanced Reit Portfolio Optimization";"";"";"";"";"";"";"eng";"636c5032fb79cf2a4b49ea4f";"";"636c5032fb79cf2a4b49ea4f";"Springer International Publishing";"nature";"nature";"Inclusion of ESG Ratings in Option Pricing"
