"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub";"";"2022-01-07T00:50:23.921Z";"Mitrofanov, E I";"";"101444182";"";"";"1965";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"4";"";"";"38-41";"";"Eksperimental'naia Khirurgiia I Anesteziologiia|Eksperimental'naia Khirurgiia I Anesteziologiia|Eksp Khir Anesteziol|Eksp Khir Anesteziol";"Eksp Khir Anesteziol|Eksperimental'naia Khirurgiia I Anesteziologiia";"00133329|000134|000010|000004|000000";"10";"";"Animals|Dogs|Portography";"Animals|Dogs|Portography";"Animals|Dogs|Portography";"rus";"54b561ebe11200022722519e";"";"54b561ebe11200022722519e";"";"pubmed";"pubmed";"Transcutaneous splenoportography in dogs"
"In this paper, I take a critical stance on the emerging field of nanoethics. After an introductory section, “Conceptual Foundations of Nanotechnology” considers the conceptual foundations of nanotechnology, arguing that nanoethics can only be as coherent as nanotechnology itself and then discussing concerns with this latter concept; the conceptual foundations of nanoethics are then explicitly addressed in “Conceptual Foundations of Nanoethics”. “Issues in Nanoethics” considers ethical issues that will be raised through nanotechnology and, in “What’s New?”, it is argued that none of these issues is unique to nanotechnology. In “It’s a Revolution!”, I express skepticism about arguments which hold that, while the issues themselves might not be unique, they nevertheless are instantiated to such a degree that extant moral frameworks will be ill-equipped to handle them. In “What’s Different?”, I draw plausible distinctions between nanoethics and other applied ethics, arguing that these latter might well identify unique moral issues and, as such, distinguish themselves from nanoethics. Finally, in “What Now?”, I explore the conclusions of this result, ultimately arguing that, while nanoethics may fail to identify novel ethical concerns, it is at least the case that nanotechnology is deserving of ethical attention, if not a new associative applied ethic.";"dtupub";"";"2022-01-05T13:50:07.282Z";"Allhoff, Fritz";"";"2569687072";"";"dtu";"2007";"";"10.1007/s11569-007-0018-3";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"3";"";"";"185-210";"";"Nanoethics|Nanoethics|Nanoethics";"Nanoethics";"18714757|000092|000001|000003|000000";"1";"";"Ethics|Nanotechnology|Philosophy|Philosophy of Science|Philosophy of Technology|Nanoethics|Nanothechnology|Revolution";"Ethics|Nanoethics|Nanotechnology|Nanothechnology|Philosophy|Philosophy of Science|Philosophy of Technology|Revolution";"Ethics|Nanotechnology|Philosophy|Philosophy of Science|Philosophy of Technology|Nanoethics|Nanothechnology|Revolution";"eng";"5c5ad4c8d9001d01e848c31e|54805dede8d377aa4b027f54";"";"54805dede8d377aa4b027f54";"Springer Netherlands";"crossref|springer";"crossref|springer";"On the Autonomy and Justification of Nanoethics"
"";"dtupub";"";"2022-01-05T05:26:13.134Z";"Karpf, Ted|Ferguson, Todd|Swift, Robin|V. Lazarus, Jeffrey";"";"2289154982";"";"";"2008";"";"10.1057/9780230595217";"";"";"article";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"Political and International Studies Collection 2008";"Political and International Studies Collection 2008";"";"";"";"";"";"";"und";"564da57ee3bf4f3226084170";"";"564da57ee3bf4f3226084170";"Palgrave Macmillan";"nature";"nature";"Restoring Hope"
"";"dtupub";"President, SKP Associates 160 Fifth Avenue New York, NY 10010 USA";"2022-01-06T21:41:57.301Z";"Paul, Sandra K.";"";"87696187";"";"dtu";"1988";"";"10.1016/0364-6408(88)90075-0";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"12";"";"";"235-238";"";"Library Acquisitions|Library Acquisitions|Library Acquisitions Practice Theory";"Library Acquisitions|Library Acquisitions Practice Theory";"03646408|000111|000012|000012|000000";"12";"";"";"";"";"eng";"532ccfbb71e57266251b14f8|5cadcd9cd9001d01a40bc61a";"";"532ccfbb71e57266251b14f8";"";"elsevier|crossref";"elsevier|crossref";"The future of standards"
"";"dtupub";"";"2023-04-25T00:43:46.031Z";"Szostak, Bérangère L.|Boughzala, Yasmine";"";"2610361807";"";"dtu";"2020";"";"10.3917/jie.034.0169";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1";"";"";"169-195";"";"Journal of Innovation Economics and Management|Journal of Innovation Economics Et Management";"Journal of Innovation Economics Et Management|Journal of Innovation Economics and Management";"20325355|000079|000034|000001|000000";"n° 34";"";"";"";"";"und";"5fe5dd4ed9001d01b129aa5a";"";"5fe5dd4ed9001d01b129aa5a";"De Boeck Supérieur";"crossref";"crossref";"The Role of Design Thinking in Corporate Social Responsibility (CSR) Strategy and Its Influence on Innovation"
"Theoretisch und experimentell wurde wahrscheinlich gemacht, daß eine kritische Mindestzellzahl potentieller Krebszellen zur Entwicklung eines Tumors notwendig ist. Durch Bestimmung der Zellzahl pro Flächeneinheit bei 47 Fällen typischer Malignitätsstufen des Plattenepithels, teilweise am gleichen Patienten, wurde versucht, diese Frage bei Entstehung des menschlichen Spontantumors an der Portio uteri zu klären. Es ergab sich ein kontinuierlicher Anstieg der Zelldichte vom normalen über das abnorme und unruhige bis zum atypischen Plattenepithel (Oberflächencarcinom = Carcinoma in situ). Kurz vor erfolgender infiltration wurde das Maximum, die “kritische Zellzahl” erreicht, und zwar in den Bezirken, von wo offensichtlich malignes Wachstum ausgeht. Dagegen zeigte das manifeste Collumcarcinom dann wieder eine annähernd normale Zelldichte. Die Ereichung der notwendigen Zellzahl erfordert Zeit, die Latenzzeit des Oberflächen-carcinoms, bis zur Krebsentstehung.";"dtu|dtupub";"";"2022-01-05T07:20:38.435Z";"Hillemanns, H. G.|Rha, K.";"";"2534498297";"";"dtu";"1961";"";"10.1007/BF00525137";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"3";"";"";"245-252";"";"Zeitschrift Für Krebsforschung|Journal of Cancer Research and Clinical Oncology|J Canc Res|J Cancer Res Clin|J Cancer Res Clin Oncol|J. Cancer Res. Clin. Oncol|Journal of Cancer Research and Clinical Oncology";"J Canc Res|J Cancer Res Clin|J Cancer Res Clin Oncol|J. Cancer Res. Clin. Oncol|Journal of Cancer Research and Clinical Oncology|Zeitschrift Für Krebsforschung";"01715216|000138|000064|000003|000000";"64";"";"Cancer Research|Medicine & Public Health|Oncology";"Cancer Research|Medicine & Public Health|Oncology";"Cancer Research|Medicine & Public Health|Oncology";"ger";"600c5003d9001d019614088f|5c1f79e9d9001d01a3207805|548573628e2f7c505801fca6";"";"600c5003d9001d019614088f";"Springer-Verlag";"nature|crossref|springer";"nature|crossref|springer";"Quantitative Untersuchungen über den Beginn bösartigen Wachstums an der Portio uteri"
"";"dtu|dtupub";"";"2022-01-03T16:52:58.762Z";"Bircher, J L";"";"191467017";"";"";"1978";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"";"";"";"1-13";"";"Reconstruction Surgery and Traumatology|Reconstruction Surgery and Traumatology|Reconstr Surg Traumatol|Recons Surg|Reconstr Surg Traumatol|Reconstruction Surgery and Traumatology";"Recons Surg|Reconstr Surg Traumatol|Reconstruction Surgery and Traumatology";"00800260|000121|000016|000000|000000";"16";"";"Fractures, Bone|Fractures, Ununited|Humans|Pseudarthrosis|Reflex Sympathetic Dystrophy";"Fractures, Bone|Fractures, Ununited|Humans|Pseudarthrosis|Reflex Sympathetic Dystrophy";"Fractures, Bone|Fractures, Ununited|Humans|Pseudarthrosis|Reflex Sympathetic Dystrophy";"eng";"54b5c963e112000227500095";"";"54b5c963e112000227500095";"S. Karger";"pubmed";"pubmed";"Complications following fractures"
"";"dtu|dtupub";"";"2022-01-06T18:57:27.318Z";"Duckett, John W.";"";"2423520407";"";"dtu";"1996";"";"10.1097/00005392-199608001-00079";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"834-835";"";"Journal of Urology|Journal of Urology|Journal of Urology|J Urol|J Urology|J. Urol|Journal of Urology|Journal of Urology (ovid)";"J Urol|J Urology|J. Urol|Journal of Urology|Journal of Urology (ovid)";"00225347|000103|000000|000000|000000";"";"";"";"";"";"eng";"5c139c94d9001d01cb088f71";"";"5c139c94d9001d01cb088f71";"";"crossref";"crossref";"Editorial Comment"
"Chemical-mechanical polishing (CMP) characteristics of mixed abrasive slurry (MAS) were studied which was retreated by adding of Ceria (CeO2) abrasives within 1:10 diluted silica slurry (DSS). The slurry was designed for optimal performance which produces reasonable removal rate, acceptable polishing selectivity with respect to underlying layer, low surface defects after polishing, and good slurry stability. The modified abrasives in MAS are evaluated with respect to their particle size distribution, surface morphology, and CMP performances such as removal rate and non-uniformity. As an experimental result, we could obtain successful slurry characteristics compared with traditional silica slurry in the viewpoint of removal rate and non-uniformity.";"dtupub";"";"2022-01-03T22:56:32.792Z";"Lee, Youngkyun|Seo, Yong-Jin|Jeong, Haedo";"";"2578884767";"";"dtu";"2012";"";"10.1007/s13391-012-2056-4";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"5";"";"";"523-528";"";"Electronic Materials Letters|Electronic Materials Letters|Electron Mater Lett|Electron. Mater. Lett";"Electron Mater Lett|Electron. Mater. Lett|Electronic Materials Letters";"17388090|000087|000008|000005|000000";"8";"";"chemical mechanical polishing (CMP)|Ceria (CeO2)|single abrasive slurry (SAS)|mixed abrasive slurry (MAS)|diluted silica slurry (DSS)|removal rates|non-uniformity|Characterization and Evaluation of Materials|Condensed Matter Physics|Material Science|Nanotechnology|Nanotechnology and Microengineering|Optical and Electronic Materials|SC5";"Ceria (CeO2)|Characterization and Evaluation of Materials|Condensed Matter Physics|Material Science|Nanotechnology|Nanotechnology and Microengineering|Optical and Electronic Materials|SC5|chemical mechanical polishing (CMP)|diluted silica slurry (DSS)|mixed abrasive slurry (MAS)|non-uniformity|removal rates|single abrasive slurry (SAS)";"chemical mechanical polishing (CMP)|Ceria (CeO2)|single abrasive slurry (SAS)|mixed abrasive slurry (MAS)|diluted silica slurry (DSS)|removal rates|non-uniformity|Characterization and Evaluation of Materials|Condensed Matter Physics|Material Science|Nanotechnology|Nanotechnology and Microengineering|Optical and Electronic Materials|SC5";"eng";"6016cf3fd9001d1fa2254037|5cb77529d9001d01a4cbc5d0|548117680b2ed09c152e2597";"";"6016cf3fd9001d1fa2254037";"The Korean Institute of Metals and Materials";"nature|crossref|springer";"nature|crossref|springer";"Evaluation of oxide-chemical mechanical polishing characteristics using ceria-mixed abrasive slurry"
"";"dtupub";"";"2022-01-09T20:18:26.869Z";"";"";"246256687";"";"dtu";"2000";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"12";"";"";"2695-2696|2695-6";"";"American Family Physician|American Family Physician|Am Fam Physician|Am Fam Phys|Am Fam Physician|Am. Fam. Physician|Amer Fam Physician";"Am Fam Phys|Am Fam Physician|Am. Fam. Physician|Amer Fam Physician|American Family Physician";"0002838x|000099|000062|000012|000000";"62";"";"Administration, Inhalation|Family Practice|Humans|Patient Education as Topic";"Administration, Inhalation|Family Practice|Humans|Patient Education as Topic";"Administration, Inhalation|Family Practice|Humans|Patient Education as Topic";"eng";"54b6a28625bab9230a2918d6";"";"54b6a28625bab9230a2918d6";"";"pubmed";"pubmed";"Information from your family doctor. Nasal sprays: how to use them   correctly"
