"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub";"";"2022-01-04T12:31:22.213Z";"";"";"2455029670";"";"";"1881";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"Lse Selected Pamphlets";"Lse Selected Pamphlets";"";"";"";"";"";"";"eng";"5d7c079fd9001d01b8590af1";"";"5d7c079fd9001d01b8590af1";"[No publisher name given]";"jstor";"jstor";"The Irish crisis: a short speech against coercion, delivered before the Brixton and Herne Hill Liberal Association"
"";"dtu|dtupub";"";"2022-01-07T03:12:55.574Z";"Mossman, Lynn S.";"";"2281687318";"";"";"1988";"";"10.1080/10567224.1988.11488068";"";"";"article";"dtu_external|dtupub_external";"";"";"";"4";"";"";"368-368";"";"Religion and Public Education|Religion and Public Education|Religion and Public Education|Religion and Public Education";"Religion and Public Education";"10567224|000111|000015|000004|000000";"15";"";"";"";"";"eng";"5cb3578fd9001d01c5330cea";"";"5cb3578fd9001d01c5330cea";"";"crossref";"crossref";"Haiku"
"";"dtu|dtupub";"";"2022-01-05T00:44:12.884Z";"";"";"2586673850";"";"dtu";"2018";"";"10.1016/j.srt.2019.03.014";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"15-37";"";"Space Research Today|Space Res. Today";"Space Res. Today|Space Research Today";"17529298|000081|000204|000000|000000";"204";"";"";"";"";"eng";"5cb1db31d9001d01cb589c25";"";"5cb1db31d9001d01cb589c25";"";"elsevier";"elsevier";"Reports from Pasadena"
"";"dtu|dtupub";"";"2022-01-05T23:19:22.432Z";"Botto, Oscar";"";"2477184647";"";"";"1974";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"1/2";"";"";"181-182";"";"East and West|East and West|East and West";"East and West";"00128376|000125|000024|000001|000000";"24";"";"";"";"";"eng";"5d7e34c9d9001d01b8c2ec46";"";"5d7e34c9d9001d01b8c2ec46";"Istituto Italiano per il Medio ed Estremo Oriente";"jstor";"jstor";"India in the Vedic Age (A History of Aryan Expansion in India)"
"Decimal X &#x00D7; Y multiplication is a complex operation, where intermediate partial products (IPPs) are commonly selected from a set of precomputed radix-10 X multiples. Some works require only [0, 5] &#x00D7; X via recoding digits of Y to one-hot representation of signed digits in [-5,5]. This reduces the selection logic at the cost of one extra IPP. Two's complement signed-digit (TCSD) encoding is often used to represent IPPs, where dynamic negation (via one xor per bit of X multiples) is required for the recoded digits of Y in [-5, -1]. In this paper, despite generation of 17 IPPs, for 16-digit operands, we manage to start the partial product reduction (PPR) with 16 IPPs that enhance the VLSI regularity. Moreover, we save 75% of negating xors via representing precomputed multiples by sign-magnitude signed-digit (SMSD) encoding. For the first-level PPR, we devise an efficient adder, with two SMSD input numbers, whose sum is represented with TCSD encoding. Thereafter, multilevel TCSD 2:1 reduction leads to two TCSD accumulated partial products, which collectively undergo a special early initiated conversion scheme to get at the final binary-coded decimal product. As such, a VLSI implementation of 16 &#x00D7; 16-digit parallel decimal multiplier is synthesized, where evaluations show some performance improvement over previous relevant designs.";"dtupub";"Dept. of Electr. Eng. & Inf. Technol., Iranian Res. Organ. for Sci. & Technol., Tehran, Iran|Dept. of Comput. Sci. & Eng., Shahid Beheshti Univ., Tehran, Iran";"2022-01-04T05:45:40.517Z";"Gorgin, Saeid|Jaberipur, Ghassem";"";"2307015411";"";"dtu";"2017";"";"10.1109/TVLSI.2016.2579667";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"1";"";"";"1-13|75-86";"";"Ieee Transactions on Very Large Scale Integration (vlsi) Systems|Ieee Transactions on Very Large Scale Integration (vlsi) Systems|Ieee Trans. Vlsi Syst|Ieee T Vlsi Syst|Ieee Trans Very Large Scale I|Ieee Trans Very Large Scale Integr Vlsi Syst|Ieee Trans. Very Large Scale Integr. (vlsi) Syst|Ieee Transactions on Very Large Scale Integration|Ieee Transactions on Very Large Scale Integration Systems|Ieee Vlsi|Very Large Scale Integration|Very Large Scale Integration (vlsi) Systems, Ieee Transactions on";"Ieee T Vlsi Syst|Ieee Trans Very Large Scale I|Ieee Trans Very Large Scale Integr Vlsi Syst|Ieee Trans. Very Large Scale Integr. (vlsi) Syst|Ieee Trans. Vlsi Syst|Ieee Transactions on Very Large Scale Integration|Ieee Transactions on Very Large Scale Integration (vlsi) Systems|Ieee Transactions on Very Large Scale Integration Systems|Ieee Vlsi|Very Large Scale Integration|Very Large Scale Integration (vlsi) Systems, Ieee Transactions on";"10638210|000082|000025|000001|000000";"25";"";"Adders|Encoding|Field programmable gate arrays|Logic gates|Multiplexing|Transforms|Very large scale integration|Radix-10 multiplier|VLSI design|redundant representation|sign-magnitude signed digits (SMSDs)|VLSI|adders|digital arithmetic|encoding|integrated circuit design|multiplying circuits|16-digit operands|VLSI realization|VLSI regularity|adder|binary-coded decimal product|decimal multiplication|dynamic negation|intermediate partial products|one-hot representation|partial product reduction|precomputed radix-10 multiples|selection logic|sign-magnitude signed-digit encoding|two's complement signed-digit encoding";"16-digit operands|Adders|Encoding|Field programmable gate arrays|Logic gates|Multiplexing|Radix-10 multiplier|Transforms|VLSI|VLSI design|VLSI realization|VLSI regularity|Very large scale integration|adder|adders|binary-coded decimal product|decimal multiplication|digital arithmetic|dynamic negation|encoding|integrated circuit design|intermediate partial products|multiplying circuits|one-hot representation|partial product reduction|precomputed radix-10 multiples|redundant representation|selection logic|sign-magnitude signed digits (SMSDs)|sign-magnitude signed-digit encoding|two's complement signed-digit encoding";"Adders|Encoding|Field programmable gate arrays|Logic gates|Multiplexing|Transforms|Very large scale integration|Radix-10 multiplier|VLSI design|redundant representation|sign-magnitude signed digits (SMSDs)|VLSI|adders|digital arithmetic|encoding|integrated circuit design|multiplying circuits|16-digit operands|VLSI realization|VLSI regularity|adder|binary-coded decimal product|decimal multiplication|dynamic negation|intermediate partial products|one-hot representation|partial product reduction|precomputed radix-10 multiples|selection logic|sign-magnitude signed-digit encoding|two's complement signed-digit encoding";"eng";"58664dfc0dd9f91a5f002568";"";"58664dfc0dd9f91a5f002568";"IEEE";"iel";"iel";"Sign-Magnitude Encoding for Efficient VLSI Realization of Decimal Multiplication"
"";"dtu|dtupub";"Jules Bordet Institute, Brussels, Belgium;|Lank Center for Genitourinary Oncology, Dana-Farber Cancer Institute, Boston, MA;|Center for Oncological Research (CORE)-Campus Sint-Augustinus-University of Antwerp, Antwerpen, Belgium;|Faculteit Geneeskunde KU Leuven Faculty of Medicine, Leuven, Belgium;|Katholieke Universiteit Leuven, Leuven, Belgium;|Hopital Erasme, Brussels, Belgium;|Medical Oncology Clinic, Institut Jules Bordet, Université Libre de Bruxelles, Brussels, Belgium;|Institut Jules Bordet, Bruxelles, Belgium;|Institut Jules Bordet, Brussels, Belgium;|Erasme Hospital, University Clinics of Brussels, Brussels, Belgium;";"2022-01-11T00:16:17.174Z";"Martinez Chanza, Nieves|Hamid, Anis|Salgado, Roberto|Gevaert, Thomas|Maetens, Marion|Rorive, Sandrine|Aftimos, Philippe Georges|Sideris, Spyridon|Gil, Thierry|Awada, Ahmad|Roumeguere, Thierry Andre";"";"2495759030";"";"dtu";"2020";"";"10.1200/JCO.2020.38.6_suppl.547";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"6_suppl";"";"";"547-547";"";"Journal of Clinical Oncology|Journal of Clinical Oncology|Jco|J Cl Oncol|J Clin Oncol|J. Clin. Oncol|Jco";"J Cl Oncol|J Clin Oncol|J. Clin. Oncol|Jco|Journal of Clinical Oncology";"0732183x|000079|000038|000006|000000";"38";"";"";"";"";"eng";"5e4e9c75d9001d020a7bf889";"";"5e4e9c75d9001d020a7bf889";"";"crossref";"crossref";"Tumor infiltrating lymphocytes (TIL) assessment in muscle invasive bladder cancer (MIBC) patients treated with cisplatin-based neoadjuvant chemotherapy (NAC) and surgery"
"We present here a theoretical analysis of the possibility to combine SERS with THz by investigating the electromagnetic enhancement effects of gold and InSb nanoparticles under THz excitation. By means of the FDTD simulations, the electrical field enhancement, and thus the SERS enhancement factor of the gold and InSb nanoparticles with different sizes and interparticle separations are demonstrated, which indicate that the SERS effect exists in THz range as well and the SERS enhancement factor could reach 109 under the condition of certain size and interparticle distance. Therefore the SERS effect could be extended from ultraviolet, visible and near-infrared to THz regime.";"dtupub";"School of Electronics Information Engineering, Tianjin Key Lab. of Film Electronic & Communication Devices, Engineering Research Center of Communication Devices and Technology, Ministry of Education, Tianjin University of Technology, Tianjin 300384, PR China|College of Precision Instrument and Opto-electronics Engineering, Institute of Laser and Opto-electronics, Key Laboratory of Optoelectric Information Science and Technology, Ministry of Education, Tianjin University, Tianjin 300072, PR China";"2022-01-10T08:10:51.197Z";"Zhang, Yong Ming|Ren, Guang Jun|Yao, Jian Quan";"";"2565876346";"";"dtu";"2014";"";"10.1016/j.optcom.2014.12.033";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"173-177";"";"Optics Communications|Opt Commun|Opt. Commun";"Opt Commun|Opt. Commun|Optics Communications";"00304018|000085|000000|000000|000000";"341";"";"";"";"";"eng";"5cc4735fd9001d62a2c1a69d|591487295010df25a5751268";"";"591487295010df25a5751268";"";"crossref|elsevier";"crossref|elsevier";"Surface-enhanced Raman scattering effects of gold and InSb nanoparticles at THz frequencies"
"";"dtu|dtupub";"";"2022-01-10T09:46:21.801Z";"Kharrat, S|Sahtout, S|Oukhai, M|Ben Mansour, MH|Trabelsi, S|Beltaief, N|Hachicha, S|Besbes, G";"";"2432326696";"";"dtu";"2008";"";"10.4314/jtdorl.v18i1.42044";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1";"";"";"";"";"Journal Tunisien D'orl Et De Chirurgie Cervico-faciale|Journal Tunisien D'orl, De Chirurgie Cervico-faciale Et D'audiophonologie";"Journal Tunisien D'orl Et De Chirurgie Cervico-faciale|Journal Tunisien D'orl, De Chirurgie Cervico-faciale Et D'audiophonologie";"17377803|000091|000018|000001|000000";"18";"";"";"";"";"und";"5d053a20d9001d394c51c3e3";"";"5d053a20d9001d394c51c3e3";"";"crossref";"crossref";"Le Mélanome Malin Des Cavités Nasosinusiennes : A Propos D\'un Cas"
"";"dtupub";"Faculty of Engineering, Tohoku University|Graduate school, Tohoku University|National Research Institute for Metals";"2022-01-09T18:20:10.232Z";"Noda, Y.|Orihashi, M.|Nishida, I. A.";"";"2589534366";"";"";"1996";"";"10.1541/ieejfms1990.116.3_242";"";"";"article";"dtu_external|dtupub_external";"";"";"";"3";"";"";"242-247";"";"Ieej Transactions on Fundamentals and Materials|電気学会論文誌ａ（基礎・材料・共通部門誌）|Ieej Trans.fm|Ieej Trans. Fm|T. Iee Japan|Transactions of the Institute of Electrical Engineers of Japan.a|Denki Gakkai Ronbunshi a Kiso Zairyo Kyotsu Bumonshi|Denki Gakkai Ronbunshi. A, Kiso Zairyoì|Denkigakkaironbunshi. A, Kiso・zairyou・kyoutsuubumonshi|Denkigakkaironbunshi. a|Ieej Transactions on Fundamentals and Materials|Transactions of the Institute of Electrical Engineers of Japan Part a|電気学会論文誌. a";"Denki Gakkai Ronbunshi a Kiso Zairyo Kyotsu Bumonshi|Denki Gakkai Ronbunshi. A, Kiso Zairyoì|Denkigakkaironbunshi. A, Kiso・zairyou・kyoutsuubumonshi|Denkigakkaironbunshi. a|Ieej Trans. Fm|Ieej Trans.fm|Ieej Transactions on Fundamentals and Materials|T. Iee Japan|Transactions of the Institute of Electrical Engineers of Japan Part a|Transactions of the Institute of Electrical Engineers of Japan.a|電気学会論文誌. a|電気学会論文誌ａ（基礎・材料・共通部門誌）";"03854205|000103|000116|000003|000000";"116";"";"";"";"";"eng";"5cbe6e10d9001d01a4a38726";"";"5cbe6e10d9001d01a4a38726";"";"crossref";"crossref";"Preparation and thermoelectric properties of n-type lead telluride"
"The current research investigates the performance of some conditional and unconditional invariance measures of differential item functioning (DIF), namely: the log-linear model, the logistic regression model, the signed and the unsigned area, the SOS1 and the SOS3. A simulation study is used to evaluate their ability to detect uniform as well as nondirectional nonuniform DIF under several test conditions. The factors that were subject to experimental manipulation in the simulation study are the size of the DIF, the ability distribution of the focal and the reference group, the sample size, the proportion of DIF items and the length of the test.";"dtupub";"";"2022-01-07T19:59:28.394Z";"Welkenhuysen-Gybels, Jerry";"";"2572102706";"";"dtu";"2004";"";"10.1007/s11135-004-5948-z";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"6";"";"";"681-702";"";"Quality and Quantity|Quality and Quantity|Qual Quant|Qual Quant|Qual. Quant|Quality and Quantity";"Qual Quant|Qual. Quant|Quality and Quantity";"00335177|000095|000038|000006|000000";"38";"";"Methodology of the Social Sciences|Social Sciences, general|SOS1|SOS3|differential item functioning|log-linear model|logistic regression model|nondirectional DIF|nonuniform DIF|signed area|uniform DIF|unsigned area";"Methodology of the Social Sciences|SOS1|SOS3|Social Sciences, general|differential item functioning|log-linear model|logistic regression model|nondirectional DIF|nonuniform DIF|signed area|uniform DIF|unsigned area";"Methodology of the Social Sciences|Social Sciences, general|SOS1|SOS3|differential item functioning|log-linear model|logistic regression model|nondirectional DIF|nonuniform DIF|signed area|uniform DIF|unsigned area";"eng";"548194b3f36d367c4505399d";"";"548194b3f36d367c4505399d";"Kluwer Academic Publishers";"springer";"springer";"The Performance of Some Observed and Unobserved Conditional Invariance Techniques for the Detection of Differential Item Functioning"
