"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub";"Professor Dermatology, Srinivasa Medical College , Mangalore, Karnataka.|Associate professor, Oral medicine radiology, Dental dept, Nizamabad Govt. Medical College,NZB,Telangana|Associate professor2 Biochemistry,VIMS,Gajroula,UP.";"2022-01-11T02:02:16.447Z";"Omprakash, B|Krishna, Jaya|Kavitha, Kavitha";"";"2691308722";"";"";"2021";"";"10.36106/paripex/1301262";"";"";"article";"dtu_external|dtupub_external";"";"";"";"";"";"";"29-31";"";"Paripex Indian Journal of Research|Pijr";"Paripex Indian Journal of Research|Pijr";"";"";"";"";"";"";"eng";"60e4be99d9001d01a57141a1";"";"60e4be99d9001d01a57141a1";"";"crossref";"crossref";"TOPICAL STEROIDS ABUSE AND IT'S HIGH PREVALENCE WITH TEANIA INFECTIONS IN COVID-19 CRISIS TIME -A CLNICO EPIDEMIOLOGICAL STUDY"
"";"dtu|dtupub";"";"2022-01-06T15:58:53.367Z";"Rhode, Maria|Shulman, Graham";"";"2432912090";"";"dtu";"2000";"";"10.1080/13698030008599639";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"3";"";"";"3-6";"";"Infant Observation|Infant Observation|Infant Observation|International Journal of Infant Observation";"Infant Observation|International Journal of Infant Observation";"13698036|000099|000003|000003|000000";"3";"";"";"";"";"eng";"5cafe3afd9001d027b9c2920";"";"5cafe3afd9001d027b9c2920";"";"crossref";"crossref";"Editorial"
"";"dtu|dtupub";"";"2022-01-07T17:06:41.881Z";"Hardison Londré, Felicia";"";"2424728570";"";"dtu";"2002";"";"10.1017/S0040557402250140";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"02";"";"";"270-272";"";"Theatre Survey|Theatre Survey|Tsy|Theatre Surv|Theatre Survey";"Theatre Surv|Theatre Survey|Tsy";"00405574|000097|000043|000002|000000";"43";"";"";"";"";"eng";"5cb4ad35d9001d01a44fb7f7";"";"5cb4ad35d9001d01a44fb7f7";"";"crossref";"crossref";"A Triptych from the Russian Theatre: The Komissarzhevskys. By Victor Borovsky. Iowa City: University of Iowa Press, 2001; pp. xxiv + 485. $49.95 hardcover"
"Surgical safety checklists are commonly used in medical surgery to reduce errors, yet they are rarely used in the dental office. Presently, research on the implementation of surgical safety checklists in implant dentistry and user adherence is lacking. The primary purpose of this quality assessment study was to evaluate user compliance by using a surgical safety checklist for dental implant surgeries in a postgraduate prosthodontics program at the University of Connecticut School of Dental Medicine. The secondary purpose was to identify and analyze the nature, number, and frequency of omitted items on the surgical safety checklist. All surgical safety checklists completed by 8 prosthodontic residents from 120 dental implant surgeries over the course of 1 academic year were collected as part of the program's quality assessment. Each surgical safety checklist contained 12 preoperative items and 14 postoperative items, giving a total of 26 items to be analyzed for each dental implant surgery. The collected data were then analyzed for user compliance, as well as the nature, number, and frequency of omitted items. Surgical safety checklists from 120 dental implant surgeries encompassing 262 implants were accessed for the academic year cycle from July 2017 to June 2018. There were 6 additional dental implant surgeries whose checklists were inaccessible. There was a 100% compliance rate for surgical safety checklist completion by all 8 prosthodontic residents across 120 dental implant surgeries. Within the checklists, the rate of incomplete responses or omissions was 2.4% (n=77). The 5 most commonly omitted items on the checklist by residents were preoperative photographs (0.29%), postoperative analgesics or steroids (0.26%), preoperative oral antiseptic rinse (0.22%), postoperative prescriptions (0.19%), and signed prosthodontic treatment plan forms (0.16%). There was excellent compliance with the implemented dental implant surgical safety checklist across 8 prosthodontic residents, and the number of omitted items was small. Surgical safety checklists appear to be a straightforward method of helping prosthodontic residents in their dental implant surgical training to provide consistent and high-quality safe treatment for patients.";"dtupub";"Resident, Post-Graduate Prosthodontics, University of Connecticut Health Center, Farmington, Conn.|Program Director and Maxillofacial Prosthodontist, Post-Graduate Prosthodontics, University of Connecticut Health Center, Farmington, Conn; Private practice, Meriden, Conn. Electronic address: avinashbidra@yahoo.com.";"2022-01-10T07:45:40.120Z";"Remiszewski, David P|Bidra, Avinash S";"";"2584768281";"";"dtu";"2019";"";"10.1016/j.prosdent.2019.03.004";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"4";"";"";"371-375";"";"Journal of Prosthetic Dentistry|Journal of Prosthetic Dentistry|J Prosthet Dent|J Pros Dent|J Prosthet Dent|J. Prosthet. Dent|Journal of Prosthetic Dentistry|Journal of Prosthetic Dentistry (science Direct)";"J Pros Dent|J Prosthet Dent|J. Prosthet. Dent|Journal of Prosthetic Dentistry|Journal of Prosthetic Dentistry (science Direct)";"00223913|000080|000122|000004|000000";"122";"";"Humans|Internship and Residency|Patient Care Planning|Prosthodontics|Dental Implants|Checklist";"Checklist|Dental Implants|Humans|Internship and Residency|Patient Care Planning|Prosthodontics";"Humans|Internship and Residency|Patient Care Planning|Prosthodontics|Dental Implants|Checklist";"eng";"5cb5b7cdd9001d01ad3578df|5c8fe01fd9001d01b810d628|5d861072d9001d01aa31fa43";"";"5cb5b7cdd9001d01ad3578df";"";"pubmed|elsevier|crossref";"pubmed|elsevier|crossref";"Implementation of a surgical safety checklist for dental implant surgeries in a prosthodontics residency program"
"Organizational citizenship behavior (OCB) is proposed as a framework that service managers can use to evaluate internal service and service employee performance. This paper suggests that organizational citizenship behaviors (OCB) are critical to delivering quality service. The OCB theoretical framework, which describes responsibilities and rights for employers and employees, provides a model for evaluating and modifying employee behaviors that affect Provider Gap 3, the discrepancy between service design standards and service delivery.";"dtupub";"";"2022-03-07T13:28:56.227Z";"Bienstock, Carol C.|DeMoranville, Carol W.";"";"2705254130";"";"dtu";"2015";"";"10.1007/978-3-319-13078-1_111";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"3319130773|3319130781|9783319130774|9783319130781";"";"";"";"337-341";"";"Proceedings of the 1999 Academy of Marketing Science (ams) Annual Conference";"Proceedings of the 1999 Academy of Marketing Science (ams) Annual Conference";"";"";"";"Service Quality|Organizational Loyalty|Service Organization|Organizational Citizenship Behavior|Service Employee";"Organizational Citizenship Behavior|Organizational Loyalty|Service Employee|Service Organization|Service Quality";"Service Quality|Organizational Loyalty|Service Organization|Organizational Citizenship Behavior|Service Employee";"eng";"61e6c0ce6f8a35142a39a392";"";"61e6c0ce6f8a35142a39a392";"Springer International Publishing";"nature";"nature";"A Proposal for Using the Organizational Citizenship Behavior Framework to Manage Service Delivery Systems"
"Poly(styrene-co-methacrylic acid) (PS-co-MAA) particles were synthesized via surfactant-free emulsion polymerization and then used as particulate emulsifiers for preparation of Pickering emulsions. Our results showed that adjusting the solution pH can tune the wettability of PS-co-MAA particles to stabilize either water-in-oil (W/O) or oil-in-water (O/W) Pickering emulsions. Stable W/O emulsions were obtained with PS-co-MAA particles at low pH values due to their better affinity to the dispersed oil phase. In contrast, increasing the pH value significantly changed the stabilizing behavior of the PS-co-MAA particles, leading to the phase inversion and formation of stable O/W emulsions. We found that the oil/water ratio had a significant influence on pH value of the phase inversion. It decreased with decreasing the oil/water ratio, and no phase inversion occurred when the styrene volume fraction reduced to 10 %. Additionally, macroporous polystyrene (PS) foam and PS microspheres were obtained via polymerization of Pickering high internal phase emulsion (Pickering HIPE) and O/W Pickering emulsion, respectively.";"dtupub";"";"2022-01-10T19:25:27.949Z";"Li, Xiaona|Zhu, Chunli|Wei, Yanze|Lu, Zaijun";"";"2571937661";"";"dtu";"2013";"";"10.1007/s00396-013-3058-y";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"1";"";"";"115-122";"";"Colloid and Polymer Science|Colloid and Polymer Science|Coll Polym Sci|Colloid P S|Colloid Polym Sci|Colloid Polym. Sci|Colloid and Polymer Science|Colloid and Polymer Science Kolloid Zeitschrift Und Zeitschrift Fuer Polymere";"Coll Polym Sci|Colloid P S|Colloid Polym Sci|Colloid Polym. Sci|Colloid and Polymer Science|Colloid and Polymer Science Kolloid Zeitschrift Und Zeitschrift Fuer Polymere";"0303402x|000086|000292|000001|000000";"292";"";"Pickering emulsions|Macroporous polystyrene foam|Polystyrene microspheres|Chemistry and Materials Science|Chemistry|Food Science|Physical Chemistry|Polymer Sciences|Soft and Granular Matter, Complex Fluids and Microfluidics|Nanotechnology and Microengineering|Characterization and Evaluation of Materials";"Characterization and Evaluation of Materials|Chemistry|Chemistry and Materials Science|Food Science|Macroporous polystyrene foam|Nanotechnology and Microengineering|Physical Chemistry|Pickering emulsions|Polymer Sciences|Polystyrene microspheres|Soft and Granular Matter, Complex Fluids and Microfluidics";"Pickering emulsions|Macroporous polystyrene foam|Polystyrene microspheres|Chemistry and Materials Science|Chemistry|Food Science|Physical Chemistry|Polymer Sciences|Soft and Granular Matter, Complex Fluids and Microfluidics|Nanotechnology and Microengineering|Characterization and Evaluation of Materials";"eng";"5fa69378d9001d018d5a837f|548484b85f197fcd78000b63|5cb7b33ed9001d01a4d49079";"";"5fa69378d9001d018d5a837f";"Springer Berlin Heidelberg";"nature|springer|crossref";"nature|springer|crossref";"Fabrication of macroporous foam and microspheres of polystyrene by Pickering emulsion polymerization"
"";"dtupub";"Graduate Program in Gifted Education at Hunter College, NYC";"2022-01-07T20:18:05.734Z";"Subotnik, Rena F.|Zuckerman, Harriet";"";"2604701200";"";"";"1996";"";"10.1177/016235329601900306";"";"";"article";"dtu_external|dtupub_external";"";"";"";"3";"";"";"344-358";"";"Journal for the Education of the Gifted|Journal for the Education of the Gifted|Journal for the Education of the Gifted";"Journal for the Education of the Gifted";"01623532|000103|000019|000003|000000";"19";"";"";"";"";"eng";"5cc4967ed9001d62a2c8efb8";"";"5cc4967ed9001d62a2c8efb8";"";"crossref";"crossref";"Talent Developed: Conversations with Masters of the Arts and Sciences"
"";"dtu|dtupub";"";"2022-01-10T05:33:29.957Z";"HEDDEN, D.|ROUNDHILL, D. M.";"";"2304336170";"";"";"1986";"";"10.1002/chin.198611330";"";"";"article";"dtu_external|dtupub_external";"";"";"";"11";"";"";"";"";"Chemischer Informationsdienst|Chemischer Informationsdienst|Chemischer Informationsdienst";"Chemischer Informationsdienst";"00092975|000113|000017|000011|000000";"17";"";"";"";"";"eng";"5cc1584bd9001d62a26b656d";"";"5cc1584bd9001d62a26b656d";"";"crossref";"crossref";"ChemInform Abstract: Synthesis of New Hybrid Phosphine Amine and Phosphine Amide Compounds"
"";"dtu|dtupub";"";"2022-01-06T22:57:37.661Z";"";"";"2561933710";"";"dtu";"1991";"";"10.1021/ja00004a700";"";"";"other";"dtu|dtu_electronic|dtupub_external";"";"";"";"4";"";"";"";"";"Journal of the American Chemical Society|J. Am. Chem. Soc";"J. Am. Chem. Soc|Journal of the American Chemical Society";"00027863|000108|000113|000004|000000";"113";"";"";"";"";"eng";"5cafa520d9001d027b87e46d|57ce80903c78e4ff6c02a9b5";"";"57ce80903c78e4ff6c02a9b5";"American Chemical Society";"crossref|acs";"crossref|acs";"Masthead"
"";"dtu|dtupub";", SWITZERLAND; cesauter@bluewin.ch";"2022-01-09T21:29:23.759Z";"Sauter, Christian";"";"2588637940";"";"dtu";"2012";"";"10.4414/smf.2012.01125";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"18";"";"";"";"";"Swiss Medical Forum ‒ Schweizerisches Medizin-forum|Swiss Medical Forum = Schweizerisches Medizin-forum|Swiss Med Forum";"Swiss Med Forum|Swiss Medical Forum = Schweizerisches Medizin-forum|Swiss Medical Forum ‒ Schweizerisches Medizin-forum";"14243784|000087|000012|000018|000000";"12";"";"";"";"";"ger";"5cbf23f3d9001d62a2121083";"";"5cbf23f3d9001d62a2121083";"";"crossref";"crossref";"Kalium retard: Matrix"
