"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"Desde las sociedades globales a las organizaciones minúsculas, los sistemas sociales se componen de seres humanos. El reconocimiento de este hecho tienen implicaciones epistemológicas importantes, puesto que, al contrario de algunas formulaciones teóricas (por ejemplo, la de la «sociedad sin hombres» de N. Luhmann), que sólo contempla a los seres humanos como elementos cruciales de cualquier tipo de sociedad, es posible percibir sus necesidades y, en consecuencia, los valores que supuestamente les satifacen. El binomio «necesidad/valor» deviene la primera materia esencial del análisis sociológico. Tanto necesidades como factor de motivación, como valores como factor de satisfacción, pueden ser operacionalizados y cuantificados para detectar los resultados principales de organizaciones sociales complejas, su desviación de estandares predeterminados y su adaptación al ambiente.";"dtu|dtupub";"Universidad Complutense de Madrid";"2022-01-04T02:06:49.818Z";"Parra Luna, Francisco";"";"2572247292";"";"dtu";"2004";"";"10.5565/rev/papers/v72n0.1124";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"65";"";"Papers. Revista De Sociologia|Papers|Paprevsoc";"Papers|Papers. Revista De Sociologia|Paprevsoc";"02102862|000095|000072|000000|000000";"72";"";"necesidad|valor|eficiencia|perfil axiológico|cambio|Social Sciences|H|Sociology (General)|HM401-1281";"H|HM401-1281|Social Sciences|Sociology (General)|cambio|eficiencia|necesidad|perfil axiológico|valor";"necesidad|valor|eficiencia|perfil axiológico|cambio|Social Sciences|H|Sociology (General)|HM401-1281";"und";"5bf004a6d9001d018a2bab65|5d06da81d9001d394c9f1ef5|67411d20243a2027a891baa6";"";"5d06da81d9001d394c9f1ef5";"Universitat Autònoma de Barcelona";"doaj|crossref|openalex";"doaj|crossref|openalex";"Hacia una teoría axiológica de la sociedad: hipótesis para un esbozo"
"";"dtu|dtupub";"";"2022-01-07T22:07:10.296Z";"Farrar, J. H.";"";"2589192260";"";"dtu";"1979";"";"10.1111/j.1468-2230.1979.tb01572.x";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"6";"";"";"734-736";"";"Modern Law Review|Modern Law Review|Mod Law Rev|Mod. Law Rev|Modern Law Review";"Mod Law Rev|Mod. Law Rev|Modern Law Review";"00267961|000120|000042|000006|000000";"42";"";"Law reform|Publication";"Law reform|Publication";"Law reform|Publication";"eng";"67411d26f048a727a86b7828|5cb51115d9001d01a465559f";"";"5cb51115d9001d01a465559f";"Wiley";"openalex|crossref";"openalex|crossref";"Insolvency: The Regular Payment of Debts. The Law Reform Commission of Australia. [Report No. 6, Australian Government Publishing Service, Canberra. 1977. 156 pp. No price given.]: Handbook on Bankruptcy and Deeds of Arrangement Law and Practice, being a"
"The thyroid nodules constitute an important diagnostic problem mainly because various benign lesions must be distinguished from malignant neoplasms. This problem is of particular importance in endemic and postendemic areas where there are a lot of patients with multiple thyroid nodules. In such areas the majority of thyroid lesions is nonneoplastic and develop usually when diffuse goitre transforms into nodular one (Laurberg et al;. 2010, Slowinska-Klencka et al., 2002, 2008). Other non-neoplastic thyroid lesions may develop due to thyroiditis (acute thyroiditis, de Quervain disease, and autoimmune chronic thyroiditis). The frequency of revealing thyroid cancer – in comparison to malignancies in other organs – is relatively low. On the other hand, it is the most common cancer of endocrine glands, and the incidence of thyroid cancer is continuously increasing (Hughes et al., 2011; Sipos & Mazzaferri, 2010). This increase is partly related to the improvements to efficacy of preoperative diagnostics, but whatever is the nature of the observed higher incidence of the thyroid cancer it focuses the interests of physicians. It should be stressed that epidemiological assessments based on clinical data do not reflect the true incidence of the thyroid cancer, as it is found in as much as 30% of cadavers if the thyroid is serially examined during autopsy (Fukanaga & Yatani, 1975; Harach et al., 1985). In majority of such cases these cancers are subclinical papillary microcancers (with diameters below 10 mm) that are usually not diagnosed in alive patients. However, recently it has been shown that cytological examination of small thyroid lesions reveals invasive cancers (with the presence of cancer cells in lymph nodes and infiltration of the thyroid capsule) with a surprisingly high frequency (Chow et al. 2003; Kang et al., 2004; E.K. Kim et al., 2002; Lin et al., 2005; Nam-Goong et al., 2004; Papini et al., 2002, Slowinska-Klencka et al., 2008).";"dtu|dtupub";"Morpho (United States)|Medical University of Lodz";"2022-01-03T14:24:40.164Z";"Sowinska-Klencka, Dorota|Popowicz, Bożena|Sporny, Stanisaw|Klencki, Mariusz";"";"2627913273";"";"dtu";"2011";"";"10.5772/17075";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"Intech Ebooks";"Intech Ebooks";"";"";"";"Subclinical infection|Thyroid Nodules";"Subclinical infection|Thyroid Nodules";"Subclinical infection|Thyroid Nodules";"und";"608beb58d9001d56ae544778|67411d32f9077f27a861ffc5";"0000-0002-9943-660X|0000-0002-4581-0897";"608beb58d9001d56ae544778";"InTech";"openalex";"unpaywall|openalex";"Clinical Management of Thyroid Nodules in the Areas of Various Iodine Supply"
"Este artigo apresenta uma reflexão no campo da teoria das Organizações através da análise do livro de Fernando C. Prestes MotaBurocracia e Autogestão: a proposta de Proudhon. Tem como objetivo ilustrar aspectos da obra do pensador francês e do próprio Fernando em função da forma de análise e exposição desenvolvida e apontar a atualidade de questões como liberdade, autonomia e participação. O livro apresenta uma análise de Proudhon muito especial, já que incorpora um conhecimento profundo das organizações, destacando aspectos nem sempre presentes nas análises políticas sociológicas. A idéia central do artigo é que a exposição do pensamento de Proudhon reflete, também, a forma de pensar de Fernando e nos remete para uma análise cujas contribuições permanecem importantes mesmo depois das grandes transformações por que passou o mundo no final do século passado.";"dtu|dtupub";"Universidade Estadual de Campinas (UNICAMP)";"2022-01-10T19:40:18.321Z";"GUTIERREZ, Gustavo Luis";"";"2595729512";"";"dtu";"2010";"";"10.36311/1519-0110.2008.v9n1/2.49";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1/2";"";"";"7";"";"Revista Org and Demo|Org and Demo|Org and Demo|Org and Demo";"Org and Demo|Revista Org and Demo";"15190110|000089|000009|000001|000000";"9";"";"";"";"";"und";"5f2553e5d9001d01ad4fdfa1|67411d1b94ad8d27a844d593";"0000-0003-4133-5002";"5f2553e5d9001d01ad4fdfa1";"Faculdade de Filosofia e Ciências";"crossref|openalex";"crossref|openalex";"PROUDHON ENCONTRA FERNANDO PRESTES MOTTA NA SALA DOS ESPELHOS"
"We derive a ﬁfth order ﬁve-stage explicit Runge-Kutta composition method, and an error estimator using linear combination of stage values and output values over two steps. Numerical results presented by testing the new pair over DETEST problems show a signiﬁcant improvement.";"dtupub|third_party";"";"2022-01-11T04:04:49.368Z";"Chen, D. J. L.|Chang, Jun-Xian|Cheng, Ching‐Hsue";"";"2413499608";"";"dtu";"2008";"";"10.5556/j.tkjm.39.2008.12";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"3";"";"";"199-211";"";"Tamkang Journal of Mathematics|Tamkang Journal of Mathematics|Tamkang J. Math";"Tamkang J. Math|Tamkang Journal of Mathematics";"00492930|000091|000039|000003|000000";"39";"";"Runge–Kutta methods";"Runge–Kutta methods";"Runge–Kutta methods";"eng";"67411d22d4798f27a8908848";"0000-0002-5509-6965";"67411d22d4798f27a8908848";"Tamkang University";"openalex";"openalex";"Higher order composition Runge-Kutta methods"
"Purpose:The need for bridging between disability and ageing is significant for two primary reasons: 1) the growing population of persons aging with long-term chronic conditions and disabilities who have not been part of most traditional long-term care supports and service programs for older adults, and 2) the increasing trends towards both integrated health and social care systems and merged care systems for older and younger adults with disabilities.Aim: To raise social awareness and policy action to promote bridging and knowledge transfer between ageing and disability (A&D) care and policy Methods: An expert-based building blocks approach has been followed to develop a long-term multi-step policy strategy.These blocks were developed by iterative discussion and they include the following deliverables: 1) Series of international conferences on the topic, 2) Series of policy Policy implications: This conceptual framework and building-block approach has created a scaffolding to aid the development of the science of bridging ageing and disability knowledge, practice, and policy in long-term care supports and services.It translates existing knowledge and policy directives that support the concept of bridging into a working model that facilitates international dialogue about bridging.It should also articulate closer links with similar developments in other innovative areas such as integrated care and person-centered health.";"dtu|dtupub";"Boston University|The University of Sydney|University of Lucerne|Simmons University|Wayne State University|La Trobe University|March of Dimes Canada|University of Illinois Chicago|Center for Independent Living|Fondazione IRCCS Istituto Neurologico Carlo Besta";"2022-01-10T21:24:58.467Z";"Salvador-Carulla, Luis|Putnam, Michelle|Spindel, Andria|Campbell, Margaret|Heller, Tamar|Mendez, Jennifer|Bigby, Christine|Bickenbach, Jerome|Leonardi, Matilde|LeRoy, Barbara";"";"2854037796";"";"dtu";"2013";"";"10.5334/ijic.1258";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"5";"";"";"";"";"International Journal of Integrated Care|International Journal of Integrated Care|Int J Integr Care|Int J Integr Care|Int. J. Integr. Care";"Int J Integr Care|Int. J. Integr. Care|International Journal of Integrated Care";"15684156|000086|000013|000005|000000";"13";"";"Knowledge Transfer|bridging|knowledge transfer|disabilities|ageing|Medicine (General)|R5-920";"Knowledge Transfer|Medicine (General)|R5-920|ageing|bridging|disabilities|knowledge transfer";"Knowledge Transfer|bridging|knowledge transfer|disabilities|ageing|Medicine (General)|R5-920";"und";"5d06b512d9001d394c97f95a|67411d2089d5bf27a80f9725|57d1544f4eb403a773001c46";"0000-0002-5742-9866|0000-0003-1279-2925|0000-0002-3993-0139|0000-0002-4563-6024|0000-0001-7001-8976|0000-0003-0552-8923";"5d06b512d9001d394c97f95a";"Ubiquity Press";"crossref|openalex|doaj";"crossref|openalex|doaj";"A building blocks strategy for developing bridging and knowledge transfer between ageing and disability care and policy"
"Hepatocellular carcinoma (HCC) is the most frequent primary neoplasia of the liver and its incidence has risen and mainly affects subjects with cirrhosis. Globally, the main risk factor for HCC is hepatitis B virus linked or not to aflatoxin (1). Nevertheless, in industrialised countries, the most frequent risk factors associated with HCC are chronic infection caused by hepatitis C virus and ethanol ingestion (2). In the treatment of HCC, besides the size and number of nodules, also involved the patient's clinical status assessed by different methods (Child-Pough classification, MELD, ECOG performans status, indocyanine green levels, etc). Recently, the Barcelona Clinic group (3) provides a staging classification using the Child-Pough classification, performans status, Okuda classification, and evaluate the presence of portal hypertension and bilirubin levels.In the initial stages, the treatment options include: resection, liver transplant and ablation. In subjects with compensated cirrhosis, candidates for resection must be selected carefully and the liver function reserve must be tested (4). The best candidates for surgery are those with single tumours, those who present normal bilirubin and no clinically significant portal hypertension (5). HCC vascularisation is predominantly arterial and this establishes a specific vascular pattern characterised by intense contrast uptake in the arterial phase, followed by rapid wash out in the portal phase (6). Nevertheless, given that tumour spread via the veins originates in the area immediately surrounding the tumour, from an oncological point of view, it is worth performing a resection with a margin of 1 cm. Despite the strict selection process, the recurrence rate for this disease is very high and can reach 70 % after 5 years (4), recurrences of which, 70 % correspond to intrahepatic metastasis, that were not detected when the resection was carried out, and 30% are de novo HCC (7,8). On the basis of this, it was established that when liver transplants are limited to those subjects with single tumours that measure 5 cm or less or with a maximum of 3 nodules which measure less than 3 cm and that do not present vascular invasion or extrahepatic dissemination, a 4-year survival rate of 75 % and a recurrence rate of 8 % is obtained (9). In subjects with decompensated cirrhosis of the liver, resection is formally contraindicated and a liver transplant must be considered. In subjects with intermediate stage HCC (stage B according to HCC classification), the only treatment that has proven to be beneficial in terms";"dtu|dtupub";"Universidad de Murcia";"2025-02-24T13:34:40.978Z";"Robles, R|Marín, Caridad|Parrill, Pascual";"";"2627874691";"";"dtu";"2011";"";"10.5772/17138";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"Intech Ebooks";"Intech Ebooks";"";"";"";"Liver function|Resection margin";"Liver function|Resection margin";"Liver function|Resection margin";"eng";"67411d2152909027a8df5c2a|6139ad43d9001d01bc3932ba";"0000-0003-0007-562X";"67411d2152909027a8df5c2a";"InTech";"openalex";"openalex|unpaywall";"Transarterial Chemoembolization Prior to Early Hepatocellular Carcinoma Laparoscopic Resection in Patients with Child A Cirrhosis"
"SUMARIO: I. La preocupación por la cientificidad del conocimiento jurídico. II. La concepción del derecho como instrumento técnico en las teorías ideológico-políticas. 1. Marxismo y teoría soviética del Derecho. 2. Neomarxismo y uso alternativo del Derecho. III. La concepción del derecho como instrumento técnico en las doctrinas científico-jurídicas. 1. El utilitarismo jurídico de R. von Ihering. 2. El formalismo normativista de H. Kelsen. 3. El realismo jurídico escandinavo. 4. El funcionalismo en el Derecho: Notas sobre N. Luhmann y G. Jakobs. 5. El análisis económico del Derecho. IV. Consideraciones críticas.";"dtu|dtupub";"Universidad de Murcia";"2022-01-04T19:18:17.085Z";"Montoro Ballesteros, Alberto";"";"2586243424";"";"dtu";"2006";"";"10.33426/rcg/2006/68/590";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"37-130";"";"Revista De Las Cortes Generales|Revista De Las Cortes Generales|Rcg";"Rcg|Revista De Las Cortes Generales";"02130130|000093|000000|000000|000000";"";"";"Ideología política|International relations|JZ2-6530|K1-7720|Law in general. Comparative and uniform law. Jurisprudence|Derecho";"Derecho|Ideología política|International relations|JZ2-6530|K1-7720|Law in general. Comparative and uniform law. Jurisprudence";"Ideología política|International relations|JZ2-6530|K1-7720|Law in general. Comparative and uniform law. Jurisprudence|Derecho";"und";"5eaab0a9d9001d01817a655c|5df4d6e4d9001d041677785c|67411d2a9106f327a8ccb93f";"";"5df4d6e4d9001d041677785c";"Congreso de los Diputados";"doaj|crossref|openalex";"doaj|crossref|openalex";"Sobre los riesgos del tecnicismo jurídico en la moderna teoría del Derecho"
"IntroductionChronic pancreatitis (CP) can be defined as an inflammatory disease with progressive and irreversible morphological changes (1).There is loss of endocrine and / or exocrine function, with or without pain (2-6).The structure is altered by inflammation, necrosis, fibrosis and loss of exocrine and endocrine elements (5,6).Alcoholism accounts for 70 to 80% of CP ; 10 to 20% are idiopathic and the remaining 5-10% are caused by hypercalcemia, trauma, hereditary diseases, hyperlipidemia (types I, IV and V) or nutritional causes (tropical pancreatitis) (3,5,6).CP is associated with a mortality rate of approximately 50% within 20 to 25 years after its onset (2,6).About 15 to 20% of patients die due to complications associated with attacks of CP, and most of the remaining deaths are due to trauma, malnutrition, infection or smoking (often associated with alcoholism) (2,6).Very little is known about the actual prevalence or incidence of CP, although estimates indicate an incidence of 3.5 to 4 cases per 100.000(2,6). SymptomatologyClinical presentation of CP is characterized by attacks of pain (1).This is intense, localized in the epigastrium, radiating to the back and may also be present in the right or left hypochondria and be associated with nausea and vomiting (1).Usually lasts for hours, although some patients experience continuous pain for days or weeks (3,5,6).Along with the destruction of pancreatic tissue there are signs of endocrine pancreatic insufficiency (impaired glucose tolerance, diabetes mellitus) and / or exocrine (steatorrhea) (3,5,6). DiagnosisThe diagnosis is based on morphological (abnormalities of pancreatic channels) and functional criteria (pancreatic insufficiency).Although it is easy in advanced forms (Figure 1), in early stages, diagnosis is difficult (7).Ideal diagnostic criteria would be histological (8).However, pancreatic biopsy is susceptible to serious complications, especially in normal or www.intechopen.comwww.intechopen.";"dtu|dtupub";"Universidade de São Paulo|Grupo Hospitalar Conceição";"2022-01-09T11:40:30.981Z";"Celso, Jos|Rios, E. C. S.";"";"2627880342";"";"dtu";"2012";"";"10.5772/27151";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"Intech Ebooks";"Intech Ebooks";"";"";"";"Endoscopic Ultrasound";"Endoscopic Ultrasound";"Endoscopic Ultrasound";"und";"60758305d9001d01da1f3343|67411d28e3bb4f27a80f05fe";"";"60758305d9001d01da1f3343";"InTech";"openalex";"unpaywall|openalex";"The Role of Endoscopic Ultrasound to Diagnose, Exclude or Stablish the Parenchimal Changes in Chronic Pancreatitis"
"Nelle oltre 250 opere letterarie scritte da emigrati italiani in Svizzera è quasi sempre presente il concetto di frontiera. Ma con il passare del tempo e a seconda dei generi, la frontiera, da discrimine fra un prima e un dopo, da luogo di un trauma spesso rimosso, si trasforma in metafora di un percorso di formazione compiuto ora atraverso il dolore e la malattia, ora attraverso la spiritualità e la solidarietà.";"dtu|dtupub|third_party";"";"2022-01-07T20:24:03.702Z";"Marchand, Jean-Jacques";"";"2663731924";"";"dtu";"2002";"";"10.5565/rev/qdi.109";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"31-31";"";"Quaderns D'italià";"Quaderns D'italià";"20148828|000097|000000|000000|000000";"7";"";"French literature - Italian literature - Spanish literature - Portuguese literature|Language. Linguistic theory. Comparative grammar|P101-410|PQ1-3999|autobiografia|letteratura di frontiera|letteratura di lingua italiana all’estero|letteratura italiana in Svizzera|racconto di formazione";"French literature - Italian literature - Spanish literature - Portuguese literature|Language. Linguistic theory. Comparative grammar|P101-410|PQ1-3999|autobiografia|letteratura di frontiera|letteratura di lingua italiana all’estero|letteratura italiana in Svizzera|racconto di formazione";"French literature - Italian literature - Spanish literature - Portuguese literature|Language. Linguistic theory. Comparative grammar|P101-410|PQ1-3999|autobiografia|letteratura di frontiera|letteratura di lingua italiana all’estero|letteratura italiana in Svizzera|racconto di formazione";"und";"67411d2148919f27a89bfc3e|5e4d2452d9001d01762a1d9a";"";"5e4d2452d9001d01762a1d9a";"Universitat Autònoma de Barcelona";"openalex|doaj";"openalex|doaj";"Frontiera reale e frontiera metaforica nelle opere degli emigrati italiani in Svizzera"
